institusjonskode,institusjonsnavn,aar,studieprogramkode,studieprogramnavn,nivaakode,nivaanavn,kandidater_totalt,kandidater_kvinner,kandidater_menn,kjonn_skjermet
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2019,DOKLOG,Philosophiae doctor in Logistics (ph.d),FU,Forskerutdanning,5,0,5,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2019,DRHS,Ph.d. i helse- og sosialfag: Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,2,1,1,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2020,DOKLOG,Philosophiae doctor in Logistics (ph.d),FU,Forskerutdanning,4,2,2,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2020,DRHS,Ph.d. i helse- og sosialfag: Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,2,1,1,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2021,DRHS,Ph.d. i helse- og sosialfag: Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,2,2,0,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2022,DOKLOG,Philosophiae doctor in Logistics (ph.d),FU,Forskerutdanning,3,0,3,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2022,DRHS,Ph.d. i helse- og sosialfag: Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,2,2,0,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2023,DOKLOG,Philosophiae doctor in Logistics (ph.d),FU,Forskerutdanning,4,1,3,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2023,DRHS,Ph.d. i helse- og sosialfag: Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,3,2,1,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2024,DOKLOG,Philosophiae doctor in Logistics (ph.d),FU,Forskerutdanning,3,2,1,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2025,DOKLOG,Philosophiae doctor in Logistics (ph.d),FU,Forskerutdanning,4,2,2,0
0232,"Høgskolen i Molde, vitenskapelig høgskole i logistikk",2025,DRHS,Ph.d. i helse- og sosialfag: Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,4,3,1,0
0236,Høgskulen i Volda,2021,DRHS,Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,1,0,1,0
0236,Høgskulen i Volda,2022,DRHS,Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,4,3,1,0
0236,Høgskulen i Volda,2023,DRHS,Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,3,3,0,0
0236,Høgskulen i Volda,2024,DRHS,Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,1,1,0,0
0236,Høgskulen i Volda,2025,DRHS,Profesjonsutøving - vilkår og utvikling,FU,Forskerutdanning,2,1,1,0
0238,Høgskulen på Vestlandet,2019,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,1,1,0,0
0238,Høgskulen på Vestlandet,2020,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,4,4,0,0
0238,Høgskulen på Vestlandet,2020,PHDCS,"PhD Programme in Computer Science: Software Engineering, Sensor Networks and Engineering Computing",FU,Forskerutdanning,2,0,2,0
0238,Høgskulen på Vestlandet,2021,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,6,6,0,0
0238,Høgskulen på Vestlandet,2021,PHDCS,"PhD Programme in Computer Science: Software Engineering, Sensor Networks and Engineering Computing",FU,Forskerutdanning,3,2,1,0
0238,Høgskulen på Vestlandet,2021,PHDH,"Ph.d.-studium i helse, funksjon og deltakelse",FU,Forskerutdanning,1,1,0,0
0238,Høgskulen på Vestlandet,2022,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,7,4,3,0
0238,Høgskulen på Vestlandet,2022,PHDCS,"PhD Programme in Computer Science: Software Engineering, Sensor Networks and Engineering Computing",FU,Forskerutdanning,4,0,4,0
0238,Høgskulen på Vestlandet,2022,PHDH,"Ph.d.-studium i helse, funksjon og deltakelse",FU,Forskerutdanning,1,1,0,0
0238,Høgskulen på Vestlandet,2022,PHDINN,PhD in Responsible Innovation and Regional Development,FU,Forskerutdanning,2,1,1,0
0238,Høgskulen på Vestlandet,2022,PHDNAUT,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,1,0,1,0
0238,Høgskulen på Vestlandet,2023,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,3,3,0,0
0238,Høgskulen på Vestlandet,2023,PHDCS,"Ph.d.-program i Datateknologi  programvareutvikling, sensornettverk og beregningsorientert ingeniørvitenskap",FU,Forskerutdanning,5,1,4,0
0238,Høgskulen på Vestlandet,2023,PHDH,"Ph.d.-studium i helse, funksjon og deltakelse",FU,Forskerutdanning,2,2,0,0
0238,Høgskulen på Vestlandet,2023,PHDINN,PhD in Responsible Innovation and Regional Development,FU,Forskerutdanning,1,1,0,0
0238,Høgskulen på Vestlandet,2023,PHDNAUT,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,1,0,1,0
0238,Høgskulen på Vestlandet,2024,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,5,4,1,0
0238,Høgskulen på Vestlandet,2024,PHDCS,"Ph.d.-program i Datateknologi  programvareutvikling, sensornettverk og beregningsorientert ingeniørvitenskap",FU,Forskerutdanning,8,2,6,0
0238,Høgskulen på Vestlandet,2024,PHDH,"Ph.d.-studium i helse, funksjon og deltakelse",FU,Forskerutdanning,7,5,2,0
0238,Høgskulen på Vestlandet,2024,PHDINN,PhD in Responsible Innovation and Regional Development,FU,Forskerutdanning,5,2,3,0
0238,Høgskulen på Vestlandet,2024,PHDNAUT,Ph.d.-program i nautiske operasjoner: Fellesgrad,FU,Forskerutdanning,1,0,1,0
0238,Høgskulen på Vestlandet,2025,PHD,Ph.d.-studiet Studier av danning og didaktiske praksiser,FU,Forskerutdanning,8,6,2,0
0238,Høgskulen på Vestlandet,2025,PHDCS,"Ph.d.-program i Datateknologi; programvareutvikling, sensornettverk og beregningsorientert ingeniørvitenskap",FU,Forskerutdanning,10,3,7,0
0238,Høgskulen på Vestlandet,2025,PHDH,"Ph.d.-studium i helse, funksjon og deltakelse",FU,Forskerutdanning,9,7,2,0
0238,Høgskulen på Vestlandet,2025,PHDINN,PhD in Responsible Innovation and Regional Development,FU,Forskerutdanning,3,2,1,0
1110,Universitetet i Oslo,2019,DRPHILHF,Dr.philos. ved Det humanistiske fakultet,FU,Forskerutdanning,3,0,3,0
1110,Universitetet i Oslo,2019,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,3,1,2,0
1110,Universitetet i Oslo,2019,DRPHILMN,Dr.philos. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2019,DRPHILODO,Dr.philos. ved Det odontologiske fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2019,DRPHILSV,Dr.philos. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,2,1,1,0
1110,Universitetet i Oslo,2019,DRPHILTF,Dr.philos. ved Det teologiske fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2019,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,47,30,17,0
1110,Universitetet i Oslo,2019,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,16,11,5,0
1110,Universitetet i Oslo,2019,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,184,115,69,0
1110,Universitetet i Oslo,2019,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,147,56,91,0
1110,Universitetet i Oslo,2019,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,3,1,2,0
1110,Universitetet i Oslo,2019,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,49,25,24,0
1110,Universitetet i Oslo,2019,PHD-SV-ANT,Ph.d. ved Det samfunnsvitenskapelige fakultet. Linje sosialantropologi,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2019,PHD-SV-PSY,Ph.d. ved Det samfunnsvitenskapelige fakultet. Fagområde psykologi,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2019,PHD-SV-SOS,Ph.d. ved Det samfunnsvitenskapelige fakultet. Linje sosiologi,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2019,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,4,4,0,0
1110,Universitetet i Oslo,2019,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,19,13,6,0
1110,Universitetet i Oslo,2020,DRPHILHF,Dr.philos. ved Det humanistiske fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2020,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,8,1,7,0
1110,Universitetet i Oslo,2020,DRPHILMN,Dr.philos. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,2,1,1,0
1110,Universitetet i Oslo,2020,DRPHILODO,Dr.philos. ved Det odontologiske fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2020,DRPHILSV,Dr.philos. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,3,1,2,0
1110,Universitetet i Oslo,2020,DRPHILUV,Dr.philos. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,2,0,2,0
1110,Universitetet i Oslo,2020,PHD-EDOLAD,European Joint Doctorate Programme in Law and Development,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2020,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,42,24,18,0
1110,Universitetet i Oslo,2020,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,14,10,4,0
1110,Universitetet i Oslo,2020,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,210,127,83,0
1110,Universitetet i Oslo,2020,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,133,53,80,0
1110,Universitetet i Oslo,2020,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,10,7,3,0
1110,Universitetet i Oslo,2020,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,57,37,20,0
1110,Universitetet i Oslo,2020,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,3,2,1,0
1110,Universitetet i Oslo,2020,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,10,7,3,0
1110,Universitetet i Oslo,2021,DRPHILHF,Dr.philos. ved Det humanistiske fakultet,FU,Forskerutdanning,4,1,3,0
1110,Universitetet i Oslo,2021,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,2,1,1,0
1110,Universitetet i Oslo,2021,DRPHILODO,Dr.philos. ved Det odontologiske fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2021,DRPHILSV,Dr.philos. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2021,DRPHILUV,Dr.philos. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2021,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,37,24,13,0
1110,Universitetet i Oslo,2021,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,9,4,5,0
1110,Universitetet i Oslo,2021,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,173,115,58,0
1110,Universitetet i Oslo,2021,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,127,50,77,0
1110,Universitetet i Oslo,2021,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,9,6,3,0
1110,Universitetet i Oslo,2021,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,43,24,19,0
1110,Universitetet i Oslo,2021,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,4,1,3,0
1110,Universitetet i Oslo,2021,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,17,11,6,0
1110,Universitetet i Oslo,2022,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,5,1,4,0
1110,Universitetet i Oslo,2022,DRPHILMN,Dr.philos. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,2,1,1,0
1110,Universitetet i Oslo,2022,DRPHILSV,Dr.philos. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,3,0,3,0
1110,Universitetet i Oslo,2022,PHD-ANTHUS,PhD-programme in Anthropology of Human Security in Africa,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2022,PHD-EDOLAD,European Joint Doctorate Programme in Law and Development,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2022,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,27,10,17,0
1110,Universitetet i Oslo,2022,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,12,8,4,0
1110,Universitetet i Oslo,2022,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,187,115,72,0
1110,Universitetet i Oslo,2022,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,111,41,70,0
1110,Universitetet i Oslo,2022,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,6,3,3,0
1110,Universitetet i Oslo,2022,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,51,30,21,0
1110,Universitetet i Oslo,2022,PHD-SV-STV,Ph.d. ved Det samfunnsvitenskapelige fakultet. Linje statsvitenskap,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2022,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,4,3,1,0
1110,Universitetet i Oslo,2022,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,13,6,7,0
1110,Universitetet i Oslo,2023,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,3,2,1,0
1110,Universitetet i Oslo,2023,DRPHILMN,Dr.philos. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2023,DRPHILTF,Dr.philos. ved Det teologiske fakultet,FU,Forskerutdanning,2,0,2,0
1110,Universitetet i Oslo,2023,PHD-ANTHUS,PhD-programme in Anthropology of Human Security in Africa,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2023,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,29,20,9,0
1110,Universitetet i Oslo,2023,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,10,3,7,0
1110,Universitetet i Oslo,2023,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,184,127,57,0
1110,Universitetet i Oslo,2023,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,113,61,52,0
1110,Universitetet i Oslo,2023,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,15,11,4,0
1110,Universitetet i Oslo,2023,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,49,27,22,0
1110,Universitetet i Oslo,2023,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,5,3,2,0
1110,Universitetet i Oslo,2023,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,15,14,1,0
1110,Universitetet i Oslo,2024,DRPHILHF,Dr.philos. ved Det humanistiske fakultet,FU,Forskerutdanning,3,1,2,0
1110,Universitetet i Oslo,2024,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,4,2,2,0
1110,Universitetet i Oslo,2024,DRPHILMN,Dr.philos. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2024,DRPHILUV,Dr.philos. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2024,PHD-ANTHUS,PhD-programme in Anthropology of Human Security in Africa,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2024,PHD-EDOLAD,European Joint Doctorate Programme in Law and Development,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2024,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,37,23,14,0
1110,Universitetet i Oslo,2024,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,6,3,3,0
1110,Universitetet i Oslo,2024,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,218,147,71,0
1110,Universitetet i Oslo,2024,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,155,71,84,0
1110,Universitetet i Oslo,2024,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,13,8,5,0
1110,Universitetet i Oslo,2024,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,50,32,18,0
1110,Universitetet i Oslo,2024,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2024,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,21,13,8,0
1110,Universitetet i Oslo,2025,DRPHILHF,Dr.philos. ved Det humanistiske fakultet,FU,Forskerutdanning,1,0,1,0
1110,Universitetet i Oslo,2025,DRPHILMED,Dr.philos. ved Det medisinske fakultet,FU,Forskerutdanning,1,1,0,0
1110,Universitetet i Oslo,2025,PHD-HF,Ph.d. ved Det humanistiske fakultet,FU,Forskerutdanning,43,22,21,0
1110,Universitetet i Oslo,2025,PHD-JF,Ph.d. ved Det juridiske fakultet,FU,Forskerutdanning,15,9,6,0
1110,Universitetet i Oslo,2025,PHD-MF,Ph.d. ved Det medisinske fakultet,FU,Forskerutdanning,191,123,68,0
1110,Universitetet i Oslo,2025,PHD-MN,Ph.d. ved Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,147,70,77,0
1110,Universitetet i Oslo,2025,PHD-OD,Ph.d. ved Det odontologiske fakultet,FU,Forskerutdanning,7,5,2,0
1110,Universitetet i Oslo,2025,PHD-SV,Ph.d. ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,54,38,16,0
1110,Universitetet i Oslo,2025,PHD-TF,Ph.d. ved Det teologiske fakultet,FU,Forskerutdanning,5,2,3,0
1110,Universitetet i Oslo,2025,PHD-UV,Ph.d. ved Det utdanningsvitenskapelige fakultet,FU,Forskerutdanning,12,11,1,0
1120,Universitetet i Bergen,2019,DGHFPH,Dr.philos. HF. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2019,DGSVPH,Dr.philos. SV. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2019,PHDHF,PhD - Det humanistiske fakultet,FU,Forskerutdanning,21,14,7,0
1120,Universitetet i Bergen,2019,PHDJUR,PhD - Det Juridiske fakultet,FU,Forskerutdanning,5,5,0,0
1120,Universitetet i Bergen,2019,PHDMD,PhD - Det medisinske fakultet,FU,Forskerutdanning,93,56,37,0
1120,Universitetet i Bergen,2019,PHDMN,PhD - Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,69,30,39,0
1120,Universitetet i Bergen,2019,PHDPSYK,PhD - Det psykologiske fakultet,FU,Forskerutdanning,18,8,10,0
1120,Universitetet i Bergen,2019,PHDSV,Ph.d.-programmet ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,21,8,13,0
1120,Universitetet i Bergen,2020,DGHFPH,Dr.philos. HF. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2020,DGJUPH,Dr.philos. JU. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2020,DGMEDPH,Dr.philos. Med.fak.,FU,Forskerutdanning,2,2,0,0
1120,Universitetet i Bergen,2020,PHDHF,PhD - Det humanistiske fakultet,FU,Forskerutdanning,14,10,4,0
1120,Universitetet i Bergen,2020,PHDJUR,PhD - Det Juridiske fakultet,FU,Forskerutdanning,6,3,3,0
1120,Universitetet i Bergen,2020,PHDMD,PhD - Det medisinske fakultet,FU,Forskerutdanning,111,64,47,0
1120,Universitetet i Bergen,2020,PHDMN,PhD - Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,75,29,46,0
1120,Universitetet i Bergen,2020,PHDPSYK,PhD - Det psykologiske fakultet,FU,Forskerutdanning,14,11,3,0
1120,Universitetet i Bergen,2020,PHDSV,Ph.d.-programmet ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,18,10,8,0
1120,Universitetet i Bergen,2021,DGHFPH,Dr.philos. HF. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2021,DGMEDPH,Dr.philos. Med.fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2021,DGMNPH,Dr.philos. MN. fak.,FU,Forskerutdanning,2,0,2,0
1120,Universitetet i Bergen,2021,DGSVPH,Dr.philos. SV. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2021,PHDHF,PhD - Det humanistiske fakultet,FU,Forskerutdanning,16,11,5,0
1120,Universitetet i Bergen,2021,PHDJUR,PhD - Det Juridiske fakultet,FU,Forskerutdanning,7,4,3,0
1120,Universitetet i Bergen,2021,PHDKMD-KU,Ph.d. i kunstnerisk utviklingsarbeid,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2021,PHDMD,PhD - Det medisinske fakultet,FU,Forskerutdanning,91,57,34,0
1120,Universitetet i Bergen,2021,PHDMD-HAW,Joint PhD programme between Hawassa University and the University of Bergen,FU,Forskerutdanning,2,0,2,0
1120,Universitetet i Bergen,2021,PHDMD-MAK,Joint PhD programme between Makerere University and the University of Bergen,FU,Forskerutdanning,1,1,0,0
1120,Universitetet i Bergen,2021,PHDMN,PhD - Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,81,34,47,0
1120,Universitetet i Bergen,2021,PHDPSYK,PhD - Det psykologiske fakultet,FU,Forskerutdanning,19,14,5,0
1120,Universitetet i Bergen,2021,PHDSV,Ph.d.-programmet ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,22,15,7,0
1120,Universitetet i Bergen,2022,DGMEDPH,Dr.philos. Med.fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2022,DGPSYKPH,Dr.philos. v/Psyk.fak.,FU,Forskerutdanning,1,1,0,0
1120,Universitetet i Bergen,2022,DGSVPH,Dr.philos. SV. fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2022,PHDHF,PhD - Det humanistiske fakultet,FU,Forskerutdanning,13,6,7,0
1120,Universitetet i Bergen,2022,PHDJUR,PhD - Det Juridiske fakultet,FU,Forskerutdanning,4,4,0,0
1120,Universitetet i Bergen,2022,PHDKMD-KU,Ph.d. i kunstnerisk utviklingsarbeid,FU,Forskerutdanning,4,1,3,0
1120,Universitetet i Bergen,2022,PHDMD,PhD - Det medisinske fakultet,FU,Forskerutdanning,93,66,27,0
1120,Universitetet i Bergen,2022,PHDMD-HAW,Joint PhD programme between Hawassa University and the University of Bergen,FU,Forskerutdanning,5,4,1,0
1120,Universitetet i Bergen,2022,PHDMN,PhD - Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,54,17,37,0
1120,Universitetet i Bergen,2022,PHDPSYK,PhD - Det psykologiske fakultet,FU,Forskerutdanning,23,16,7,0
1120,Universitetet i Bergen,2022,PHDSV,Ph.d.-programmet ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,21,10,11,0
1120,Universitetet i Bergen,2023,DGMEDPH,Dr.philos. Med.fak.,FU,Forskerutdanning,1,1,0,0
1120,Universitetet i Bergen,2023,PHDHF,PhD - Det humanistiske fakultet,FU,Forskerutdanning,19,8,11,0
1120,Universitetet i Bergen,2023,PHDJUR,PhD - Det Juridiske fakultet,FU,Forskerutdanning,2,0,2,0
1120,Universitetet i Bergen,2023,PHDKMD-KU,Ph.d. i kunstnerisk utviklingsarbeid,FU,Forskerutdanning,5,2,3,0
1120,Universitetet i Bergen,2023,PHDMD,PhD - Det medisinske fakultet,FU,Forskerutdanning,75,44,31,0
1120,Universitetet i Bergen,2023,PHDMD-HAW,Joint PhD programme between Hawassa University and the University of Bergen,FU,Forskerutdanning,3,2,1,0
1120,Universitetet i Bergen,2023,PHDMD-MAK,Joint PhD programme between Makerere University and the University of Bergen,FU,Forskerutdanning,1,1,0,0
1120,Universitetet i Bergen,2023,PHDMN,PhD - Det matematisk-naturvitenskapelige fakultet,FU,Forskerutdanning,74,36,38,0
1120,Universitetet i Bergen,2023,PHDPSYK,PhD - Det psykologiske fakultet,FU,Forskerutdanning,13,8,5,0
1120,Universitetet i Bergen,2023,PHDSV,Ph.d.-programmet ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,22,13,9,0
1120,Universitetet i Bergen,2024,DGMEDPH,Dr.philos. Med.fak.,FU,Forskerutdanning,1,0,1,0
1120,Universitetet i Bergen,2024,DGSVPH,Dr.philos. Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,2,1,1,0
1120,Universitetet i Bergen,2024,PHDHF,PhD - Det humanistiske fakultet,FU,Forskerutdanning,20,14,6,0
1120,Universitetet i Bergen,2024,PHDJUR,PhD - Det Juridiske fakultet,FU,Forskerutdanning,6,3,3,0
1120,Universitetet i Bergen,2024,PHDKMD-KU,Ph.d. i kunstnerisk utviklingsarbeid,FU,Forskerutdanning,3,2,1,0
1120,Universitetet i Bergen,2024,PHDMD,PhD - Det medisinske fakultet,FU,Forskerutdanning,85,47,38,0
1120,Universitetet i Bergen,2024,PHDMD-HAW,Joint PhD programme between Hawassa University and the University of Bergen,FU,Forskerutdanning,2,1,1,0
1120,Universitetet i Bergen,2024,PHDMN,PhD - Fakultet for naturvitenskap og teknologi,FU,Forskerutdanning,77,36,41,0
1120,Universitetet i Bergen,2024,PHDPSYK,PhD - Det psykologiske fakultet,FU,Forskerutdanning,16,9,7,0
1120,Universitetet i Bergen,2024,PHDSV,Ph.d.-programmet ved Det samfunnsvitenskapelige fakultet,FU,Forskerutdanning,17,8,9,0
1120,Universitetet i Bergen,2025,DGPSYKPH,Dr.philos. v/Psyk.fak.,FU,Forskerutdanning,2,1,1,0
1120,Universitetet i Bergen,2025,PHDHF,Ph.d. - Det humanistiske fakultet,FU,Forskerutdanning,11,5,6,0
1120,Universitetet i Bergen,2025,PHDJUR,Ph.d. - Det Juridiske fakultet,FU,Forskerutdanning,7,3,4,0
1120,Universitetet i Bergen,2025,PHDKMD-KU,Ph.d. i kunstnerisk utviklingsarbeid,FU,Forskerutdanning,4,3,1,0
