institusjonskode,institusjonsnavn,aar,studieprogramkode,studieprogramnavn,studiumkode,studiumnavn,nivaakode,nivaanavn,nus_kode,studiepoeng,kandidater_totalt,kandidater_kvinner,kandidater_menn,kjonn_skjermet
1173,Norges miljø- og biovitenskapelige universitet,2021,M-MINA,Miljø og naturressurser,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751407,120.00,19,14,5,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-MPP,"Maskin, prosess og produktutvikling",TEKNOLOGI,Teknologi,M5,"Master, 5-årig",759918,300.00,11,,,1
1173,Norges miljø- og biovitenskapelige universitet,2021,M-NF,Naturforvaltning,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751411,120.00,24,11,13,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-PV,Plantevitenskap,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",779910,120.00,17,10,7,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-RAD,Radioøkologi,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751999,120.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-REIS,Naturbasert reiseliv,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751411,120.00,5,,,1
1173,Norges miljø- og biovitenskapelige universitet,2021,M-SF,Skogfag,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",774102,120.00,18,7,11,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-TDV,Datavitenskap,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",754120,300.00,3,,,1
1173,Norges miljø- og biovitenskapelige universitet,2021,M-VM,Vann- og miljøteknikk,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",751410,300.00,19,12,7,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-ØA,Økonomi og administrasjon,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741121,120.00,73,29,44,0
1173,Norges miljø- og biovitenskapelige universitet,2021,M-AA,Aquaculture,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751507,120.00,16,8,8,0
1173,Norges miljø- og biovitenskapelige universitet,2021,PPU-DEL,Praktisk-pedagogisk utdanning - deltid,PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623801,60.00,23,12,11,0
1173,Norges miljø- og biovitenskapelige universitet,2021,PPU-HEL,Praktisk-pedagogisk utdanning - heltid,PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623801,60.00,24,13,11,0
1173,Norges miljø- og biovitenskapelige universitet,2021,VET,Veterinærmedisin - Profesjonsstudium,VET,Veterinærutdanning,PR,Profesjonsstudium,767101,330.00,58,54,4,0
1173,Norges miljø- og biovitenskapelige universitet,2022,AQFOOD,Nordic Master in Aquatic Food Production - Safety and Quality,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751507,120.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-AKVA,Akvakultur,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",651507,180.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-BIOL,Biologi,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",651905,180.00,43,33,10,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-BIOTEK,Bioteknologi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",652210,180.00,27,23,4,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-DS,Internasjonale miljø- og utviklingsstudier,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",631910,180.00,41,29,12,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-DYR,Dyrepleie,DYR,Dyrepleie,B3,"Bachelor, 3-årig",667299,180.00,20,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,B-ECON,Samfunnsøkonomi,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",634103,180.00,20,12,8,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-EMF,Energi- og miljøfysikk,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",659929,180.00,10,7,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-FORNY,Fornybar energi,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",674106,180.00,18,11,7,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-GEOM,Geomatikk,TEKNOLOGI,Teknologi,B3,"Bachelor, 3-årig",656905,180.00,12,6,6,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-HV,Husdyrvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",679903,180.00,26,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,B-KJEMI,Kjemi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",652207,180.00,22,11,11,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-LI,Landskapsingeniør,ARKITEKTUR,Arkitektur,B3,"Bachelor, 3-årig",657299,180.00,23,16,7,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-MAT,Matvitenskap og ernæring,ERNÆRING,Ernæring,B3,"Bachelor, 3-årig",658107,180.00,14,11,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-MINA,Miljø og naturressurser,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",651422,180.00,13,10,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-PV,Plantevitenskap,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",679905,180.00,13,10,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-SF,Skogfag,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",674106,180.00,8,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,B-ØA,Økonomi og administrasjon,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",641141,180.00,53,28,25,0
1173,Norges miljø- og biovitenskapelige universitet,2022,B-ØN,Økologi og naturforvaltning,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",651418,180.00,30,14,16,0
1173,Norges miljø- og biovitenskapelige universitet,2022,EM-ABG,Animal Breeding and Genetics,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779912,120.00,5,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-ABG,Animal Breeding and Genetics,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779912,120.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-AE,Agroecology,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",779999,120.00,16,13,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-BA,Byggeteknikk og arkitektur,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",757107,300.00,30,13,17,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-BIAS,Bioinformatikk og anvendt statistikk,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751999,120.00,6,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-BIOL,Biologi,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751909,120.00,9,5,4,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-BIOTEK,Bioteknologi,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",752218,120.00,29,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-BYREG,By- og regionplanlegging,SAMVIT,Samfunnsvitenskap,M5,"Master, 5-årig",739916,300.00,24,19,5,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-DS,Globale utviklingsstudier,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",739911,120.00,24,15,9,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-DV,Datavitenskap,TEKNOLOGI,Teknologi,M2,"Master, 2-årig",754133,120.00,12,3,9,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-ECOL,Ecology,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751411,120.00,19,16,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-ECON,Samfunnsøkonomi og bærekraft,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",634199,120.00,12,3,9,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-EI,Entreprenørskap og innovasjon,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741136,120.00,35,28,7,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-EIE,Eiendom,SAMVIT,Samfunnsvitenskap,M5,"Master, 5-årig",739916,300.00,26,8,18,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-EUTV,Eiendomsutvikling,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",757110,120.00,18,6,12,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-EUTV-DEL,Eiendomsutvikling - deltid,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",757110,120.00,6,3,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-FOL,Folkehelsevitenskap,HELSEFAG,Helsefag,M2,"Master, 2-årig",769915,120.00,27,22,5,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-FOL-DEL,Folkehelsevitenskap - deltid,HELSEFAG,Helsefag,M2,"Master, 2-årig",769915,120.00,15,12,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-FORNY,Fornybar energi,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",774102,120.00,22,9,13,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-FT,Feed Manufacturing Technology,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779913,120.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-GEOM,Geomatikk,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",756902,300.00,9,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-GLA,Landskapsarkitektur for global bærekraft,ARKITEKTUR,Arkitektur,M2,"Master, 2-årig",757207,120.00,3,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-GS,Genomvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751913,120.00,6,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-HV,Husdyrvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779911,120.00,19,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-IES,Internasjonale miljøstudier,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751418,120.00,20,15,5,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-IR,Internasjonale relasjoner,SAMVIT,Samfunnsvitenskap,M2,"Master, 2-årig",739908,120.00,19,11,8,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-IØ,Industriell økonomi,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",759915,300.00,33,15,18,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-KB,Kjemi og bioteknologi,REALFAG,Matematisk-naturvitenskapelige fag,M5,"Master, 5-årig",752210,300.00,21,17,4,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-KJEMI,Kjemi,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",752214,120.00,12,6,6,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-LA,Landskapsarkitektur,ARKITEKTUR,Arkitektur,M5,"Master, 5-årig",757206,300.00,41,32,9,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-LUN,Lektorutdanning i realfag - LUR,INTMASTER,Femårig lektorutdanning,M5,"Master, 5-årig",723405,300.00,12,8,4,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-MAT,Matvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",758102,120.00,18,12,6,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-MATVIT,Matvitenskap og ernæring,REALFAG,Matematisk-naturvitenskapelige fag,M5,"Master, 5-årig",758199,300.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-MF,Miljøfysikk og fornybar energi,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",752114,300.00,18,9,9,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-MINA,Miljø og naturressurser,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751407,120.00,20,16,4,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-MPP,"Maskin, prosess og produktutvikling",TEKNOLOGI,Teknologi,M5,"Master, 5-årig",759918,300.00,20,5,15,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-NF,Naturforvaltning,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751411,120.00,25,15,10,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-PV,Plantevitenskap,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",779910,120.00,19,7,12,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-RAD,Radioøkologi,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751999,120.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-REIS,Naturbasert reiseliv,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751411,120.00,11,4,7,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-SF,Skogfag,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",774102,120.00,7,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-TDV,Datavitenskap,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",754120,300.00,3,,,1
1173,Norges miljø- og biovitenskapelige universitet,2022,M-VM,Vann- og miljøteknikk,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",751410,300.00,27,11,16,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-ØA,Økonomi og administrasjon,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741121,120.00,65,30,35,0
1173,Norges miljø- og biovitenskapelige universitet,2022,M-AA,Aquaculture,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751507,120.00,16,6,10,0
1173,Norges miljø- og biovitenskapelige universitet,2022,PPU-DEL,Praktisk-pedagogisk utdanning - deltid,PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623801,60.00,17,11,6,0
1173,Norges miljø- og biovitenskapelige universitet,2022,PPU-HEL,Praktisk-pedagogisk utdanning - heltid,PRAKTPED,Praktisk-pedagogisk utdanning,AR,"Årsstudium, 60-studiepoeng",623801,60.00,14,11,3,0
1173,Norges miljø- og biovitenskapelige universitet,2022,VET,Veterinærmedisin - Profesjonsstudium,VET,Veterinærutdanning,PR,Profesjonsstudium,767101,330.00,61,52,9,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-AKVA,Akvakultur,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",651507,180.00,6,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-BIOL,Biologi,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",651905,180.00,40,31,9,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-BIOTEK,Bioteknologi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",652210,180.00,27,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-DS,Internasjonale miljø- og utviklingsstudier,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",631910,180.00,31,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-DYR,Dyrepleie,DYR,Dyrepleie,B3,"Bachelor, 3-årig",667299,180.00,21,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-ECON,Samfunnsøkonomi,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",634103,180.00,10,4,6,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-EMF,Energi- og miljøfysikk,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",659929,180.00,11,7,4,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-FORNY,Fornybar energi,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",674106,180.00,15,7,8,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-GEOM,Geomatikk,TEKNOLOGI,Teknologi,B3,"Bachelor, 3-årig",656905,180.00,12,3,9,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-HV,Husdyrvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",679903,180.00,28,25,3,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-KJEMI,Kjemi,REALFAG,Matematisk-naturvitenskapelige fag,B3,"Bachelor, 3-årig",652207,180.00,11,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-LI,Landskapsingeniør,ARKITEKTUR,Arkitektur,B3,"Bachelor, 3-årig",657299,180.00,20,13,7,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-MAT,Matvitenskap og ernæring,ERNÆRING,Ernæring,B3,"Bachelor, 3-årig",658107,180.00,13,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-MINA,Miljø og naturressurser,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",651422,180.00,10,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,B-PV,Plantevitenskap,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",679905,180.00,18,10,8,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-SF,Skogfag,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",674106,180.00,19,7,12,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-ØA,Økonomi og administrasjon,ØA,Økonomisk-administrativ utdanning,B3,"Bachelor, 3-årig",641141,180.00,67,27,40,0
1173,Norges miljø- og biovitenskapelige universitet,2023,B-ØN,Økologi og naturforvaltning,UTVMILJØ,Utvikling og miljø,B3,"Bachelor, 3-årig",651418,180.00,32,24,8,0
1173,Norges miljø- og biovitenskapelige universitet,2023,EM-ABG,European Master in Animal Breeding and Genetics,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779912,120.00,5,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,KVU-BEDØK,Bærekraftig økonomi og ledelse,ØA,Økonomisk-administrativ utdanning,AR,"Årsstudium, 60-studiepoeng",641140,60.00,36,25,11,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-AE,Agroecology,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",779999,120.00,13,9,4,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-BA,Byggeteknikk og arkitektur,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",757107,300.00,24,11,13,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-BIAS,Bioinformatikk og anvendt statistikk,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751999,120.00,5,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,M-BIOEC,Bioøkonomi - Biobasert verdiskaping og forretningsutvikling,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",734999,120.00,22,16,6,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-BIOL,Biologi,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751909,120.00,11,5,6,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-BIOTEK,Bioteknologi,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",752218,120.00,33,26,7,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-BYREG,By- og regionplanlegging,SAMVIT,Samfunnsvitenskap,M5,"Master, 5-årig",739916,300.00,27,15,12,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-DS,Globale utviklingsstudier,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",739911,120.00,29,22,7,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-DV,Datavitenskap,TEKNOLOGI,Teknologi,M2,"Master, 2-årig",754133,120.00,15,4,11,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-ECOL,Ecology,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751411,120.00,17,13,4,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-ECON,Samfunnsøkonomi og bærekraft,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",634199,120.00,19,10,9,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-EI,Entreprenørskap og innovasjon,ØA,Økonomisk-administrativ utdanning,M2,"Master, 2-årig",741136,120.00,34,14,20,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-EIE,Eiendom,SAMVIT,Samfunnsvitenskap,M5,"Master, 5-årig",739916,300.00,33,14,19,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-EUTV,Eiendomsutvikling,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",757110,120.00,23,9,14,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-FOL,Folkehelsevitenskap,HELSEFAG,Helsefag,M2,"Master, 2-årig",769915,120.00,22,19,3,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-FOL-DEL,Folkehelsevitenskap - deltid,HELSEFAG,Helsefag,M2,"Master, 2-årig",769915,120.00,14,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,M-FORNY,Fornybar energi,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",774102,120.00,18,8,10,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-FT,Feed Manufacturing Technology,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779913,120.00,0,0,0,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-GEOM,Geoinformatikk,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",756902,300.00,15,4,11,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-GLA,Landskapsarkitektur for global bærekraft,ARKITEKTUR,Arkitektur,M2,"Master, 2-årig",757207,120.00,18,11,7,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-GS,Genomvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",751913,120.00,6,,,1
1173,Norges miljø- og biovitenskapelige universitet,2023,M-HV,Husdyrvitenskap,REALFAG,Matematisk-naturvitenskapelige fag,M2,"Master, 2-årig",779911,120.00,19,15,4,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-IES,Internasjonale miljøstudier,UTVMILJØ,Utvikling og miljø,M2,"Master, 2-årig",751418,120.00,32,27,5,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-IR,Internasjonale relasjoner,SAMVIT,Samfunnsvitenskap,M2,"Master, 2-årig",739908,120.00,22,12,10,0
1173,Norges miljø- og biovitenskapelige universitet,2023,M-IØ,Industriell økonomi,TEKNOLOGI,Teknologi,M5,"Master, 5-årig",759915,300.00,26,10,16,0
