group,level,group_name,cohort,rank,styrk08,styrk08_name,share,quintile_v1,quintile_v2,automation_chat
679,6,"Primærnæringsfag, andre",recent,10,4321,Lagermedarbeidere og material-forvaltere,0.0394,3,3,0.585239
681,6,Samferdsel,all,1,3152,Dekksoffiserer og loser,0.2594,3,3,1.0
681,6,Samferdsel,all,2,3154,Flygeledere,0.0508,3,3,1.0
681,6,Samferdsel,all,3,0110,Offiserer fra fenrik og høyere grad,0.0498,,,
681,6,Samferdsel,all,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0448,5,5,0.450311
681,6,Samferdsel,all,5,3331,Speditører og befraktere,0.0396,5,5,0.464876
681,6,Samferdsel,all,6,1324,Ledere av logistikk og transport mv.,0.037,4,4,0.411458
681,6,Samferdsel,all,7,4322,Logistikkmedarbeidere,0.0366,5,5,0.439394
681,6,Samferdsel,all,8,3323,Innkjøpere,0.032,4,5,0.7625
681,6,Samferdsel,all,9,4110,Kontormedarbeidere,0.0262,5,5,0.670689
681,6,Samferdsel,all,10,1120,Administrerende direktører,0.0234,4,5,0.371125
681,6,Samferdsel,recent,1,3152,Dekksoffiserer og loser,0.4777,3,3,1.0
681,6,Samferdsel,recent,2,0110,Offiserer fra fenrik og høyere grad,0.1183,,,
681,6,Samferdsel,recent,3,4322,Logistikkmedarbeidere,0.0647,5,5,0.439394
681,6,Samferdsel,recent,4,3331,Speditører og befraktere,0.0424,5,5,0.464876
681,6,Samferdsel,recent,5,0210,Befal med sersjant grad,0.0402,,,
681,6,Samferdsel,recent,6,3154,Flygeledere,0.0357,3,3,1.0
681,6,Samferdsel,recent,7,3323,Innkjøpere,0.0357,4,5,0.7625
681,6,Samferdsel,recent,8,4110,Kontormedarbeidere,0.0312,5,5,0.670689
681,6,Samferdsel,recent,9,4321,Lagermedarbeidere og material-forvaltere,0.0268,3,3,0.585239
681,6,Samferdsel,recent,10,3324,Handels- og skipsmeglere,0.0246,5,5,0.392905
682,6,Sikkerhet,all,1,3355,Politibetjenter mv.,0.4703,3,4,0.121447
682,6,Sikkerhet,all,2,0110,Offiserer fra fenrik og høyere grad,0.0926,,,
682,6,Sikkerhet,all,3,5413,Fengselsbetjenter,0.0484,3,2,0.3878
682,6,Sikkerhet,all,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.029,5,5,0.450311
682,6,Sikkerhet,all,5,0210,Befal med sersjant grad,0.0222,,,
682,6,Sikkerhet,all,6,1120,Administrerende direktører,0.0142,4,5,0.371125
682,6,Sikkerhet,all,7,1349,Andre ledere av produksjon og tjenesteyting,0.014,4,4,0.4435
682,6,Sikkerhet,all,8,3119,Andre ingeniører,0.0131,3,3,0.505172
682,6,Sikkerhet,all,9,1219,Andre administrative ledere,0.011,4,4,0.47783
682,6,Sikkerhet,all,10,3112,Bygningsingeniører,0.0109,4,4,0.301375
682,6,Sikkerhet,recent,1,3355,Politibetjenter mv.,0.6159,3,4,0.121447
682,6,Sikkerhet,recent,2,5413,Fengselsbetjenter,0.1113,3,2,0.3878
682,6,Sikkerhet,recent,3,0110,Offiserer fra fenrik og høyere grad,0.0998,,,
682,6,Sikkerhet,recent,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0281,5,5,0.450311
682,6,Sikkerhet,recent,5,0210,Befal med sersjant grad,0.0146,,,
682,6,Sikkerhet,recent,6,3119,Andre ingeniører,0.0112,3,3,0.505172
682,6,Sikkerhet,recent,7,2224,Vernepleiere,0.0081,3,3,0.256002
682,6,Sikkerhet,recent,8,3412,Miljøarbeidere innen sosiale fagfelt,0.0077,3,3,0.48
682,6,Sikkerhet,recent,9,3112,Bygningsingeniører,0.0077,4,4,0.301375
682,6,Sikkerhet,recent,10,4110,Kontormedarbeidere,0.0073,5,5,0.670689
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,1,9112,Renholdere i virksomheter,0.0752,1,1,0.46875
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,2,5223,Butikkmedarbeidere,0.0437,3,3,0.449861
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,3,4110,Kontormedarbeidere,0.0351,5,5,0.670689
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,4,5329,Andre pleiemedarbeidere,0.0329,3,2,0.278788
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,5,1120,Administrerende direktører,0.0322,4,5,0.371125
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,6,5321,Helsefagarbeidere,0.0282,1,2,0.1875
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,7,5311,Barnehage- og skolefritidsassistenter mv.,0.0268,2,3,0.572124
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,8,3322,Selgere (engros),0.0257,5,5,0.398974
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,9,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0253,5,5,0.450311
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",all,10,5120,Kokker,0.0253,2,2,0.325445
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,1,9112,Renholdere i virksomheter,0.234,1,1,0.46875
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,2,5223,Butikkmedarbeidere,0.1489,3,3,0.449861
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,3,9412,Kjøkkenassistenter,0.1064,1,1,0.228
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,4,5311,Barnehage- og skolefritidsassistenter mv.,0.0851,2,3,0.572124
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,5,4321,Lagermedarbeidere og material-forvaltere,0.0851,3,3,0.585239
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,6,5246,Gatekjøkken- og kafémedarbeidere mv.,0.0851,1,1,0.370468
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,7,5120,Kokker,0.0638,2,2,0.325445
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,8,4224,Hotellresepsjonister,0.0638,4,4,0.539747
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,9,7231,Bilmekanikere,0.0638,1,1,0.328403
689,6,"Samferdsels- og sikkerhetsfag og andre servicefag, andre",recent,10,8322,"Bil-, drosje- og varebilførere",0.0638,3,2,0.795414
699,6,Uoppgitt faggruppe,all,1,9112,Renholdere i virksomheter,0.0728,1,1,0.46875
699,6,Uoppgitt faggruppe,all,2,5311,Barnehage- og skolefritidsassistenter mv.,0.0512,2,3,0.572124
699,6,Uoppgitt faggruppe,all,3,5223,Butikkmedarbeidere,0.0494,3,3,0.449861
699,6,Uoppgitt faggruppe,all,4,5329,Andre pleiemedarbeidere,0.0356,3,2,0.278788
699,6,Uoppgitt faggruppe,all,5,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0323,5,5,0.450311
699,6,Uoppgitt faggruppe,all,6,5131,Servitører,0.0315,2,1,0.572016
699,6,Uoppgitt faggruppe,all,7,5321,Helsefagarbeidere,0.029,1,2,0.1875
699,6,Uoppgitt faggruppe,all,8,5120,Kokker,0.0278,2,2,0.325445
699,6,Uoppgitt faggruppe,all,9,8160,Operatører innen næringsmiddelproduksjon,0.0262,1,1,0.278481
699,6,Uoppgitt faggruppe,all,10,9412,Kjøkkenassistenter,0.0248,1,1,0.228
699,6,Uoppgitt faggruppe,recent,1,9112,Renholdere i virksomheter,0.0783,1,1,0.46875
699,6,Uoppgitt faggruppe,recent,2,5223,Butikkmedarbeidere,0.0701,3,3,0.449861
699,6,Uoppgitt faggruppe,recent,3,5311,Barnehage- og skolefritidsassistenter mv.,0.0637,2,3,0.572124
699,6,Uoppgitt faggruppe,recent,4,5131,Servitører,0.0546,2,1,0.572016
699,6,Uoppgitt faggruppe,recent,5,5329,Andre pleiemedarbeidere,0.0473,3,2,0.278788
699,6,Uoppgitt faggruppe,recent,6,8160,Operatører innen næringsmiddelproduksjon,0.043,1,1,0.278481
699,6,Uoppgitt faggruppe,recent,7,9412,Kjøkkenassistenter,0.043,1,1,0.228
699,6,Uoppgitt faggruppe,recent,8,5120,Kokker,0.0331,2,2,0.325445
699,6,Uoppgitt faggruppe,recent,9,4110,Kontormedarbeidere,0.0228,5,5,0.670689
699,6,Uoppgitt faggruppe,recent,10,5246,Gatekjøkken- og kafémedarbeidere mv.,0.0219,1,1,0.370468
701,7,Allmenne fag,all,1,2310,Universitets- og høyskolelektorer/-lærere,0.1287,4,4,0.286836
701,7,Allmenne fag,all,2,5311,Barnehage- og skolefritidsassistenter mv.,0.1188,2,3,0.572124
701,7,Allmenne fag,all,3,5329,Andre pleiemedarbeidere,0.1089,3,2,0.278788
701,7,Allmenne fag,all,4,9112,Renholdere i virksomheter,0.0792,1,1,0.46875
701,7,Allmenne fag,all,5,9412,Kjøkkenassistenter,0.0693,1,1,0.228
701,7,Allmenne fag,all,6,3117,"Ingeniører innen petroleum, bergverk og metallurgi",0.0594,3,4,0.638681
701,7,Allmenne fag,all,7,2341,Grunnskolelærere,0.0594,3,3,0.366129
701,7,Allmenne fag,all,8,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0495,5,5,0.450311
701,7,Allmenne fag,all,9,2511,Systemanalytikere/-arkitekter,0.0495,5,5,0.341622
701,7,Allmenne fag,all,10,3119,Andre ingeniører,0.0495,3,3,0.505172
701,7,Allmenne fag,recent,1,2310,Universitets- og høyskolelektorer/-lærere,1.0,4,4,0.286836
701,7,Allmenne fag,recent,2,5311,Barnehage- og skolefritidsassistenter mv.,0.0,2,3,0.572124
701,7,Allmenne fag,recent,3,3117,"Ingeniører innen petroleum, bergverk og metallurgi",0.0,3,4,0.638681
701,7,Allmenne fag,recent,4,2341,Grunnskolelærere,0.0,3,3,0.366129
701,7,Allmenne fag,recent,5,5329,Andre pleiemedarbeidere,0.0,3,2,0.278788
701,7,Allmenne fag,recent,6,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0,5,5,0.450311
701,7,Allmenne fag,recent,7,2511,Systemanalytikere/-arkitekter,0.0,5,5,0.341622
701,7,Allmenne fag,recent,8,3119,Andre ingeniører,0.0,3,3,0.505172
701,7,Allmenne fag,recent,9,4110,Kontormedarbeidere,0.0,5,5,0.670689
701,7,Allmenne fag,recent,10,9112,Renholdere i virksomheter,0.0,1,1,0.46875
711,7,Språkutdanninger,all,1,2330,Lektorer mv. (videregående skole),0.3531,3,3,0.280862
711,7,Språkutdanninger,all,2,2341,Grunnskolelærere,0.2245,3,3,0.366129
711,7,Språkutdanninger,all,3,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1228,5,5,0.450311
711,7,Språkutdanninger,all,4,2310,Universitets- og høyskolelektorer/-lærere,0.0764,4,4,0.286836
711,7,Språkutdanninger,all,5,1345,Ledere av utdanning og undervisning,0.0398,4,4,0.368473
711,7,Språkutdanninger,all,6,2643,"Oversettere, tolker mv.",0.015,5,5,0.588164
711,7,Språkutdanninger,all,7,4110,Kontormedarbeidere,0.015,5,5,0.670689
711,7,Språkutdanninger,all,8,2641,Forfattere mv.,0.0147,5,5,0.355238
711,7,Språkutdanninger,all,9,1219,Andre administrative ledere,0.0127,4,4,0.47783
711,7,Språkutdanninger,all,10,2642,Journalister,0.0122,5,5,0.365885
711,7,Språkutdanninger,recent,1,2330,Lektorer mv. (videregående skole),0.3773,3,3,0.280862
711,7,Språkutdanninger,recent,2,2341,Grunnskolelærere,0.3727,3,3,0.366129
711,7,Språkutdanninger,recent,3,2310,Universitets- og høyskolelektorer/-lærere,0.1136,4,4,0.286836
711,7,Språkutdanninger,recent,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0568,5,5,0.450311
711,7,Språkutdanninger,recent,5,2642,Journalister,0.0159,5,5,0.365885
711,7,Språkutdanninger,recent,6,2641,Forfattere mv.,0.0136,5,5,0.355238
711,7,Språkutdanninger,recent,7,5223,Butikkmedarbeidere,0.0136,3,3,0.449861
711,7,Språkutdanninger,recent,8,2622,Bibliotekarer og andre informasjonsarbeidere,0.0091,5,4,0.433784
711,7,Språkutdanninger,recent,9,2643,"Oversettere, tolker mv.",0.0068,5,5,0.588164
711,7,Språkutdanninger,recent,10,4110,Kontormedarbeidere,0.0068,5,5,0.670689
712,7,Litteratur- og bibliotekutdanninger,all,1,2341,Grunnskolelærere,0.1782,3,3,0.366129
712,7,Litteratur- og bibliotekutdanninger,all,2,2330,Lektorer mv. (videregående skole),0.1642,3,3,0.280862
712,7,Litteratur- og bibliotekutdanninger,all,3,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1355,5,5,0.450311
712,7,Litteratur- og bibliotekutdanninger,all,4,2622,Bibliotekarer og andre informasjonsarbeidere,0.1156,5,4,0.433784
712,7,Litteratur- og bibliotekutdanninger,all,5,2310,Universitets- og høyskolelektorer/-lærere,0.0552,4,4,0.286836
712,7,Litteratur- og bibliotekutdanninger,all,6,2641,Forfattere mv.,0.0493,5,5,0.355238
712,7,Litteratur- og bibliotekutdanninger,all,7,2642,Journalister,0.0302,5,5,0.365885
712,7,Litteratur- og bibliotekutdanninger,all,8,4110,Kontormedarbeidere,0.0265,5,5,0.670689
712,7,Litteratur- og bibliotekutdanninger,all,9,1345,Ledere av utdanning og undervisning,0.0243,4,4,0.368473
712,7,Litteratur- og bibliotekutdanninger,all,10,2432,Informasjonsrådgivere,0.0206,5,5,0.304988
712,7,Litteratur- og bibliotekutdanninger,recent,1,2341,Grunnskolelærere,0.4094,3,3,0.366129
712,7,Litteratur- og bibliotekutdanninger,recent,2,2622,Bibliotekarer og andre informasjonsarbeidere,0.1879,5,4,0.433784
712,7,Litteratur- og bibliotekutdanninger,recent,3,2330,Lektorer mv. (videregående skole),0.1477,3,3,0.280862
712,7,Litteratur- og bibliotekutdanninger,recent,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1074,5,5,0.450311
712,7,Litteratur- og bibliotekutdanninger,recent,5,2310,Universitets- og høyskolelektorer/-lærere,0.0403,4,4,0.286836
712,7,Litteratur- og bibliotekutdanninger,recent,6,2641,Forfattere mv.,0.0336,5,5,0.355238
712,7,Litteratur- og bibliotekutdanninger,recent,7,4110,Kontormedarbeidere,0.0336,5,5,0.670689
712,7,Litteratur- og bibliotekutdanninger,recent,8,5223,Butikkmedarbeidere,0.0201,3,3,0.449861
712,7,Litteratur- og bibliotekutdanninger,recent,9,2432,Informasjonsrådgivere,0.0201,5,5,0.304988
712,7,Litteratur- og bibliotekutdanninger,recent,10,2642,Journalister,0.0,5,5,0.365885
713,7,Historisk-filosofiske utdanninger,all,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.2656,5,5,0.450311
713,7,Historisk-filosofiske utdanninger,all,2,2341,Grunnskolelærere,0.1539,3,3,0.366129
713,7,Historisk-filosofiske utdanninger,all,3,2330,Lektorer mv. (videregående skole),0.1192,3,3,0.280862
713,7,Historisk-filosofiske utdanninger,all,4,2621,Arkivarer og kuratorer,0.0609,4,5,0.415981
713,7,Historisk-filosofiske utdanninger,all,5,2310,Universitets- og høyskolelektorer/-lærere,0.0576,4,4,0.286836
713,7,Historisk-filosofiske utdanninger,all,6,1219,Andre administrative ledere,0.0247,4,4,0.47783
713,7,Historisk-filosofiske utdanninger,all,7,4110,Kontormedarbeidere,0.0211,5,5,0.670689
713,7,Historisk-filosofiske utdanninger,all,8,2633,"Rådgivere/forskere, humanistiske fag",0.0189,4,5,0.457163
713,7,Historisk-filosofiske utdanninger,all,9,1345,Ledere av utdanning og undervisning,0.0186,4,4,0.368473
713,7,Historisk-filosofiske utdanninger,all,10,5223,Butikkmedarbeidere,0.0171,3,3,0.449861
713,7,Historisk-filosofiske utdanninger,recent,1,2341,Grunnskolelærere,0.2771,3,3,0.366129
713,7,Historisk-filosofiske utdanninger,recent,2,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.2755,5,5,0.450311
713,7,Historisk-filosofiske utdanninger,recent,3,2330,Lektorer mv. (videregående skole),0.1386,3,3,0.280862
713,7,Historisk-filosofiske utdanninger,recent,4,2310,Universitets- og høyskolelektorer/-lærere,0.1302,4,4,0.286836
713,7,Historisk-filosofiske utdanninger,recent,5,2621,Arkivarer og kuratorer,0.0484,4,5,0.415981
713,7,Historisk-filosofiske utdanninger,recent,6,5223,Butikkmedarbeidere,0.025,3,3,0.449861
713,7,Historisk-filosofiske utdanninger,recent,7,2633,"Rådgivere/forskere, humanistiske fag",0.025,4,5,0.457163
713,7,Historisk-filosofiske utdanninger,recent,8,4110,Kontormedarbeidere,0.0117,5,5,0.670689
713,7,Historisk-filosofiske utdanninger,recent,9,2642,Journalister,0.0117,5,5,0.365885
713,7,Historisk-filosofiske utdanninger,recent,10,5329,Andre pleiemedarbeidere,0.0067,3,2,0.278788
714,7,Religionsutdanninger,all,1,2636,Geistlige yrker,0.4173,3,4,0.35249
714,7,Religionsutdanninger,all,2,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1133,5,5,0.450311
714,7,Religionsutdanninger,all,3,2341,Grunnskolelærere,0.1111,3,3,0.366129
714,7,Religionsutdanninger,all,4,3413,Religiøse yrker,0.0858,3,,
714,7,Religionsutdanninger,all,5,2330,Lektorer mv. (videregående skole),0.073,3,3,0.280862
714,7,Religionsutdanninger,all,6,2310,Universitets- og høyskolelektorer/-lærere,0.0409,4,4,0.286836
714,7,Religionsutdanninger,all,7,1219,Andre administrative ledere,0.0144,4,4,0.47783
714,7,Religionsutdanninger,all,8,0110,Offiserer fra fenrik og høyere grad,0.0125,,,
714,7,Religionsutdanninger,all,9,1345,Ledere av utdanning og undervisning,0.01,4,4,0.368473
714,7,Religionsutdanninger,all,10,2635,Rådgivere innen sosiale fagfelt,0.0097,3,3,0.188929
714,7,Religionsutdanninger,recent,1,2636,Geistlige yrker,0.3665,3,4,0.35249
714,7,Religionsutdanninger,recent,2,2341,Grunnskolelærere,0.2191,3,3,0.366129
714,7,Religionsutdanninger,recent,3,3413,Religiøse yrker,0.1315,3,,
714,7,Religionsutdanninger,recent,4,2330,Lektorer mv. (videregående skole),0.1036,3,3,0.280862
714,7,Religionsutdanninger,recent,5,2310,Universitets- og høyskolelektorer/-lærere,0.0717,4,4,0.286836
714,7,Religionsutdanninger,recent,6,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0319,5,5,0.450311
714,7,Religionsutdanninger,recent,7,0110,Offiserer fra fenrik og høyere grad,0.0159,,,
714,7,Religionsutdanninger,recent,8,5321,Helsefagarbeidere,0.012,1,2,0.1875
714,7,Religionsutdanninger,recent,9,5311,Barnehage- og skolefritidsassistenter mv.,0.012,2,3,0.572124
714,7,Religionsutdanninger,recent,10,2421,Organisasjonsrådgivere mv.,0.012,4,5,0.423703
715,7,"Musikk, dans og drama",all,1,2354,Andre musikklærere,0.2219,3,3,0.223759
715,7,"Musikk, dans og drama",all,2,2652,"Dirigenter, komponister, musikere og sangere",0.1639,5,4,0.305814
715,7,"Musikk, dans og drama",all,3,2341,Grunnskolelærere,0.1435,3,3,0.366129
715,7,"Musikk, dans og drama",all,4,2330,Lektorer mv. (videregående skole),0.1038,3,3,0.280862
715,7,"Musikk, dans og drama",all,5,2310,Universitets- og høyskolelektorer/-lærere,0.101,4,4,0.286836
715,7,"Musikk, dans og drama",all,6,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0583,5,5,0.450311
715,7,"Musikk, dans og drama",all,7,1345,Ledere av utdanning og undervisning,0.0281,4,4,0.368473
715,7,"Musikk, dans og drama",all,8,0210,Befal med sersjant grad,0.0122,,,
715,7,"Musikk, dans og drama",all,9,5311,Barnehage- og skolefritidsassistenter mv.,0.0113,2,3,0.572124
715,7,"Musikk, dans og drama",all,10,2654,Regissører,0.0104,4,4,0.525646
715,7,"Musikk, dans og drama",recent,1,2354,Andre musikklærere,0.3642,3,3,0.223759
715,7,"Musikk, dans og drama",recent,2,2341,Grunnskolelærere,0.2052,3,3,0.366129
715,7,"Musikk, dans og drama",recent,3,2652,"Dirigenter, komponister, musikere og sangere",0.1532,5,4,0.305814
715,7,"Musikk, dans og drama",recent,4,2310,Universitets- og høyskolelektorer/-lærere,0.0694,4,4,0.286836
715,7,"Musikk, dans og drama",recent,5,2330,Lektorer mv. (videregående skole),0.0694,3,3,0.280862
715,7,"Musikk, dans og drama",recent,6,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0376,5,5,0.450311
715,7,"Musikk, dans og drama",recent,7,4110,Kontormedarbeidere,0.0231,5,5,0.670689
715,7,"Musikk, dans og drama",recent,8,0310,Menige,0.0202,,3,
715,7,"Musikk, dans og drama",recent,9,1345,Ledere av utdanning og undervisning,0.0173,4,4,0.368473
715,7,"Musikk, dans og drama",recent,10,3359,Andre yrker innen offentlig forvaltning,0.0116,3,2,
716,7,Bildende kunst og kunsthåndverk,all,1,2166,Grafiske- og multimediadesignere,0.1349,5,5,0.48798
716,7,Bildende kunst og kunsthåndverk,all,2,2341,Grunnskolelærere,0.1249,3,3,0.366129
716,7,Bildende kunst og kunsthåndverk,all,3,2161,Sivilarkitekter,0.0957,4,5,0.440769
716,7,Bildende kunst og kunsthåndverk,all,4,2310,Universitets- og høyskolelektorer/-lærere,0.0693,4,4,0.286836
716,7,Bildende kunst og kunsthåndverk,all,5,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0669,5,5,0.450311
716,7,Bildende kunst og kunsthåndverk,all,6,2330,Lektorer mv. (videregående skole),0.0633,3,3,0.280862
716,7,Bildende kunst og kunsthåndverk,all,7,5223,Butikkmedarbeidere,0.0416,3,3,0.449861
716,7,Bildende kunst og kunsthåndverk,all,8,2511,Systemanalytikere/-arkitekter,0.0372,5,5,0.341622
716,7,Bildende kunst og kunsthåndverk,all,9,2163,Produkt- og klesdesignere,0.036,4,4,0.488239
716,7,Bildende kunst og kunsthåndverk,all,10,2519,Andre programvare- og applikasjonsutviklere,0.026,5,5,0.503293
716,7,Bildende kunst og kunsthåndverk,recent,1,2166,Grafiske- og multimediadesignere,0.2462,5,5,0.48798
716,7,Bildende kunst og kunsthåndverk,recent,2,2341,Grunnskolelærere,0.1269,3,3,0.366129
716,7,Bildende kunst og kunsthåndverk,recent,3,2161,Sivilarkitekter,0.1115,4,5,0.440769
716,7,Bildende kunst og kunsthåndverk,recent,4,2330,Lektorer mv. (videregående skole),0.0654,3,3,0.280862
716,7,Bildende kunst og kunsthåndverk,recent,5,2519,Andre programvare- og applikasjonsutviklere,0.0654,5,5,0.503293
716,7,Bildende kunst og kunsthåndverk,recent,6,2511,Systemanalytikere/-arkitekter,0.0577,5,5,0.341622
716,7,Bildende kunst og kunsthåndverk,recent,7,5223,Butikkmedarbeidere,0.05,3,3,0.449861
716,7,Bildende kunst og kunsthåndverk,recent,8,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.05,5,5,0.450311
716,7,Bildende kunst og kunsthåndverk,recent,9,2512,Programvareutviklere,0.0462,5,5,0.655007
716,7,Bildende kunst og kunsthåndverk,recent,10,4110,Kontormedarbeidere,0.0308,5,5,0.670689
719,7,"Humanistiske og estetiske fag, andre",all,1,2341,Grunnskolelærere,0.0948,3,3,0.366129
719,7,"Humanistiske og estetiske fag, andre",all,2,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0771,5,5,0.450311
719,7,"Humanistiske og estetiske fag, andre",all,3,5311,Barnehage- og skolefritidsassistenter mv.,0.0563,2,3,0.572124
719,7,"Humanistiske og estetiske fag, andre",all,4,2330,Lektorer mv. (videregående skole),0.0478,3,3,0.280862
719,7,"Humanistiske og estetiske fag, andre",all,5,2652,"Dirigenter, komponister, musikere og sangere",0.0342,5,4,0.305814
719,7,"Humanistiske og estetiske fag, andre",all,6,2310,Universitets- og høyskolelektorer/-lærere,0.0334,4,4,0.286836
719,7,"Humanistiske og estetiske fag, andre",all,7,5223,Butikkmedarbeidere,0.0311,3,3,0.449861
719,7,"Humanistiske og estetiske fag, andre",all,8,2354,Andre musikklærere,0.0276,3,3,0.223759
719,7,"Humanistiske og estetiske fag, andre",all,9,4110,Kontormedarbeidere,0.0247,5,5,0.670689
719,7,"Humanistiske og estetiske fag, andre",all,10,2161,Sivilarkitekter,0.0216,4,5,0.440769
719,7,"Humanistiske og estetiske fag, andre",recent,1,2341,Grunnskolelærere,0.1358,3,3,0.366129
