inst,inst_short,inst_name,year,prog,prog_name,nus,nus_name,niva,niva_name,level,field,studium,graduates,students_autumn,profile_source,register_population,exposure_w,share_employed,share_i_utdanning,handa_augmentation_w,handa_automation_w,exposure_w_recent,share_top5_v1,exposure2_w,share_top5_v2,top_occupations,share_q1_v1,share_q1_v2,share_q2_v1,share_q2_v2,share_q3_v1,share_q3_v2,share_q4_v1,share_q4_v2,share_q5_v1,share_q5_v2
1110,UiO,Universitetet i Oslo,2025,SVB-SANT,Sosialantropologi,638103,"Bachelor, sosialantropologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,51.000000,201.000000,nus6,791,0.397458,0.707965,0.144121,0.616338,0.321791,0.392661,0.344643,0.428252,0.379747,Butikkmedarbeidere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (12%); Barnehage- og skolefritidsassistenter mv. (8%); Kontormedarbeidere (6%); Andre pleiemedarbeidere (6%),0.082143,0.092224,0.141071,0.122966,0.328571,0.330922,0.103571,0.074141,0.344643,0.379747
1110,UiO,Universitetet i Oslo,2025,JFB-KRIM,Kriminologi,637202,"Bachelor, kriminologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Juridiske fag,48.000000,131.000000,nus6,210,0.450525,0.819048,0.071429,0.618179,0.304647,0.478059,0.418605,0.468222,0.395349,Høyere saksbehandlere i offentlig og privat virksomhet (19%); Kontormedarbeidere (10%); Miljøarbeidere innen sosiale fagfelt (9%); Butikkmedarbeidere (8%); Barnehage- og skolefritidsassistenter mv. (5%),0.023256,0.000000,0.052326,0.127907,0.389535,0.337209,0.116279,0.139535,0.418605,0.395349
1110,UiO,Universitetet i Oslo,2025,SVM2-OLA,"Organisasjon, ledelse og arbeid",741146,"Master, organisasjon, ledelse og arbeid, toårig",M2,"Master, 2-årig",Master-nivå,Økonomiske og administrative fag,Samfunnsvitenskap,44.000000,98.000000,nus6,280,0.553644,0.928571,0.014286,0.626304,0.356709,0.549842,0.503846,0.681551,0.869231,Personal- og karriererådgivere (26%); Høyere saksbehandlere i offentlig og privat virksomhet (20%); Organisasjonsrådgivere mv. (10%); Systemanalytikere/-arkitekter (7%); Kontormedarbeidere (6%),0.000000,0.000000,0.015385,0.000000,0.046154,0.038462,0.434615,0.092308,0.503846,0.869231
1110,UiO,Universitetet i Oslo,2025,MFM2-EMHEM,European Master in Health Economics and Management,769914,"Master, helseledelse og helseøkonomi, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,43.000000,33.000000,nus6,171,0.502136,0.947368,0.000000,0.692418,0.293179,0.561776,0.333333,0.579651,0.493827,Høyere saksbehandlere i offentlig og privat virksomhet (25%); Ledere av helsetjenester (21%); Universitets- og høyskolelektorer/-lærere (7%); Sykepleiere (6%); Spesialsykepleiere (6%),0.000000,0.000000,0.000000,0.000000,0.160494,0.160494,0.506173,0.345679,0.333333,0.493827
1110,UiO,Universitetet i Oslo,2025,PHD-HF,Ph.d. ved Det humanistiske fakultet,,Ph.d.,FU,Forskerutdanning,Ph.d.,Ph.d.,Ph.d.,43.000000,,phd_national,39637,0.490066,0.891188,0.003154,0.661985,0.267833,0.498270,0.228317,0.498640,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",0.012807,0.010145,0.013090,0.016379,0.066585,0.163927,0.679200,0.641116,0.228317,0.168433
1110,UiO,Universitetet i Oslo,2025,UVME-UTLED,Utdanningsledelse,741122,"Master, utdanningsledelse, toårig",ME,"Master, erfaringsbasert, 1,5-2 år",Master-nivå,Økonomiske og administrative fag,Pedagogiske fag,41.000000,158.000000,nus6,790,0.449200,0.958228,0.000000,0.640086,0.359914,0.449983,0.085865,0.448432,0.133421,Ledere av utdanning og undervisning (49%); Grunnskolelærere (11%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Lektorer mv. (videregående skole) (5%); Andre administrative ledere (4%),0.000000,0.000000,0.009247,0.014531,0.167768,0.203435,0.737120,0.648613,0.085865,0.133421
1110,UiO,Universitetet i Oslo,2025,SVB-INTER,Internasjonale studier,631115,"Bachelor, internasjonale studier, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,40.000000,214.000000,nus6,373,0.453001,0.683646,0.187668,0.615512,0.346622,0.457974,0.493976,0.490989,0.465863,Butikkmedarbeidere (16%); Høyere saksbehandlere i offentlig og privat virksomhet (15%); Kontormedarbeidere (8%); Andre pleiemedarbeidere (6%); Selgere (engros) (5%),0.048193,0.064257,0.088353,0.072289,0.305221,0.317269,0.064257,0.080321,0.493976,0.465863
1110,UiO,Universitetet i Oslo,2025,HFB-EST,Estetiske studier og allmenn litteraturvitenskap,619904,"Bachelor, humanistiske og estetiske studier, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,39.000000,170.000000,nus6,398,0.455937,0.592965,0.092965,0.604429,0.361320,0.475141,0.402542,0.516272,0.500000,Høyere saksbehandlere i offentlig og privat virksomhet (16%); Butikkmedarbeidere (13%); Barnehage- og skolefritidsassistenter mv. (8%); Kontormedarbeidere (7%); Varehandelssjefer (5%),0.042373,0.055085,0.118644,0.055085,0.199153,0.250000,0.237288,0.139831,0.402542,0.500000
1110,UiO,Universitetet i Oslo,2025,SVM2-SOS,Sosiologi,732106,"Master, sosiologi, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,39.000000,114.000000,nus6,1335,0.517217,0.922097,0.011236,0.643120,0.336402,0.519744,0.536149,0.605059,0.620634,Høyere saksbehandlere i offentlig og privat virksomhet (35%); Universitets- og høyskolelektorer/-lærere (7%); Grunnskolelærere (5%); Personal- og karriererådgivere (5%); Saksbehandlere innen sosiale ytelser (4%),0.012998,0.005686,0.018684,0.024370,0.179529,0.172218,0.252640,0.177092,0.536149,0.620634
1110,UiO,Universitetet i Oslo,2025,MNB-FAS,Fysikk og astronomi,652105,"Bachelor, fysikk og astronomi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,38.000000,218.000000,nus4 (small cell),464,0.458903,0.428879,0.439655,0.650865,0.328727,0.598820,0.326633,0.447061,0.321608,Universitets- og høyskolelektorer/-lærere (15%); Butikkmedarbeidere (14%); Skoleassistenter (12%); Andre programvare- og applikasjonsutviklere (10%); Systemanalytikere/-arkitekter (6%),0.045226,0.180905,0.065327,0.050251,0.341709,0.206030,0.221106,0.241206,0.326633,0.321608
1110,UiO,Universitetet i Oslo,2025,MFB-HELSEL,Helseledelse og helseøkonomi,669940,"Bachelor, helseledelse og helseøkonomi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Helsefag,36.000000,152.000000,nus6,152,0.509823,0.750000,0.105263,0.599748,0.356392,0.569891,0.561404,0.556566,0.605263,Høyere saksbehandlere i offentlig og privat virksomhet (23%); Kontormedarbeidere (12%); Personal- og karriererådgivere (11%); Andre pleiemedarbeidere (7%); Ledere av helsetjenester (5%),0.052632,0.000000,0.035088,0.122807,0.149123,0.149123,0.201754,0.122807,0.561404,0.605263
1110,UiO,Universitetet i Oslo,2025,MNB-INR,Informatikk: robotikk og intelligente systemer,654121,"Bachelor, informatikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,36.000000,181.000000,nus6,5344,0.616145,0.840007,0.070172,0.728059,0.254845,0.654897,0.787196,0.695419,0.800491,"Systemanalytikere/-arkitekter (24%); Andre programvare- og applikasjonsutviklere (16%); Driftsteknikere, IKT (11%); Programvareutviklere (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%)",0.013384,0.029681,0.018068,0.021647,0.092126,0.073644,0.089226,0.074537,0.787196,0.800491
1110,UiO,Universitetet i Oslo,2025,MNM2-INFD,"Informatikk: design, bruk, interaksjon",754115,"Master, informatikk, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,36.000000,89.000000,nus6,3065,0.656221,0.943883,0.004241,0.743446,0.245176,0.677683,0.843415,0.751367,0.851711,"Systemanalytikere/-arkitekter (29%); Andre programvare- og applikasjonsutviklere (22%); Programvareutviklere (11%); Driftsteknikere, IKT (7%); Høyere saksbehandlere i offentlig og privat virksomhet (4%)",0.000000,0.000000,0.001037,0.000000,0.042516,0.041134,0.113031,0.107155,0.843415,0.851711
1110,UiO,Universitetet i Oslo,2025,SVM2-ECON,Economics,734906,"Master, environmental and development economics, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,36.000000,161.000000,nus6 (small cell),24,0.604360,0.791667,0.000000,0.630350,0.317019,,0.842105,0.773008,1.000000,"Høyere saksbehandlere i offentlig og privat virksomhet (68%); Matematikere, statistikere mv. (16%); Finansanalytikere (16%)",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157895,0.000000,0.842105,1.000000
1110,UiO,Universitetet i Oslo,2025,HFB-MVIT,Medier og kommunikasjon,635113,"Bachelor, medievitenskap, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Historisk-filosofiske fag,35.000000,164.000000,nus6,849,0.505501,0.805654,0.070671,0.603590,0.357939,0.574153,0.530702,0.570998,0.602056,Butikkmedarbeidere (11%); Journalister (10%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Kontormedarbeidere (6%); Reklame- og markedsføringsrådgivere (6%),0.030702,0.044053,0.065789,0.049927,0.190058,0.189427,0.182749,0.114537,0.530702,0.602056
1110,UiO,Universitetet i Oslo,2025,HFM2-EUS,Europeiske språk,711904,"Master, europeiske språk, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,35.000000,114.000000,nus6,254,0.431534,0.779528,0.082677,0.609378,0.386834,0.420045,0.297980,0.439933,0.267677,Grunnskolelærere (32%); Lektorer mv. (videregående skole) (20%); Høyere saksbehandlere i offentlig og privat virksomhet (16%); Universitets- og høyskolelektorer/-lærere (8%); Butikkmedarbeidere (4%),0.000000,0.000000,0.020202,0.030303,0.590909,0.580808,0.090909,0.121212,0.297980,0.267677
1110,UiO,Universitetet i Oslo,2025,MNB-INL,Informatikk: digital økonomi og ledelse,654121,"Bachelor, informatikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,35.000000,138.000000,nus6,5344,0.616145,0.840007,0.070172,0.728059,0.254845,0.654897,0.787196,0.695419,0.800491,"Systemanalytikere/-arkitekter (24%); Andre programvare- og applikasjonsutviklere (16%); Driftsteknikere, IKT (11%); Programvareutviklere (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%)",0.013384,0.029681,0.018068,0.021647,0.092126,0.073644,0.089226,0.074537,0.787196,0.800491
1110,UiO,Universitetet i Oslo,2025,MNM2-GEO,Geofag,756901,"Master, geofag, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,35.000000,142.000000,nus6,1233,0.480632,0.946472,0.008110,0.680325,0.295298,0.496606,0.233076,0.534725,0.245930,"Geologer og geofysikere (24%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (12%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Sivilingeniører (bygg og anlegg) (7%); Grunnskolelærere (5%)",0.021422,0.023993,0.005998,0.002571,0.169666,0.131962,0.569837,0.595544,0.233076,0.245930
1110,UiO,Universitetet i Oslo,2025,SVB-SGO,Samfunnsgeografi,633103,"Bachelor, samfunnsgeografi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,35.000000,118.000000,nus6,455,0.437026,0.694505,0.189011,0.603792,0.346687,0.474317,0.417722,0.482348,0.430380,Høyere saksbehandlere i offentlig og privat virksomhet (20%); Butikkmedarbeidere (14%); Kontormedarbeidere (7%); Andre pleiemedarbeidere (4%); Barnehage- og skolefritidsassistenter mv. (4%),0.075949,0.075949,0.069620,0.094937,0.275316,0.250000,0.161392,0.148734,0.417722,0.430380
1110,UiO,Universitetet i Oslo,2025,SVB-UTV,Utviklingsstudier og bærekraft,631910,"Bachelor, utviklingsstudier, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,35.000000,130.000000,nus6,592,0.438991,0.695946,0.158784,0.620345,0.340705,0.493480,0.405340,0.482918,0.475728,Høyere saksbehandlere i offentlig og privat virksomhet (16%); Butikkmedarbeidere (12%); Kontormedarbeidere (6%); Barnehage- og skolefritidsassistenter mv. (5%); Servitører (3%),0.053398,0.075243,0.114078,0.072816,0.279126,0.308252,0.148058,0.067961,0.405340,0.475728
1110,UiO,Universitetet i Oslo,2025,HFB-KUN,Kunsthistorie og visuelle studier,613203,"Bachelor, kunsthistorie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,34.000000,172.000000,nus6,302,0.390408,0.615894,0.142384,0.603211,0.360099,0.431106,0.252688,0.415267,0.370968,Butikkmedarbeidere (27%); Høyere saksbehandlere i offentlig og privat virksomhet (12%); Barnehage- og skolefritidsassistenter mv. (8%); Arkivarer og kuratorer (6%); Kontormedarbeidere (6%),0.059140,0.096774,0.161290,0.069892,0.360215,0.413978,0.166667,0.048387,0.252688,0.370968
1110,UiO,Universitetet i Oslo,2025,JFML-PIL,Public International Law,737904,"Master of Laws, public international law",MX,"Master, 1-1,5-årig",Master-nivå,Samfunnsfag og juridiske fag,Juridiske fag,33.000000,66.000000,nus4 (small cell),1160,0.511284,0.725862,0.024138,0.669841,0.312352,0.535215,0.493429,0.633067,0.719235,Høyere saksbehandlere i offentlig og privat virksomhet (27%); Jurister og advokater (22%); Kontormedarbeidere (5%); Andre juridiske yrker (4%); Forsikringsagenter (4%),0.019116,0.033453,0.033453,0.029869,0.086022,0.075269,0.367981,0.142174,0.493429,0.719235
1110,UiO,Universitetet i Oslo,2025,MFME-HELAD,Helseadministrasjon,769919,"Master, helseadministrasjon, 1½-årig",ME,"Master, erfaringsbasert, 1,5-2 år",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,33.000000,72.000000,nus6,454,0.513260,0.960352,0.000000,0.709075,0.286993,0.543530,0.383028,0.602093,0.525229,Ledere av helsetjenester (23%); Høyere saksbehandlere i offentlig og privat virksomhet (21%); Systemanalytikere/-arkitekter (13%); Personal- og karriererådgivere (6%); Spesialsykepleiere (5%),0.000000,0.000000,0.000000,0.000000,0.137615,0.137615,0.479358,0.337156,0.383028,0.525229
1110,UiO,Universitetet i Oslo,2025,MNM2-INI,Informatikk: informasjonssikkerhet,754138,"Master, informatikk: informasjonssikkerhet, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,33.000000,131.000000,nus4 (small cell),12279,0.646183,0.936803,0.002932,0.742249,0.244790,0.684868,0.811549,0.737621,0.823811,"Systemanalytikere/-arkitekter (27%); Andre programvare- og applikasjonsutviklere (20%); Programvareutviklere (10%); Driftsteknikere, IKT (7%); Høyere saksbehandlere i offentlig og privat virksomhet (4%)",0.000348,0.000957,0.000870,0.000261,0.045830,0.040525,0.141404,0.134446,0.811549,0.823811
1110,UiO,Universitetet i Oslo,2025,JFM2-HUMR,The Theory and Practice of Human Rights,739910,"Master, the theory and practice of human rights, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Juridiske fag,32.000000,90.000000,nus4 (small cell),7902,0.477030,0.747279,0.017970,0.630635,0.324891,0.489389,0.441012,0.551923,0.566214,Høyere saksbehandlere i offentlig og privat virksomhet (24%); Kontormedarbeidere (3%); Personal- og karriererådgivere (3%); Barnehage- og skolefritidsassistenter mv. (3%); Organisasjonsrådgivere mv. (3%),0.070956,0.065874,0.056187,0.057555,0.147683,0.154160,0.284162,0.156197,0.441012,0.566214
1110,UiO,Universitetet i Oslo,2025,SVB-KULKOM,Kultur og kommunikasjon,635116,"Bachelor, kultur og kommunikasjon, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,32.000000,160.000000,nus6,201,0.495678,0.761194,0.094527,0.598917,0.378207,0.610279,0.549020,0.564618,0.633987,Høyere saksbehandlere i offentlig og privat virksomhet (14%); Kontormedarbeidere (14%); Butikkmedarbeidere (10%); Reklame- og markedsføringsrådgivere (7%); Informasjonsrådgivere (5%),0.000000,0.071895,0.124183,0.039216,0.183007,0.215686,0.143791,0.039216,0.549020,0.633987
1110,UiO,Universitetet i Oslo,2025,MNBH-HONS,Honours-programmet,659936,"Bachelor, honours-programmet, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Annet,31.000000,138.000000,nus4 (small cell),27875,0.411852,0.726816,0.064646,0.619989,0.280415,0.395007,0.291877,0.434776,0.325771,"Systemanalytikere/-arkitekter (6%); Andre ingeniører (4%); Andre programvare- og applikasjonsutviklere (4%); Høyere saksbehandlere i offentlig og privat virksomhet (3%); Ingeniører innen petroleum, bergverk og metallurgi (3%)",0.134747,0.127372,0.095810,0.112248,0.204615,0.192121,0.272952,0.242487,0.291877,0.325771
1110,UiO,Universitetet i Oslo,2025,SVB-OADM,Offentlig administrasjon og ledelse,631112,"Bachelor, statsvitenskap, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,31.000000,152.000000,nus6,2035,0.483685,0.772973,0.134152,0.627687,0.335789,0.518313,0.496791,0.538736,0.562058,Høyere saksbehandlere i offentlig og privat virksomhet (18%); Butikkmedarbeidere (8%); Kontormedarbeidere (6%); Journalister (3%); Andre pleiemedarbeidere (3%),0.038511,0.054019,0.053915,0.091318,0.214377,0.162701,0.196406,0.129904,0.496791,0.562058
1110,UiO,Universitetet i Oslo,2025,SVM2-ANTH,Social Anthropology,738106,"Master, sosialantropologi, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,31.000000,90.000000,nus6,934,0.502822,0.868308,0.016060,0.652908,0.325346,0.518103,0.512947,0.579198,0.559406,Høyere saksbehandlere i offentlig og privat virksomhet (36%); Universitets- og høyskolelektorer/-lærere (6%); Grunnskolelærere (6%); Rådgivere innen sosiale fagfelt (6%); Miljøarbeidere innen sosiale fagfelt (4%),0.008631,0.007426,0.014797,0.030941,0.249075,0.225248,0.214550,0.176980,0.512947,0.559406
1110,UiO,Universitetet i Oslo,2025,MNM2-DIGHS,Digitalisering i helsesektoren,754142,"Master, digitalisering i helsesektoren, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,30.000000,53.000000,nus4 (small cell),12279,0.646183,0.936803,0.002932,0.742249,0.244790,0.684868,0.811549,0.737621,0.823811,"Systemanalytikere/-arkitekter (27%); Andre programvare- og applikasjonsutviklere (20%); Programvareutviklere (10%); Driftsteknikere, IKT (7%); Høyere saksbehandlere i offentlig og privat virksomhet (4%)",0.000348,0.000957,0.000870,0.000261,0.045830,0.040525,0.141404,0.134446,0.811549,0.823811
1110,UiO,Universitetet i Oslo,2025,HFB-MUS,Musikkvitenskap,615115,"Bachelor, musikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,29.000000,119.000000,nus6,1075,0.386493,0.656744,0.065116,0.592735,0.352856,0.370125,0.269122,0.368369,0.242690,"Butikkmedarbeidere (13%); Barnehage- og skolefritidsassistenter mv. (7%); Andre musikklærere (6%); Kontormedarbeidere (5%); Dirigenter, komponister, musikere og sangere (5%)",0.090652,0.108187,0.128895,0.115497,0.381020,0.403509,0.130312,0.130117,0.269122,0.242690
1110,UiO,Universitetet i Oslo,2025,MFM5-KLERN,Klinisk ernæring,769937,"Master, klinisk ernæring, femårig",M5,"Master, 5-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Ernæring,29.000000,121.000000,nus6,194,0.544788,0.927835,0.000000,0.750884,0.243560,0.553632,0.788889,0.498636,0.111111,Ernæringsfysiologer (69%); Universitets- og høyskolelektorer/-lærere (16%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Andre pleiemedarbeidere (2%); Personal- og karriererådgivere (2%),0.000000,0.000000,0.000000,0.022222,0.038889,0.016667,0.172222,0.850000,0.788889,0.111111
1110,UiO,Universitetet i Oslo,2025,MNB-INS,Informatikk: språkteknologi,654121,"Bachelor, informatikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,29.000000,88.000000,nus6,5344,0.616145,0.840007,0.070172,0.728059,0.254845,0.654897,0.787196,0.695419,0.800491,"Systemanalytikere/-arkitekter (24%); Andre programvare- og applikasjonsutviklere (16%); Driftsteknikere, IKT (11%); Programvareutviklere (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%)",0.013384,0.029681,0.018068,0.021647,0.092126,0.073644,0.089226,0.074537,0.787196,0.800491
1110,UiO,Universitetet i Oslo,2025,JFML-ICTL,Information and Communication Technology Law,737905,"Master of Laws, information and communication technology law",MX,"Master, 1-1,5-årig",Master-nivå,Samfunnsfag og juridiske fag,Juridiske fag,28.000000,50.000000,nus4 (small cell),1160,0.511284,0.725862,0.024138,0.669841,0.312352,0.535215,0.493429,0.633067,0.719235,Høyere saksbehandlere i offentlig og privat virksomhet (27%); Jurister og advokater (22%); Kontormedarbeidere (5%); Andre juridiske yrker (4%); Forsikringsagenter (4%),0.019116,0.033453,0.033453,0.029869,0.086022,0.075269,0.367981,0.142174,0.493429,0.719235
1110,UiO,Universitetet i Oslo,2025,MNB-MAMI,Matematikk med informatikk,653103,"Bachelor, matematiske fag, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,28.000000,41.000000,nus6,282,0.573872,0.585106,0.223404,0.672609,0.310724,0.656895,0.666667,0.579310,0.569697,Skoleassistenter (15%); Høyere saksbehandlere i offentlig og privat virksomhet (12%); Systemanalytikere/-arkitekter (12%); Programvareutviklere (9%); Universitets- og høyskolelektorer/-lærere (7%),0.024242,0.145455,0.024242,0.024242,0.193939,0.072727,0.090909,0.187879,0.666667,0.569697
1110,UiO,Universitetet i Oslo,2025,MNM2-FYS,Fysikk,752113,"Master, fysikk, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,28.000000,78.000000,nus6,660,0.533691,0.901515,0.022727,0.684458,0.290697,0.575984,0.488176,0.579459,0.405405,Universitets- og høyskolelektorer/-lærere (11%); Fysikere og astronomer (9%); Lektorer mv. (videregående skole) (8%); Elektronikkingeniører (7%); Systemanalytikere/-arkitekter (7%),0.000000,0.000000,0.000000,0.000000,0.201014,0.184122,0.310811,0.410473,0.488176,0.405405
1110,UiO,Universitetet i Oslo,2025,MNM2-INR,Informatikk: robotikk og intelligente systemer,754135,"Master, informatikk: robotikk og intelligente systemer, toårig",M2,"Master, 2-årig",Master-nivå,"Naturvitenskap, håndverk og teknikk",Matematisk-naturvitenskapelige fag,28.000000,113.000000,nus6,121,0.625274,0.925620,0.024793,0.736563,0.246696,0.712198,0.750000,0.708278,0.732143,"Systemanalytikere/-arkitekter (26%); Driftsteknikere, IKT (14%); Programvareutviklere (12%); Andre programvare- og applikasjonsutviklere (12%); Elektronikkingeniører (11%)",0.000000,0.000000,0.000000,0.000000,0.044643,0.044643,0.205357,0.223214,0.750000,0.732143
1110,UiO,Universitetet i Oslo,2025,HFM2-FIL,Filosofi,713505,"Master, filosofi, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,27.000000,79.000000,nus6,385,0.466760,0.740260,0.059740,0.635615,0.342121,0.526671,0.389474,0.520441,0.414035,Høyere saksbehandlere i offentlig og privat virksomhet (20%); Universitets- og høyskolelektorer/-lærere (18%); Grunnskolelærere (11%); Lektorer mv. (videregående skole) (7%); Informasjonsrådgivere (5%),0.031579,0.038596,0.059649,0.042105,0.266667,0.277193,0.252632,0.228070,0.389474,0.414035
1110,UiO,Universitetet i Oslo,2025,MFM2-FHEP,Folkehelsevitenskap og epidemiologi,769915,"Master, helsevitenskap, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,27.000000,123.000000,nus6,2765,0.426853,0.899096,0.005063,0.691182,0.283062,0.437260,0.228479,0.439570,0.257442,Høyere saksbehandlere i offentlig og privat virksomhet (16%); Spesialsykepleiere (14%); Universitets- og høyskolelektorer/-lærere (13%); Fysioterapeuter (8%); Sykepleiere (7%),0.017699,0.008045,0.103379,0.031376,0.401850,0.483508,0.248592,0.219630,0.228479,0.257442
1110,UiO,Universitetet i Oslo,2025,HFB-ARKO,Arkeologi og konservering,613302,"Bachelor, arkeologi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,26.000000,29.000000,nus6,376,0.398130,0.571809,0.252660,0.606167,0.364365,0.435173,0.269767,0.417178,0.348837,"Butikkmedarbeidere (21%); Høyere saksbehandlere i offentlig og privat virksomhet (10%); Barnehage- og skolefritidsassistenter mv. (7%); Kontormedarbeidere (6%); Rådgivere/forskere, humanistiske fag (4%)",0.051163,0.134884,0.153488,0.111628,0.381395,0.297674,0.144186,0.106977,0.269767,0.348837
1110,UiO,Universitetet i Oslo,2025,HFM2-MVIT,Medier og kommunikasjon,735116,"Master, medievitenskap, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Historisk-filosofiske fag,26.000000,124.000000,nus6,1289,0.569319,0.918542,0.012413,0.627216,0.353735,0.600628,0.681588,0.685766,0.796438,Høyere saksbehandlere i offentlig og privat virksomhet (20%); Informasjonsrådgivere (15%); Reklame- og markedsføringsrådgivere (8%); Journalister (5%); Finansanalytikere (4%),0.002534,0.005089,0.016047,0.014419,0.097973,0.096692,0.201858,0.087362,0.681588,0.796438
1110,UiO,Universitetet i Oslo,2025,HFM2-SCUL,Screen Cultures,735121,"Master, screen cultures, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Historisk-filosofiske fag,26.000000,55.000000,nus4 (small cell),2648,0.582117,0.893882,0.010196,0.648007,0.333488,0.622074,0.701310,0.702097,0.820068,Høyere saksbehandlere i offentlig og privat virksomhet (19%); Informasjonsrådgivere (12%); Systemanalytikere/-arkitekter (8%); Reklame- og markedsføringsrådgivere (7%); Andre programvare- og applikasjonsutviklere (5%),0.002535,0.002540,0.009294,0.008467,0.076891,0.077477,0.209970,0.091448,0.701310,0.820068
