date,yrke4,alder_gr,count
2024-09-16,2431,9,15
2024-09-16,2432,0,6
2024-09-16,2432,1,73
2024-09-16,2432,2,197
2024-09-16,2432,3,591
2024-09-16,2432,4,540
2024-09-16,2432,5,824
2024-09-16,2432,6,1098
2024-09-16,2432,7,923
2024-09-16,2432,8,339
2024-09-16,2432,9,26
2024-09-16,2433,2,26
2024-09-16,2433,3,184
2024-09-16,2433,4,263
2024-09-16,2433,5,447
2024-09-16,2433,6,635
2024-09-16,2433,7,936
2024-09-16,2433,8,460
2024-09-16,2433,9,15
2024-09-16,2434,0,5
2024-09-16,2434,2,17
2024-09-16,2434,3,96
2024-09-16,2434,4,93
2024-09-16,2434,5,130
2024-09-16,2434,6,156
2024-09-16,2434,7,131
2024-09-16,2434,8,51
2024-09-16,2511,0,9
2024-09-16,2511,1,89
2024-09-16,2511,2,1125
2024-09-16,2511,3,4257
2024-09-16,2511,4,4193
2024-09-16,2511,5,5664
2024-09-16,2511,6,7781
2024-09-16,2511,7,6932
2024-09-16,2511,8,2930
2024-09-16,2511,9,60
2024-09-16,2512,0,6
2024-09-16,2512,1,75
2024-09-16,2512,2,516
2024-09-16,2512,3,1570
2024-09-16,2512,4,1391
2024-09-16,2512,5,1530
2024-09-16,2512,6,1571
2024-09-16,2512,7,859
2024-09-16,2512,8,281
2024-09-16,2512,9,19
2024-09-16,2513,1,16
2024-09-16,2513,2,56
2024-09-16,2513,3,189
2024-09-16,2513,4,151
2024-09-16,2513,5,153
2024-09-16,2513,6,144
2024-09-16,2513,7,56
2024-09-16,2513,8,7
2024-09-16,2514,2,21
2024-09-16,2514,3,69
2024-09-16,2514,4,64
2024-09-16,2514,5,68
2024-09-16,2514,6,62
2024-09-16,2514,7,38
2024-09-16,2514,8,17
2024-09-16,2519,0,9
2024-09-16,2519,1,153
2024-09-16,2519,2,1452
2024-09-16,2519,3,4173
2024-09-16,2519,4,3238
2024-09-16,2519,5,3716
2024-09-16,2519,6,4568
2024-09-16,2519,7,3724
2024-09-16,2519,8,1377
2024-09-16,2519,9,47
2024-09-16,2521,2,20
2024-09-16,2521,3,78
2024-09-16,2521,4,72
2024-09-16,2521,5,91
2024-09-16,2521,6,131
2024-09-16,2521,7,110
2024-09-16,2521,8,45
2024-09-16,2522,1,11
2024-09-16,2522,2,56
2024-09-16,2522,3,152
2024-09-16,2522,4,193
2024-09-16,2522,5,221
2024-09-16,2522,6,389
2024-09-16,2522,7,386
2024-09-16,2522,8,136
2024-09-16,2523,2,6
2024-09-16,2523,4,10
2024-09-16,2523,7,6
2024-09-16,2529,2,17
2024-09-16,2529,3,153
2024-09-16,2529,4,178
2024-09-16,2529,5,272
2024-09-16,2529,6,537
2024-09-16,2529,7,559
2024-09-16,2529,8,233
2024-09-16,2529,9,7
2024-09-16,2611,1,13
2024-09-16,2611,2,423
2024-09-16,2611,3,2099
2024-09-16,2611,4,1736
2024-09-16,2611,5,2110
2024-09-16,2611,6,2012
2024-09-16,2611,7,2015
2024-09-16,2611,8,681
2024-09-16,2611,9,117
2024-09-16,2612,3,71
2024-09-16,2612,4,51
2024-09-16,2612,5,54
2024-09-16,2612,6,156
2024-09-16,2612,7,301
2024-09-16,2612,8,179
2024-09-16,2619,1,5
2024-09-16,2619,2,105
2024-09-16,2619,3,193
2024-09-16,2619,4,178
2024-09-16,2619,5,233
2024-09-16,2619,6,213
2024-09-16,2619,7,166
2024-09-16,2619,8,71
2024-09-16,2619,9,13
2024-09-16,2621,1,106
2024-09-16,2621,2,71
2024-09-16,2621,3,147
2024-09-16,2621,4,171
2024-09-16,2621,5,212
2024-09-16,2621,6,354
2024-09-16,2621,7,422
2024-09-16,2621,8,187
2024-09-16,2621,9,30
2024-09-16,2622,2,27
2024-09-16,2622,3,164
2024-09-16,2622,4,224
2024-09-16,2622,5,415
2024-09-16,2622,6,649
2024-09-16,2622,7,723
2024-09-16,2622,8,397
2024-09-16,2622,9,12
2024-09-16,2631,2,31
2024-09-16,2631,3,143
2024-09-16,2631,4,136
2024-09-16,2631,5,209
2024-09-16,2631,6,276
2024-09-16,2631,7,307
2024-09-16,2631,8,193
2024-09-16,2631,9,16
2024-09-16,2632,2,22
2024-09-16,2632,3,71
2024-09-16,2632,4,109
2024-09-16,2632,5,232
2024-09-16,2632,6,307
2024-09-16,2632,7,278
2024-09-16,2632,8,170
2024-09-16,2632,9,19
2024-09-16,2633,3,34
2024-09-16,2633,4,31
2024-09-16,2633,5,54
2024-09-16,2633,6,82
2024-09-16,2633,7,41
2024-09-16,2633,8,21
2024-09-16,2634,0,5
2024-09-16,2634,1,6
2024-09-16,2634,2,109
2024-09-16,2634,3,1467
2024-09-16,2634,4,1600
2024-09-16,2634,5,1935
2024-09-16,2634,6,2200
2024-09-16,2634,7,1744
2024-09-16,2634,8,710
2024-09-16,2634,9,38
2024-09-16,2635,0,5
2024-09-16,2635,1,14
2024-09-16,2635,2,1066
2024-09-16,2635,3,2769
2024-09-16,2635,4,2221
2024-09-16,2635,5,2787
2024-09-16,2635,6,3748
2024-09-16,2635,7,3381
2024-09-16,2635,8,1344
2024-09-16,2635,9,86
2024-09-16,2636,0,5
2024-09-16,2636,1,7
2024-09-16,2636,2,11
2024-09-16,2636,3,120
2024-09-16,2636,4,144
2024-09-16,2636,5,281
2024-09-16,2636,6,559
2024-09-16,2636,7,765
2024-09-16,2636,8,537
2024-09-16,2636,9,64
2024-09-16,2641,1,22
2024-09-16,2641,2,38
2024-09-16,2641,3,118
2024-09-16,2641,4,143
2024-09-16,2641,5,222
2024-09-16,2641,6,347
2024-09-16,2641,7,364
2024-09-16,2641,8,161
2024-09-16,2641,9,23
2024-09-16,2642,1,225
2024-09-16,2642,2,693
2024-09-16,2642,3,1140
2024-09-16,2642,4,960
2024-09-16,2642,5,1056
2024-09-16,2642,6,1603
2024-09-16,2642,7,1740
2024-09-16,2642,8,861
2024-09-16,2642,9,147
2024-09-16,2643,1,145
2024-09-16,2643,2,320
2024-09-16,2643,3,482
2024-09-16,2643,4,470
2024-09-16,2643,5,849
2024-09-16,2643,6,1355
2024-09-16,2643,7,1215
2024-09-16,2643,8,767
2024-09-16,2643,9,293
2024-09-16,2651,1,5
2024-09-16,2651,2,31
2024-09-16,2651,3,58
2024-09-16,2651,4,56
2024-09-16,2651,5,80
2024-09-16,2651,6,90
2024-09-16,2651,7,47
2024-09-16,2651,8,16
2024-09-16,2652,1,110
2024-09-16,2652,2,94
2024-09-16,2652,3,243
2024-09-16,2652,4,278
2024-09-16,2652,5,409
2024-09-16,2652,6,713
2024-09-16,2652,7,694
2024-09-16,2652,8,503
2024-09-16,2652,9,101
2024-09-16,2653,1,68
2024-09-16,2653,2,36
2024-09-16,2653,3,45
2024-09-16,2653,4,38
2024-09-16,2653,5,72
2024-09-16,2653,6,49
2024-09-16,2653,7,26
2024-09-16,2653,8,7
2024-09-16,2654,1,32
2024-09-16,2654,2,65
2024-09-16,2654,3,148
2024-09-16,2654,4,202
2024-09-16,2654,5,308
2024-09-16,2654,6,397
2024-09-16,2654,7,269
2024-09-16,2654,8,64
2024-09-16,2654,9,11
2024-09-16,2655,1,141
2024-09-16,2655,2,54
2024-09-16,2655,3,138
2024-09-16,2655,4,113
2024-09-16,2655,5,138
2024-09-16,2655,6,170
2024-09-16,2655,7,129
2024-09-16,2655,8,69
2024-09-16,2655,9,19
2024-09-16,2656,1,11
2024-09-16,2656,2,20
2024-09-16,2656,3,47
2024-09-16,2656,4,44
2024-09-16,2656,5,64
2024-09-16,2656,6,75
2024-09-16,2656,7,86
2024-09-16,2656,8,15
2024-09-16,2656,9,9
2024-09-16,2659,1,105
2024-09-16,2659,2,11
2024-09-16,2659,3,32
2024-09-16,2659,4,30
2024-09-16,2659,5,35
2024-09-16,2659,6,53
2024-09-16,2659,7,42
2024-09-16,2659,8,15
2024-09-16,2659,9,5
2024-09-16,3112,0,23
2024-09-16,3112,1,63
2024-09-16,3112,2,592
2024-09-16,3112,3,1885
2024-09-16,3112,4,2206
2024-09-16,3112,5,3259
2024-09-16,3112,6,3710
2024-09-16,3112,7,4009
2024-09-16,3112,8,2343
2024-09-16,3112,9,202
2024-09-16,3113,0,6
2024-09-16,3113,1,19
2024-09-16,3113,2,233
2024-09-16,3113,3,820
2024-09-16,3113,4,685
2024-09-16,3113,5,953
2024-09-16,3113,6,1063
2024-09-16,3113,7,1271
2024-09-16,3113,8,797
2024-09-16,3113,9,23
2024-09-16,3114,0,5
2024-09-16,3114,1,110
2024-09-16,3114,2,732
2024-09-16,3114,3,2061
2024-09-16,3114,4,1793
2024-09-16,3114,5,2611
2024-09-16,3114,6,3145
2024-09-16,3114,7,3021
2024-09-16,3114,8,1477
2024-09-16,3114,9,63
2024-09-16,3115,0,7
2024-09-16,3115,1,201
2024-09-16,3115,2,499
2024-09-16,3115,3,962
2024-09-16,3115,4,914
2024-09-16,3115,5,1418
2024-09-16,3115,6,1788
2024-09-16,3115,7,2054
2024-09-16,3115,8,962
2024-09-16,3115,9,73
2024-09-16,3116,0,6
2024-09-16,3116,1,62
2024-09-16,3116,2,159
2024-09-16,3116,3,402
2024-09-16,3116,4,316
2024-09-16,3116,5,444
2024-09-16,3116,6,553
2024-09-16,3116,7,583
2024-09-16,3116,8,319
2024-09-16,3116,9,6
2024-09-16,3117,0,13
2024-09-16,3117,1,156
2024-09-16,3117,2,531
2024-09-16,3117,3,1422
2024-09-16,3117,4,1350
2024-09-16,3117,5,2469
2024-09-16,3117,6,3609
2024-09-16,3117,7,3235
2024-09-16,3117,8,1415
2024-09-16,3117,9,96
2024-09-16,3118,1,17
2024-09-16,3118,2,65
2024-09-16,3118,3,197
2024-09-16,3118,4,231
2024-09-16,3118,5,324
2024-09-16,3118,6,489
2024-09-16,3118,7,572
2024-09-16,3118,8,347
2024-09-16,3118,9,16
2024-09-16,3119,0,18
2024-09-16,3119,1,164
2024-09-16,3119,2,1041
2024-09-16,3119,3,3019
2024-09-16,3119,4,2951
2024-09-16,3119,5,4632
2024-09-16,3119,6,6444
2024-09-16,3119,7,7048
2024-09-16,3119,8,3447
2024-09-16,3119,9,158
2024-09-16,3121,3,6
2024-09-16,3121,4,9
2024-09-16,3121,5,19
2024-09-16,3121,6,42
2024-09-16,3121,7,49
2024-09-16,3121,8,28
2024-09-16,3122,0,5
2024-09-16,3122,1,20
2024-09-16,3122,2,56
2024-09-16,3122,3,201
2024-09-16,3122,4,310
2024-09-16,3122,5,594
2024-09-16,3122,6,996
2024-09-16,3122,7,1206
2024-09-16,3122,8,627
2024-09-16,3122,9,42
2024-09-16,3123,0,6
2024-09-16,3123,1,15
2024-09-16,3123,2,201
2024-09-16,3123,3,907
2024-09-16,3123,4,1188
2024-09-16,3123,5,2008
2024-09-16,3123,6,2613
2024-09-16,3123,7,3170
2024-09-16,3123,8,1570
2024-09-16,3123,9,71
2024-09-16,3131,1,113
2024-09-16,3131,2,62
2024-09-16,3131,3,112
2024-09-16,3131,4,156
2024-09-16,3131,5,247
2024-09-16,3131,6,318
2024-09-16,3131,7,412
2024-09-16,3131,8,205
2024-09-16,3131,9,10
2024-09-16,3132,7,7
2024-09-16,3133,3,12
2024-09-16,3133,4,19
2024-09-16,3133,5,30
2024-09-16,3133,6,71
2024-09-16,3133,7,123
2024-09-16,3133,8,59
2024-09-16,3134,0,5
2024-09-16,3134,1,43
2024-09-16,3134,2,91
2024-09-16,3134,3,139
2024-09-16,3134,4,147
2024-09-16,3134,5,273
2024-09-16,3134,6,489
2024-09-16,3134,7,615
2024-09-16,3134,8,226
2024-09-16,3134,9,5
2024-09-16,3135,3,7
2024-09-16,3135,4,9
2024-09-16,3135,5,21
2024-09-16,3135,6,32
2024-09-16,3135,7,64
2024-09-16,3135,8,45
2024-09-16,3135,9,5
2024-09-16,3139,3,6
2024-09-16,3139,4,7
2024-09-16,3139,5,9
2024-09-16,3139,6,13
2024-09-16,3139,7,26
2024-09-16,3139,8,10
2024-09-16,3141,1,95
2024-09-16,3141,2,150
2024-09-16,3141,3,170
2024-09-16,3141,4,165
2024-09-16,3141,5,180
2024-09-16,3141,6,240
2024-09-16,3141,7,291
2024-09-16,3141,8,166
2024-09-16,3141,9,8
2024-09-16,3142,0,5
2024-09-16,3142,1,15
2024-09-16,3142,2,50
2024-09-16,3142,3,100
2024-09-16,3142,4,89
2024-09-16,3142,5,87
2024-09-16,3142,6,116
2024-09-16,3142,7,133
2024-09-16,3142,8,110
2024-09-16,3142,9,17
2024-09-16,3143,1,5
2024-09-16,3143,2,32
2024-09-16,3143,3,89
2024-09-16,3143,4,68
2024-09-16,3143,5,74
2024-09-16,3143,6,123
2024-09-16,3143,7,172
2024-09-16,3143,8,146
2024-09-16,3143,9,14
2024-09-16,3151,1,15
2024-09-16,3151,2,279
2024-09-16,3151,3,541
2024-09-16,3151,4,381
2024-09-16,3151,5,429
2024-09-16,3151,6,748
2024-09-16,3151,7,978
2024-09-16,3151,8,542
2024-09-16,3151,9,95
2024-09-16,3152,0,5
2024-09-16,3152,1,53
2024-09-16,3152,2,583
2024-09-16,3152,3,1130
2024-09-16,3152,4,819
2024-09-16,3152,5,1011
2024-09-16,3152,6,1479
2024-09-16,3152,7,1837
2024-09-16,3152,8,1081
2024-09-16,3152,9,181
2024-09-16,3153,0,8
2024-09-16,3153,2,51
2024-09-16,3153,3,169
2024-09-16,3153,4,224
2024-09-16,3153,5,341
2024-09-16,3153,6,621
2024-09-16,3153,7,702
2024-09-16,3153,8,216
2024-09-16,3154,1,7
2024-09-16,3154,2,31
2024-09-16,3154,3,39
2024-09-16,3154,4,44
2024-09-16,3154,5,69
2024-09-16,3154,6,144
2024-09-16,3154,7,127
2024-09-16,3154,8,21
2024-09-16,3155,2,23
2024-09-16,3155,3,64
2024-09-16,3155,4,44
2024-09-16,3155,5,38
2024-09-16,3155,6,49
2024-09-16,3155,7,107
2024-09-16,3155,8,68
2024-09-16,3211,2,233
2024-09-16,3211,3,519
2024-09-16,3211,4,408
2024-09-16,3211,5,542
2024-09-16,3211,6,679
2024-09-16,3211,7,561
2024-09-16,3211,8,252
2024-09-16,3211,9,5
2024-09-16,3212,0,6
2024-09-16,3212,1,87
2024-09-16,3212,2,552
2024-09-16,3212,3,1076
2024-09-16,3212,4,859
2024-09-16,3212,5,1106
2024-09-16,3212,6,1497
2024-09-16,3212,7,1392
2024-09-16,3212,8,794
2024-09-16,3212,9,33
2024-09-16,3213,1,12
2024-09-16,3213,2,159
2024-09-16,3213,3,338
2024-09-16,3213,4,338
2024-09-16,3213,5,493
2024-09-16,3213,6,461
2024-09-16,3213,7,356
2024-09-16,3213,8,167
2024-09-16,3214,0,6
2024-09-16,3214,1,19
2024-09-16,3214,2,55
2024-09-16,3214,3,115
2024-09-16,3214,4,100
2024-09-16,3214,5,151
2024-09-16,3214,6,229
2024-09-16,3214,7,247
2024-09-16,3214,8,153
2024-09-16,3214,9,20
2024-09-16,3230,1,6
2024-09-16,3230,2,5
2024-09-16,3230,3,19
2024-09-16,3230,4,24
2024-09-16,3230,5,52
2024-09-16,3230,6,69
2024-09-16,3230,7,33
2024-09-16,3230,8,17
2024-09-16,3230,9,5
2024-09-16,3240,0,5
2024-09-16,3240,1,92
2024-09-16,3240,2,179
2024-09-16,3240,3,280
2024-09-16,3240,4,206
2024-09-16,3240,5,231
2024-09-16,3240,6,164
2024-09-16,3240,7,110
2024-09-16,3240,8,27
2024-09-16,3251,1,5
2024-09-16,3251,2,96
2024-09-16,3251,3,193
2024-09-16,3251,4,166
2024-09-16,3251,5,206
2024-09-16,3251,6,207
2024-09-16,3251,7,198
2024-09-16,3251,8,105
2024-09-16,3254,1,8
2024-09-16,3254,2,116
2024-09-16,3254,3,234
2024-09-16,3254,4,186
2024-09-16,3254,5,222
2024-09-16,3254,6,303
2024-09-16,3254,7,300
2024-09-16,3254,8,132
2024-09-16,3254,9,23
2024-09-16,3256,1,288
2024-09-16,3256,2,445
2024-09-16,3256,3,795
2024-09-16,3256,4,769
2024-09-16,3256,5,1495
2024-09-16,3256,6,2070
2024-09-16,3256,7,2712
2024-09-16,3256,8,1288
2024-09-16,3256,9,104
2024-09-16,3257,1,92
2024-09-16,3257,2,118
2024-09-16,3257,3,324
2024-09-16,3257,4,402
2024-09-16,3257,5,720
2024-09-16,3257,6,1300
2024-09-16,3257,7,1550
2024-09-16,3257,8,747
2024-09-16,3257,9,26
2024-09-16,3258,1,484
2024-09-16,3258,2,931
2024-09-16,3258,3,1153
2024-09-16,3258,4,787
2024-09-16,3258,5,924
2024-09-16,3258,6,1120
2024-09-16,3258,7,1010
2024-09-16,3258,8,258
2024-09-16,3258,9,12
2024-09-16,3259,1,10
2024-09-16,3259,2,19
2024-09-16,3259,3,71
2024-09-16,3259,4,97
2024-09-16,3259,5,206
2024-09-16,3259,6,450
2024-09-16,3259,7,629
2024-09-16,3259,8,352
2024-09-16,3259,9,22
2024-09-16,3311,1,10
2024-09-16,3311,2,230
2024-09-16,3311,3,737
2024-09-16,3311,4,635
2024-09-16,3311,5,796
2024-09-16,3311,6,885
2024-09-16,3311,7,817
2024-09-16,3311,8,418
2024-09-16,3311,9,12
2024-09-16,3312,1,217
2024-09-16,3312,2,1352
2024-09-16,3312,3,2488
2024-09-16,3312,4,1853
2024-09-16,3312,5,2002
2024-09-16,3312,6,2568
2024-09-16,3312,7,2759
2024-09-16,3312,8,2101
2024-09-16,3312,9,13
2024-09-16,3313,0,5
2024-09-16,3313,1,44
2024-09-16,3313,2,627
2024-09-16,3313,3,1771
2024-09-16,3313,4,1678
2024-09-16,3313,5,2653
2024-09-16,3313,6,3993
2024-09-16,3313,7,5742
2024-09-16,3313,8,3641
2024-09-16,3313,9,522
2024-09-16,3315,1,33
2024-09-16,3315,2,106
2024-09-16,3315,3,192
2024-09-16,3315,4,240
2024-09-16,3315,5,345
2024-09-16,3315,6,462
2024-09-16,3315,7,577
2024-09-16,3315,8,321
2024-09-16,3315,9,30
2024-09-16,3321,0,6
2024-09-16,3321,1,88
2024-09-16,3321,2,591
2024-09-16,3321,3,1383
2024-09-16,3321,4,1184
2024-09-16,3321,5,1514
2024-09-16,3321,6,1895
2024-09-16,3321,7,1858
2024-09-16,3321,8,1013
2024-09-16,3321,9,38
2024-09-16,3322,0,30
2024-09-16,3322,1,1269
2024-09-16,3322,2,1889
2024-09-16,3322,3,4198
2024-09-16,3322,4,4467
2024-09-16,3322,5,6522
2024-09-16,3322,6,9789
2024-09-16,3322,7,11924
2024-09-16,3322,8,5197
2024-09-16,3322,9,369
2024-09-16,3323,1,332
2024-09-16,3323,2,413
2024-09-16,3323,3,710
2024-09-16,3323,4,655
2024-09-16,3323,5,999
2024-09-16,3323,6,1412
2024-09-16,3323,7,1614
2024-09-16,3323,8,773
2024-09-16,3323,9,23
2024-09-16,3324,2,29
2024-09-16,3324,3,97
2024-09-16,3324,4,69
2024-09-16,3324,5,117
2024-09-16,3324,6,187
2024-09-16,3324,7,183
2024-09-16,3324,8,67
2024-09-16,3324,9,21
2024-09-16,3331,0,8
2024-09-16,3331,1,62
2024-09-16,3331,2,227
2024-09-16,3331,3,462
2024-09-16,3331,4,524
2024-09-16,3331,5,789
2024-09-16,3331,6,1087
2024-09-16,3331,7,1347
2024-09-16,3331,8,614
2024-09-16,3331,9,45
2024-09-16,3332,1,196
2024-09-16,3332,2,98
2024-09-16,3332,3,175
2024-09-16,3332,4,193
2024-09-16,3332,5,224
2024-09-16,3332,6,295
2024-09-16,3332,7,214
2024-09-16,3332,8,101
2024-09-16,3332,9,22
2024-09-16,3333,1,46
2024-09-16,3333,2,185
2024-09-16,3333,3,400
2024-09-16,3333,4,345
2024-09-16,3333,5,391
2024-09-16,3333,6,493
2024-09-16,3333,7,439
2024-09-16,3333,8,227
2024-09-16,3333,9,23
2024-09-16,3334,1,126
2024-09-16,3334,2,682
2024-09-16,3334,3,997
2024-09-16,3334,4,926
2024-09-16,3334,5,1046
2024-09-16,3334,6,1184
2024-09-16,3334,7,1242
2024-09-16,3334,8,494
2024-09-16,3334,9,69
2024-09-16,3339,1,5
2024-09-16,3339,3,21
2024-09-16,3339,4,14
2024-09-16,3339,5,7
2024-09-16,3339,6,15
2024-09-16,3339,7,13
2024-09-16,3339,8,9
2024-09-16,3341,1,13
2024-09-16,3341,2,47
2024-09-16,3341,3,272
2024-09-16,3341,4,478
2024-09-16,3341,5,997
2024-09-16,3341,6,1845
2024-09-16,3341,7,2636
2024-09-16,3341,8,1377
2024-09-16,3341,9,176
2024-09-16,3342,1,27
2024-09-16,3342,2,124
2024-09-16,3342,3,119
2024-09-16,3342,4,45
2024-09-16,3342,5,69
2024-09-16,3342,6,125
2024-09-16,3342,7,215
2024-09-16,3342,8,130
2024-09-16,3342,9,8
2024-09-16,3343,0,20
2024-09-16,3343,1,188
2024-09-16,3343,2,510
2024-09-16,3343,3,1144
2024-09-16,3343,4,1028
2024-09-16,3343,5,1644
2024-09-16,3343,6,2413
2024-09-16,3343,7,3251
2024-09-16,3343,8,1918
2024-09-16,3343,9,170
2024-09-16,3351,2,33
2024-09-16,3351,3,94
2024-09-16,3351,4,116
2024-09-16,3351,5,184
2024-09-16,3351,6,267
2024-09-16,3351,7,279
2024-09-16,3351,8,121
2024-09-16,3352,1,6
2024-09-16,3352,2,25
2024-09-16,3352,3,106
2024-09-16,3352,4,149
2024-09-16,3352,5,270
2024-09-16,3352,6,467
2024-09-16,3352,7,927
2024-09-16,3352,8,656
2024-09-16,3353,1,5
2024-09-16,3353,2,143
2024-09-16,3353,3,694
2024-09-16,3353,4,697
2024-09-16,3353,5,802
2024-09-16,3353,6,883
2024-09-16,3353,7,948
2024-09-16,3353,8,524
2024-09-16,3353,9,5
2024-09-16,3354,3,5
2024-09-16,3355,2,441
2024-09-16,3355,3,2180
2024-09-16,3355,4,2152
2024-09-16,3355,5,2370
2024-09-16,3355,6,2357
2024-09-16,3355,7,2276
2024-09-16,3355,8,154
2024-09-16,3359,1,169
2024-09-16,3359,2,303
2024-09-16,3359,3,623
2024-09-16,3359,4,625
2024-09-16,3359,5,976
2024-09-16,3359,6,1535
2024-09-16,3359,7,2229
2024-09-16,3359,8,1365
2024-09-16,3359,9,113
2024-09-16,3411,3,5
2024-09-16,3411,8,7
2024-09-16,3412,0,6
2024-09-16,3412,1,173
2024-09-16,3412,2,1211
2024-09-16,3412,3,2597
2024-09-16,3412,4,1998
2024-09-16,3412,5,2789
2024-09-16,3412,6,3895
2024-09-16,3412,7,3723
2024-09-16,3412,8,1643
2024-09-16,3412,9,96
2024-09-16,3413,0,7
2024-09-16,3413,1,276
2024-09-16,3413,2,229
2024-09-16,3413,3,280
2024-09-16,3413,4,305
2024-09-16,3413,5,460
2024-09-16,3413,6,714
2024-09-16,3413,7,741
2024-09-16,3413,8,512
2024-09-16,3413,9,103
2024-09-16,3421,0,13
2024-09-16,3421,1,1006
2024-09-16,3421,2,931
2024-09-16,3421,3,623
2024-09-16,3421,4,194
2024-09-16,3421,5,72
2024-09-16,3421,6,22
2024-09-16,3421,7,7
2024-09-16,3421,8,5
2024-09-16,3422,0,11
2024-09-16,3422,1,4141
2024-09-16,3422,2,1058
2024-09-16,3422,3,1230
2024-09-16,3422,4,895
2024-09-16,3422,5,944
2024-09-16,3422,6,1186
2024-09-16,3422,7,1034
2024-09-16,3422,8,345
2024-09-16,3422,9,80
2024-09-16,3423,0,12
2024-09-16,3423,1,2554
2024-09-16,3423,2,1059
2024-09-16,3423,3,1203
2024-09-16,3423,4,920
2024-09-16,3423,5,1242
2024-09-16,3423,6,1700
2024-09-16,3423,7,1517
2024-09-16,3423,8,337
2024-09-16,3423,9,66
2024-09-16,3431,1,56
2024-09-16,3431,2,92
2024-09-16,3431,3,196
2024-09-16,3431,4,184
2024-09-16,3431,5,235
2024-09-16,3431,6,267
2024-09-16,3431,7,207
2024-09-16,3431,8,81
2024-09-16,3431,9,9
2024-09-16,3432,1,27
2024-09-16,3432,2,67
2024-09-16,3432,3,172
2024-09-16,3432,4,224
2024-09-16,3432,5,327
2024-09-16,3432,6,358
2024-09-16,3432,7,322
2024-09-16,3432,8,122
2024-09-16,3432,9,12
2024-09-16,3433,1,6
2024-09-16,3433,3,21
2024-09-16,3433,4,18
2024-09-16,3433,5,46
2024-09-16,3433,6,49
2024-09-16,3433,7,49
2024-09-16,3433,8,16
2024-09-16,3434,1,16
2024-09-16,3434,2,64
2024-09-16,3434,3,213
2024-09-16,3434,4,329
2024-09-16,3434,5,564
2024-09-16,3434,6,830
2024-09-16,3434,7,749
2024-09-16,3434,8,294
2024-09-16,3434,9,21
2024-09-16,3439,0,10
2024-09-16,3439,1,197
2024-09-16,3439,2,197
2024-09-16,3439,3,347
2024-09-16,3439,4,285
2024-09-16,3439,5,371
2024-09-16,3439,6,440
2024-09-16,3439,7,327
2024-09-16,3439,8,146
2024-09-16,3439,9,5
2024-09-16,3511,0,13
2024-09-16,3511,1,772
2024-09-16,3511,2,1240
2024-09-16,3511,3,2714
2024-09-16,3511,4,2016
2024-09-16,3511,5,2552
2024-09-16,3511,6,3158
2024-09-16,3511,7,2876
2024-09-16,3511,8,1332
2024-09-16,3511,9,55
2024-09-16,3512,0,5
2024-09-16,3512,1,120
2024-09-16,3512,2,398
2024-09-16,3512,3,819
2024-09-16,3512,4,715
2024-09-16,3512,5,776
2024-09-16,3512,6,836
2024-09-16,3512,7,691
2024-09-16,3512,8,279
2024-09-16,3512,9,15
2024-09-16,3513,1,16
2024-09-16,3513,2,42
2024-09-16,3513,3,110
2024-09-16,3513,4,97
2024-09-16,3513,5,146
2024-09-16,3513,6,181
2024-09-16,3513,7,162
2024-09-16,3513,8,57
2024-09-16,3513,9,7
2024-09-16,3514,1,5
2024-09-16,3514,2,12
2024-09-16,3514,3,32
2024-09-16,3514,4,38
2024-09-16,3514,5,45
2024-09-16,3514,6,64
2024-09-16,3514,7,39
2024-09-16,3514,8,9
2024-09-16,3521,1,107
2024-09-16,3521,2,147
2024-09-16,3521,3,315
2024-09-16,3521,4,237
2024-09-16,3521,5,281
2024-09-16,3521,6,378
2024-09-16,3521,7,322
2024-09-16,3521,8,105
2024-09-16,3521,9,9
2024-09-16,3522,1,52
2024-09-16,3522,2,250
2024-09-16,3522,3,338
2024-09-16,3522,4,228
2024-09-16,3522,5,227
2024-09-16,3522,6,214
2024-09-16,3522,7,136
2024-09-16,3522,8,56
2024-09-16,4110,0,43
2024-09-16,4110,1,3963
2024-09-16,4110,2,4583
2024-09-16,4110,3,6053
2024-09-16,4110,4,4982
2024-09-16,4110,5,7632
2024-09-16,4110,6,10972
2024-09-16,4110,7,15409
2024-09-16,4110,8,9017
2024-09-16,4110,9,1291
2024-09-16,4131,3,6
2024-09-16,4131,6,6
2024-09-16,4131,7,10
2024-09-16,4132,1,22
2024-09-16,4132,2,44
2024-09-16,4132,3,105
2024-09-16,4132,4,104
2024-09-16,4132,5,88
2024-09-16,4132,6,99
2024-09-16,4132,7,85
2024-09-16,4132,8,51
2024-09-16,4132,9,6
2024-09-16,4211,1,62
2024-09-16,4211,2,93
2024-09-16,4211,3,70
2024-09-16,4211,4,77
2024-09-16,4211,5,74
2024-09-16,4211,6,83
2024-09-16,4211,7,146
2024-09-16,4211,8,131
2024-09-16,4211,9,7
2024-09-16,4212,1,76
2024-09-16,4212,2,70
2024-09-16,4212,3,65
2024-09-16,4212,4,74
2024-09-16,4212,5,87
2024-09-16,4212,6,117
2024-09-16,4212,7,176
2024-09-16,4212,8,91
2024-09-16,4212,9,22
2024-09-16,4214,1,38
2024-09-16,4214,2,185
2024-09-16,4214,3,258
2024-09-16,4214,4,148
2024-09-16,4214,5,172
2024-09-16,4214,6,209
2024-09-16,4214,7,231
2024-09-16,4214,8,132
2024-09-16,4214,9,7
