SyssGrpIKT_code,SyssGrpIKT_label,NACE2007_code,NACE2007_label,ContentsCode_code,ContentsCode_label,Tid_code,Tid_label,value
05,100 sysselsette eller fleire,41-43,Byggje- og anleggsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,37
05,100 sysselsette eller fleire,41-43,Byggje- og anleggsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,29
05,100 sysselsette eller fleire,41-43,Byggje- og anleggsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,38
05,100 sysselsette eller fleire,41-43,Byggje- og anleggsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,34
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,35
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,51
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,62
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,59
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,73
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,63
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,40
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,60
05,100 sysselsette eller fleire,45,Handel med og reparasjon av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,58
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,75
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,74
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,85
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,87
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,79
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,79
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,70
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,71
05,100 sysselsette eller fleire,46,Agentur- og engroshandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,69
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,35
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,30
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,42
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,44
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,43
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,43
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,38
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,42
05,100 sysselsette eller fleire,47,Detaljhandel med unntak av motorvogner,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,41
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,54
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,59
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,56
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,57
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,59
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,57
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,41
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,53
05,100 sysselsette eller fleire,49-53,Transport og lagring,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,57
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,35
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,26
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,43
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,42
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,57
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,53
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,46
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,52
05,100 sysselsette eller fleire,55-56,Overnattings- og serveringsverksemd,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,35
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,95
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,93
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,87
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,94
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,89
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,90
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,82
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,87
05,100 sysselsette eller fleire,58-63,Informasjon og kommunikasjon,SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,92
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2014,2014,50
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2015,2015,51
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2016,2016,59
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2017,2017,54
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2018,2018,54
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2019,2019,56
05,100 sysselsette eller fleire,68-74+77-82+95.1,"Anna tenesteyting, unntatt veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2020,2020,44
05,100 sysselsette eller fleire,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2022,2022,55
05,100 sysselsette eller fleire,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",SysselsetSpes,Føretaket sysselsett IKT-spesialistar,2024,2024,52
