SyssGrpIKT_code,SyssGrpIKT_label,NACE2007_code,NACE2007_label,ContentsCode_code,ContentsCode_label,Tid_code,Tid_label,value
00,Alle sysselsette,55-56,Overnattings- og serveringsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,9
00,Alle sysselsette,55-56,Overnattings- og serveringsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,0
00,Alle sysselsette,55-56,Overnattings- og serveringsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,57
00,Alle sysselsette,55-56,Overnattings- og serveringsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,47
00,Alle sysselsette,55-56,Overnattings- og serveringsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,31
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2021,2021,31
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2023,2023,24
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2024,2024,28
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,MforingSal,Marknadsføring eller sal,2025,2025,31
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2021,2021,30
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2023,2023,28
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2024,2024,24
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,ProdProsess,Produksjonsprosessar,2025,2025,35
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,40
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,StyringForetak,Styring av føretak,2021,2021,25
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2021,2021,7
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2023,2023,5
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2024,2024,5
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Logistikk,Logistikk,2025,2025,3
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2021,2021,27
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2023,2023,33
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2024,2024,21
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,IKTtryggleik,IKT-tryggleik,2025,2025,33
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,HRrekrutt,HR eller rekruttering,2021,2021,5
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,21
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,31
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,34
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,33
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,34
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,36
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,27
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,36
00,Alle sysselsette,58-63,Informasjon og kommunikasjon,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,30
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2021,2021,11
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2023,2023,21
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2024,2024,22
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",MforingSal,Marknadsføring eller sal,2025,2025,25
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2021,2021,19
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2023,2023,18
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2024,2024,21
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",ProdProsess,Produksjonsprosessar,2025,2025,20
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,36
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",StyringForetak,Styring av føretak,2021,2021,11
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2021,2021,5
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2023,2023,8
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2024,2024,5
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Logistikk,Logistikk,2025,2025,4
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2021,2021,26
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2023,2023,30
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2024,2024,19
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",IKTtryggleik,IKT-tryggleik,2025,2025,21
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",HRrekrutt,HR eller rekruttering,2021,2021,6
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,21
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,23
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,29
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,31
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,21
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,16
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,50
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,40
00,Alle sysselsette,68-75+77-82+95.1,"Anna tenesteyting, inklusive veterinærtenester",Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,30
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2021,2021,18
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2023,2023,15
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2024,2024,34
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",MforingSal,Marknadsføring eller sal,2025,2025,35
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2021,2021,24
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2023,2023,24
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2024,2024,16
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",ProdProsess,Produksjonsprosessar,2025,2025,25
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,27
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",StyringForetak,Styring av føretak,2021,2021,13
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2021,2021,8
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2023,2023,10
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2024,2024,21
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Logistikk,Logistikk,2025,2025,5
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2021,2021,22
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2023,2023,19
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2024,2024,24
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",IKTtryggleik,IKT-tryggleik,2025,2025,23
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",HRrekrutt,HR eller rekruttering,2021,2021,6
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,13
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,20
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,33
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,20
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,20
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,17
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,45
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,44
02,10-19 sysselsette,Total-K,"Alle næringer, uten finansnæringene",Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,36
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2021,2021,17
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2023,2023,0
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2024,2024,11
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",MforingSal,Marknadsføring eller sal,2025,2025,13
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2021,2021,28
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2023,2023,31
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2024,2024,18
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",ProdProsess,Produksjonsprosessar,2025,2025,4
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,11
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",StyringForetak,Styring av føretak,2021,2021,17
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2021,2021,24
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2023,2023,8
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2024,2024,4
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Logistikk,Logistikk,2025,2025,0
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2021,2021,0
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2023,2023,15
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2024,2024,4
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",IKTtryggleik,IKT-tryggleik,2025,2025,17
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",HRrekrutt,HR eller rekruttering,2021,2021,0
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,8
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,22
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,21
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,9
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,4
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,12
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,45
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,33
02,10-19 sysselsette,10-39,"Industri, kraftforsyning, vatn, avløp og renovasjon",Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,23
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2021,2021,25
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2023,2023,13
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2024,2024,23
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,MforingSal,Marknadsføring eller sal,2025,2025,32
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2021,2021,13
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2023,2023,13
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2024,2024,15
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,ProdProsess,Produksjonsprosessar,2025,2025,14
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,38
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,StyringForetak,Styring av føretak,2021,2021,13
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2021,2021,25
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2023,2023,0
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2024,2024,8
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Logistikk,Logistikk,2025,2025,4
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2021,2021,38
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2023,2023,0
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2024,2024,0
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,IKTtryggleik,IKT-tryggleik,2025,2025,18
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,HRrekrutt,HR eller rekruttering,2021,2021,0
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,0
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,23
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,29
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,13
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,15
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,18
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,25
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,38
02,10-19 sysselsette,41-43,Byggje- og anleggsverksemd,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,43
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2023,2023,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2024,2024,33
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,MforingSal,Marknadsføring eller sal,2025,2025,40
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2023,2023,33
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2024,2024,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,ProdProsess,Produksjonsprosessar,2025,2025,20
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2023,2023,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2024,2024,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,Logistikk,Logistikk,2025,2025,20
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,IKTtryggleik,IKT-tryggleik,2023,2023,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,IKTtryggleik,IKT-tryggleik,2024,2024,17
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,IKTtryggleik,IKT-tryggleik,2025,2025,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,33
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,17
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,20
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,0
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,33
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,17
02,10-19 sysselsette,45,Handel med og reparasjon av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,20
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2021,2021,30
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2023,2023,0
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2024,2024,8
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2025,2025,22
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2021,2021,40
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2023,2023,22
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2024,2024,8
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2025,2025,4
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,10
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,StyringForetak,Styring av føretak,2021,2021,20
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Logistikk,Logistikk,2021,2021,0
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Logistikk,Logistikk,2023,2023,11
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Logistikk,Logistikk,2024,2024,0
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Logistikk,Logistikk,2025,2025,4
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2021,2021,20
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2023,2023,22
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2024,2024,15
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2025,2025,17
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,HRrekrutt,HR eller rekruttering,2021,2021,0
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2023,2023,0
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2024,2024,15
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,AdminProsess,Organisering av administrasjonsprosessar eller styring av føretak,2025,2025,35
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2023,2023,0
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2024,2024,31
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,FoUinnov,Forsking og utvikling eller innovasjonsaktivitet (ekskludert forsking på KI),2025,2025,4
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2023,2023,44
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2024,2024,15
02,10-19 sysselsette,46,Agentur- og engroshandel med unntak av motorvogner,Regnskap,Rekneskapsføring eller økonomistyring,2025,2025,39
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2021,2021,29
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2023,2023,25
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2024,2024,82
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,MforingSal,Marknadsføring eller sal,2025,2025,71
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2021,2021,21
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2023,2023,0
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2024,2024,7
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,ProdProsess,Produksjonsprosessar,2025,2025,51
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,OrgAdmProsess,Organisering av administrasjonsprosessar,2021,2021,7
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,StyringForetak,Styring av føretak,2021,2021,14
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Logistikk,Logistikk,2021,2021,7
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Logistikk,Logistikk,2023,2023,50
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Logistikk,Logistikk,2024,2024,75
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,Logistikk,Logistikk,2025,2025,6
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2021,2021,0
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2023,2023,0
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2024,2024,68
02,10-19 sysselsette,47,Detaljhandel med unntak av motorvogner,IKTtryggleik,IKT-tryggleik,2025,2025,46
