inst,inst_short,field,level,graduates,programmes,share_of_institution,exposure_w,exposure2_w,share_top5_v1,share_top5_v2,share_q1_v1,share_q2_v1,share_q3_v1,share_q4_v1,share_q5_v1,share_q1_v2,share_q2_v2,share_q3_v2,share_q4_v2,share_q5_v2,top_occupations,top_codes
1150,NTNU,"Helse-, sosial- og idrettsfag",Bachelor-nivå,1212.000000,12,0.125557,0.365126,0.312410,0.082609,0.093619,0.030006,0.090346,0.727031,0.070008,0.082609,0.032165,0.048346,0.764376,0.061495,0.093619,Sykepleiere (33%); Vernepleiere (7%); Bioingeniører (5%); Rådgivere innen sosiale fagfelt (5%); Ergoterapeuter (4%),2223;2224;3212;2635;2267
1150,NTNU,"Helse-, sosial- og idrettsfag",Master-nivå,595.000000,21,0.061639,0.412384,0.342741,0.085912,0.102396,0.008967,0.021286,0.482162,0.401672,0.085912,0.002890,0.017152,0.718626,0.158936,0.102396,Spesialsykepleiere (26%); Legespesialister (15%); Allmennpraktiserende leger (7%); Universitets- og høyskolelektorer/-lærere (7%); Høyere saksbehandlere i offentlig og privat virksomhet (6%),2221;2212;2211;2310;2422
1150,NTNU,Humanistiske og estetiske fag,Bachelor-nivå,279.000000,19,0.028903,0.417818,0.431040,0.360029,0.358375,0.058126,0.125507,0.334934,0.121404,0.360029,0.082435,0.100822,0.330128,0.128241,0.358375,Butikkmedarbeidere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Barnehage- og skolefritidsassistenter mv. (5%); Kontormedarbeidere (5%); Grafiske- og multimediadesignere (5%),5223;2422;5311;4110;2166
1150,NTNU,Humanistiske og estetiske fag,Master-nivå,195.000000,18,0.020201,0.474057,0.506633,0.387795,0.406764,0.009061,0.020325,0.388669,0.194150,0.387795,0.007914,0.026108,0.383313,0.175902,0.406764,Høyere saksbehandlere i offentlig og privat virksomhet (19%); Grunnskolelærere (16%); Lektorer mv. (videregående skole) (12%); Universitets- og høyskolelektorer/-lærere (7%); Andre musikklærere (5%),2422;2341;2330;2310;2354
1150,NTNU,Lærerutdanninger og pedagogikk,Bachelor-nivå,257.000000,6,0.026624,0.359517,0.343356,0.116751,0.136976,0.046842,0.096410,0.637393,0.102604,0.116751,0.024675,0.092307,0.662001,0.084041,0.136976,Lektorer mv. (videregående skole) (23%); Grunnskolelærere (21%); Barnehage- og skolefritidsassistenter mv. (6%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Vernepleiere (3%),2330;2341;5311;2422;2224
1150,NTNU,Lærerutdanninger og pedagogikk,Master-nivå,692.000000,17,0.071688,0.364958,0.334068,0.058076,0.067363,0.005316,0.016810,0.825145,0.094653,0.058076,0.003324,0.016041,0.828716,0.084555,0.067363,Grunnskolelærere (62%); Lektorer mv. (videregående skole) (15%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Universitets- og høyskolelektorer/-lærere (4%); Psykologer (2%),2341;2330;2422;2310;2634
1150,NTNU,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,1431.000000,30,0.148244,0.490844,0.522729,0.392767,0.397051,0.029918,0.039769,0.218598,0.318948,0.392767,0.033639,0.049237,0.200530,0.319544,0.397051,"Systemanalytikere/-arkitekter (8%); Andre programvare- og applikasjonsutviklere (7%); Bygningsingeniører (7%); Andre ingeniører (6%); Driftsteknikere, IKT (6%)",2511;2519;3112;3119;3511
1150,NTNU,"Naturvitenskap, håndverk og teknikk",Master-nivå,2641.000000,85,0.273594,0.537165,0.592690,0.394216,0.454745,0.004204,0.003529,0.126667,0.471384,0.394216,0.004563,0.002634,0.110960,0.427098,0.454745,"Systemanalytikere/-arkitekter (9%); Sivilingeniører (bygg og anlegg) (9%); Andre programvare- og applikasjonsutviklere (7%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (5%); Andre ingeniører (5%)",2511;2142;2519;2146;3119
1150,NTNU,Ph.d.,Ph.d.,500.000000,37,0.051797,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
1150,NTNU,Primærnæringsfag,Bachelor-nivå,21.000000,1,0.002175,0.326365,0.304427,0.109272,0.157285,0.051325,0.423841,0.215232,0.200331,0.109272,0.043046,0.448675,0.192053,0.158940,0.157285,Havbruksarbeidere (38%); Ledere av industriproduksjon mv. (11%); Butikkmedarbeidere (5%); Selgere (engros) (4%); Kontormedarbeidere (4%),6221;1321;5223;3322;4110
1150,NTNU,"Samferdsel, sikkerhet og service",Bachelor-nivå,84.000000,4,0.008702,0.453427,0.496644,0.406712,0.517990,0.016257,0.017581,0.345708,0.213741,0.406712,0.015075,0.017826,0.330627,0.118482,0.517990,Dekksoffiserer og loser (22%); Speditører og befraktere (8%); Logistikkmedarbeidere (7%); Innkjøpere (6%); Kontormedarbeidere (4%),3152;3331;4322;3323;4110
1150,NTNU,"Samferdsel, sikkerhet og service",Master-nivå,102.000000,7,0.010567,0.553570,0.631820,0.530411,0.616365,0.000000,0.009953,0.163623,0.296012,0.530411,0.000000,0.007252,0.140595,0.235787,0.616365,"Systemanalytikere/-arkitekter (12%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Andre programvare- og applikasjonsutviklere (8%); Andre ingeniører (8%); Driftsteknikere, IKT (8%)",2511;2422;2519;3119;3511
1150,NTNU,Samfunnsfag og juridiske fag,Bachelor-nivå,639.000000,11,0.066197,0.465532,0.508991,0.444501,0.506658,0.062293,0.065253,0.255011,0.172941,0.444501,0.055483,0.093770,0.235469,0.108620,0.506658,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Butikkmedarbeidere (9%); Kontormedarbeidere (5%); Andre pleiemedarbeidere (4%); Kundebehandlere lån og kreditt (4%),2422;5223;4110;5329;3312
1150,NTNU,Samfunnsfag og juridiske fag,Master-nivå,355.000000,16,0.036776,0.526932,0.608033,0.434687,0.547703,0.005012,0.007634,0.089527,0.463141,0.434687,0.003305,0.011710,0.086001,0.351281,0.547703,Høyere saksbehandlere i offentlig og privat virksomhet (23%); Psykologer (18%); Universitets- og høyskolelektorer/-lærere (4%); Finansanalytikere (4%); Personal- og karriererådgivere (3%),2422;2634;2310;2413;2423
1150,NTNU,Økonomiske og administrative fag,Bachelor-nivå,287.000000,5,0.029732,0.577189,0.637514,0.619351,0.751989,0.020792,0.018962,0.084992,0.255902,0.619351,0.018229,0.029106,0.080126,0.120550,0.751989,"Regnskapsførere (10%); Kundebehandlere lån og kreditt (7%); Regnskapsmedarbeidere (7%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Revisorer, regnskapsrådgivere (5%)",3313;3312;4311;2422;2411
1150,NTNU,Økonomiske og administrative fag,Master-nivå,363.000000,10,0.037605,0.540383,0.619806,0.416850,0.592797,0.002071,0.006515,0.074781,0.499783,0.416850,0.001785,0.006940,0.069923,0.328555,0.592797,"Høyere saksbehandlere i offentlig og privat virksomhet (10%); Revisorer, regnskapsrådgivere (7%); Ledere av utdanning og undervisning (7%); Andre administrative ledere (5%); Regnskapsmedarbeidere (4%)",2422;2411;1345;1219;4311
1110,UiO,"Helse-, sosial- og idrettsfag",Bachelor-nivå,57.000000,2,0.009960,0.425211,0.402125,0.362511,0.391800,0.038534,0.026925,0.439313,0.132717,0.362511,0.001588,0.418987,0.106358,0.081268,0.391800,Tannpleiere (30%); Høyere saksbehandlere i offentlig og privat virksomhet (15%); Andre pleiemedarbeidere (8%); Kontormedarbeidere (8%); Personal- og karriererådgivere (7%),3251;2422;5329;4110;2423
1110,UiO,"Helse-, sosial- og idrettsfag",Master-nivå,554.000000,11,0.096802,0.434983,0.375107,0.159560,0.202773,0.005531,0.112078,0.079016,0.643815,0.159560,0.001847,0.111358,0.457683,0.226340,0.202773,Legespesialister (25%); Allmennpraktiserende leger (12%); Tannleger (10%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Farmasøyter (6%),2212;2211;2261;2422;2262
1110,UiO,Humanistiske og estetiske fag,Bachelor-nivå,462.000000,20,0.080727,0.425051,0.453828,0.365209,0.405441,0.062158,0.111551,0.327153,0.133929,0.365209,0.077977,0.089967,0.326563,0.100051,0.405441,Butikkmedarbeidere (16%); Høyere saksbehandlere i offentlig og privat virksomhet (13%); Kontormedarbeidere (7%); Barnehage- og skolefritidsassistenter mv. (6%); Grunnskolelærere (4%),5223;2422;4110;5311;2341
1110,UiO,Humanistiske og estetiske fag,Master-nivå,362.000000,24,0.063254,0.459089,0.497261,0.341415,0.385894,0.008509,0.020248,0.437619,0.192209,0.341415,0.008044,0.026265,0.388697,0.191099,0.385894,Høyere saksbehandlere i offentlig og privat virksomhet (21%); Grunnskolelærere (18%); Lektorer mv. (videregående skole) (13%); Universitets- og høyskolelektorer/-lærere (7%); Geistlige yrker (4%),2422;2341;2330;2310;2636
1110,UiO,Lærerutdanninger og pedagogikk,Bachelor-nivå,441.000000,4,0.077057,0.347767,0.326406,0.106691,0.123425,0.055057,0.128012,0.620180,0.090060,0.106691,0.025754,0.118408,0.658210,0.074202,0.123425,Grunnskolelærere (25%); Lektorer mv. (videregående skole) (12%); Barnehage- og skolefritidsassistenter mv. (8%); Vernepleiere (5%); Høyere saksbehandlere i offentlig og privat virksomhet (4%),2341;2330;5311;2224;2422
1110,UiO,Lærerutdanninger og pedagogikk,Master-nivå,357.000000,7,0.062380,0.379588,0.352066,0.080611,0.089190,0.011036,0.041947,0.681876,0.184531,0.080611,0.007358,0.040965,0.688018,0.174469,0.089190,Grunnskolelærere (38%); Lektorer mv. (videregående skole) (20%); Psykologer (7%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Spesiallærere / spesialpedagoger (5%),2341;2330;2634;2422;2352
1110,UiO,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,676.000000,18,0.118120,0.521511,0.563242,0.539558,0.542772,0.044344,0.051880,0.200704,0.163514,0.539558,0.076062,0.058671,0.157506,0.164989,0.542772,"Systemanalytikere/-arkitekter (14%); Andre programvare- og applikasjonsutviklere (10%); Driftsteknikere, IKT (7%); Butikkmedarbeidere (6%); Programvareutviklere (5%)",2511;2519;3511;5223;2512
1110,UiO,"Naturvitenskap, håndverk og teknikk",Master-nivå,559.000000,22,0.097676,0.577383,0.644302,0.599202,0.586728,0.003134,0.003684,0.138906,0.255074,0.599202,0.006397,0.002325,0.132944,0.271606,0.586728,"Systemanalytikere/-arkitekter (17%); Andre programvare- og applikasjonsutviklere (13%); Universitets- og høyskolelektorer/-lærere (8%); Programvareutviklere (7%); Driftsteknikere, IKT (6%)",2511;2519;2310;2512;3511
1110,UiO,Ph.d.,Ph.d.,476.000000,10,0.083173,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
1110,UiO,Samfunnsfag og juridiske fag,Bachelor-nivå,645.000000,15,0.112703,0.448026,0.487675,0.417882,0.468574,0.060870,0.078057,0.288367,0.154823,0.417882,0.054718,0.104421,0.268458,0.103828,0.468574,Høyere saksbehandlere i offentlig og privat virksomhet (13%); Butikkmedarbeidere (10%); Kontormedarbeidere (6%); Barnehage- og skolefritidsassistenter mv. (4%); Andre pleiemedarbeidere (4%),2422;5223;4110;5311;5329
1110,UiO,Samfunnsfag og juridiske fag,Master-nivå,1049.000000,23,0.183295,0.516377,0.635501,0.428751,0.653739,0.008398,0.009246,0.069585,0.484020,0.428751,0.007360,0.014508,0.064898,0.259495,0.653739,Høyere saksbehandlere i offentlig og privat virksomhet (28%); Jurister og advokater (16%); Psykologer (12%); Universitets- og høyskolelektorer/-lærere (3%); Personal- og karriererådgivere (2%),2422;2611;2634;2310;2423
1110,UiO,Økonomiske og administrative fag,Master-nivå,85.000000,2,0.014852,0.503265,0.569105,0.302232,0.514311,0.000000,0.012424,0.104815,0.580529,0.302232,0.000000,0.007009,0.118037,0.360643,0.514311,Ledere av utdanning og undervisning (24%); Høyere saksbehandlere i offentlig og privat virksomhet (14%); Personal- og karriererådgivere (14%); Organisasjonsrådgivere mv. (6%); Grunnskolelærere (5%),1345;2422;2423;2421;2341
1175,OsloMet,"Helse-, sosial- og idrettsfag",Bachelor-nivå,1215.000000,12,0.263443,0.357494,0.312610,0.072840,0.084307,0.026012,0.163859,0.633828,0.103461,0.072840,0.054733,0.040437,0.727318,0.093206,0.084307,Sykepleiere (28%); Vernepleiere (10%); Fysioterapeuter (9%); Rådgivere innen sosiale fagfelt (6%); Miljøarbeidere innen sosiale fagfelt (5%),2223;2224;2264;2635;3412
1175,OsloMet,"Helse-, sosial- og idrettsfag",Master-nivå,546.000000,25,0.118387,0.402331,0.367052,0.097751,0.120115,0.009121,0.029052,0.691503,0.172574,0.097751,0.003374,0.016048,0.709196,0.151267,0.120115,Spesialsykepleiere (38%); Jordmødre (10%); Høyere saksbehandlere i offentlig og privat virksomhet (7%); Universitets- og høyskolelektorer/-lærere (6%); Rådgivere innen sosiale fagfelt (6%),2221;2222;2422;2310;2635
1175,OsloMet,Humanistiske og estetiske fag,Bachelor-nivå,225.000000,7,0.048786,0.474741,0.504684,0.529155,0.357826,0.041713,0.066169,0.203066,0.159897,0.529155,0.048784,0.055396,0.196631,0.341364,0.357826,Bibliotekarer og andre informasjonsarbeidere (20%); Butikkmedarbeidere (11%); Høyere saksbehandlere i offentlig og privat virksomhet (10%); Kontormedarbeidere (5%); Produkt- og klesdesignere (5%),2622;5223;2422;4110;2163
1175,OsloMet,Humanistiske og estetiske fag,Master-nivå,59.000000,4,0.012793,0.488760,0.525660,0.504174,0.335142,0.000000,0.028133,0.281879,0.185815,0.504174,0.000000,0.020631,0.282862,0.361365,0.335142,Bibliotekarer og andre informasjonsarbeidere (21%); Grunnskolelærere (18%); Høyere saksbehandlere i offentlig og privat virksomhet (14%); Universitets- og høyskolelektorer/-lærere (7%); Lektorer mv. (videregående skole) (5%),2622;2341;2422;2310;2330
1175,OsloMet,Lærerutdanninger og pedagogikk,Bachelor-nivå,656.000000,15,0.142238,0.321267,0.265497,0.059453,0.069101,0.023629,0.351171,0.504325,0.061422,0.059453,0.011376,0.346537,0.522251,0.050735,0.069101,Førskolelærere (31%); Lektorer mv. (videregående skole) (20%); Grunnskolelærere (16%); Kjøreskolelærere (4%); Barnehage- og skolefritidsassistenter mv. (3%),2342;2330;2341;5165;5311
1175,OsloMet,Lærerutdanninger og pedagogikk,Master-nivå,406.000000,9,0.088031,0.349378,0.305669,0.021707,0.023212,0.003914,0.034276,0.868573,0.071530,0.021707,0.004032,0.031658,0.874331,0.066767,0.023212,Grunnskolelærere (76%); Lektorer mv. (videregående skole) (8%); Universitets- og høyskolelektorer/-lærere (3%); Førskolelærere (3%); Høyere saksbehandlere i offentlig og privat virksomhet (2%),2341;2330;2310;2342;2422
1175,OsloMet,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,514.000000,8,0.111448,0.530869,0.578432,0.482892,0.492303,0.019892,0.019369,0.146806,0.331041,0.482892,0.016745,0.025608,0.152080,0.313265,0.492303,"Systemanalytikere/-arkitekter (12%); Andre programvare- og applikasjonsutviklere (10%); Bygningsingeniører (9%); Sivilingeniører (bygg og anlegg) (7%); Driftsteknikere, IKT (6%)",2511;2519;3112;2142;3511
1175,OsloMet,"Naturvitenskap, håndverk og teknikk",Master-nivå,165.000000,6,0.035776,0.548449,0.593953,0.443710,0.437161,0.002062,0.002644,0.116237,0.435347,0.443710,0.004630,0.001448,0.125179,0.431582,0.437161,"Sivilingeniører (bygg og anlegg) (21%); Systemanalytikere/-arkitekter (13%); Andre programvare- og applikasjonsutviklere (8%); Bygningsingeniører (7%); Driftsteknikere, IKT (5%)",2142;2511;2519;3112;3511
1175,OsloMet,Ph.d.,Ph.d.,69.000000,7,0.014961,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
1175,OsloMet,Samfunnsfag og juridiske fag,Bachelor-nivå,180.000000,5,0.039029,0.503218,0.569263,0.540300,0.600311,0.054378,0.051062,0.225288,0.128973,0.540300,0.033091,0.070384,0.235230,0.060984,0.600311,Journalister (22%); Høyere saksbehandlere i offentlig og privat virksomhet (8%); Butikkmedarbeidere (8%); Informasjonsrådgivere (5%); Reklame- og markedsføringsrådgivere (4%),2642;2422;5223;2432;2431
1175,OsloMet,Samfunnsfag og juridiske fag,Master-nivå,133.000000,6,0.028838,0.499224,0.555389,0.368625,0.438535,0.024145,0.022331,0.148156,0.436742,0.368625,0.015493,0.038730,0.131981,0.375260,0.438535,Psykologer (24%); Høyere saksbehandlere i offentlig og privat virksomhet (17%); Journalister (6%); Universitets- og høyskolelektorer/-lærere (3%); Personal- og karriererådgivere (3%),2634;2422;2642;2310;2423
1175,OsloMet,Økonomiske og administrative fag,Bachelor-nivå,277.000000,2,0.060061,0.563125,0.622919,0.609199,0.726952,0.025491,0.020839,0.104356,0.240115,0.609199,0.020209,0.041559,0.087360,0.123919,0.726952,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Regnskapsførere (8%); Kundebehandlere lån og kreditt (6%); Regnskapsmedarbeidere (6%); Kontormedarbeidere (6%),2422;3313;3312;4311;4110
1175,OsloMet,Økonomiske og administrative fag,Master-nivå,167.000000,4,0.036210,0.551691,0.643800,0.458651,0.675880,0.002742,0.005583,0.060173,0.472851,0.458651,0.001777,0.006336,0.054232,0.261775,0.675880,"Høyere saksbehandlere i offentlig og privat virksomhet (10%); Revisorer, regnskapsrådgivere (7%); Finansanalytikere (5%); Andre administrative ledere (5%); Regnskapsmedarbeidere (5%)",2422;2411;2413;1219;4311
8241,BI,Ph.d.,Ph.d.,11.000000,1,0.002499,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
8241,BI,Samfunnsfag og juridiske fag,Bachelor-nivå,140.000000,2,0.031804,0.595349,0.660216,0.682575,0.781354,0.003330,0.004440,0.078801,0.230855,0.682575,0.000000,0.019978,0.066593,0.132075,0.781354,"Regnskapsmedarbeidere (10%); Kundebehandlere lån og kreditt (10%); Kontormedarbeidere (8%); Regnskapsførere (8%); Revisorer, regnskapsrådgivere (6%)",4311;3312;4110;3313;2411
8241,BI,Samfunnsfag og juridiske fag,Master-nivå,41.000000,1,0.009314,0.511284,0.633067,0.493429,0.719235,0.019116,0.033453,0.086022,0.367981,0.493429,0.033453,0.029869,0.075269,0.142174,0.719235,Høyere saksbehandlere i offentlig og privat virksomhet (27%); Jurister og advokater (22%); Kontormedarbeidere (5%); Andre juridiske yrker (4%); Forsikringsagenter (4%),2422;2611;4110;2619;3321
8241,BI,Økonomiske og administrative fag,Bachelor-nivå,3014.000000,20,0.684689,0.542215,0.599739,0.517809,0.649843,0.027187,0.023908,0.097461,0.333635,0.517809,0.026134,0.031779,0.091736,0.200508,0.649843,Eiendomsmeglere og - forvaltere (9%); Kundebehandlere lån og kreditt (6%); Regnskapsførere (6%); Kontormedarbeidere (5%); Høyere saksbehandlere i offentlig og privat virksomhet (5%),3334;3312;3313;4110;2422
8241,BI,Økonomiske og administrative fag,Master-nivå,1196.000000,14,0.271695,0.548535,0.653898,0.432065,0.739366,0.002047,0.001772,0.031192,0.532925,0.432065,0.000495,0.003764,0.028681,0.227693,0.739366,"Revisorer, regnskapsrådgivere (10%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Finans- og økonomisjefer (6%); Administrerende direktører (6%); Finansanalytikere (6%)",2411;2422;1211;1120;2413
1120,UiB,"Helse-, sosial- og idrettsfag",Bachelor-nivå,47.000000,2,0.011938,0.306482,0.201733,0.044549,0.054646,0.037158,0.035457,0.823166,0.059670,0.044549,0.023657,0.606700,0.265345,0.049652,0.054646,Tannpleiere (50%); Andre pleiemedarbeidere (7%); Spesialsykepleiere (6%); Bioingeniører (5%); Radiografer mv. (3%),3251;5329;2221;3212;3211
1120,UiB,"Helse-, sosial- og idrettsfag",Master-nivå,344.000000,11,0.087376,0.386978,0.292891,0.101928,0.087566,0.041836,0.165888,0.130125,0.560222,0.101928,0.016031,0.191688,0.543405,0.161311,0.087566,Legespesialister (28%); Tannleger (14%); Allmennpraktiserende leger (13%); Ernæringsfysiologer (4%); Høyere saksbehandlere i offentlig og privat virksomhet (4%),2212;2261;2211;2265;2422
1120,UiB,Humanistiske og estetiske fag,Bachelor-nivå,406.000000,25,0.103124,0.452392,0.494656,0.427366,0.473221,0.044231,0.088495,0.287778,0.152129,0.427366,0.058196,0.071692,0.284587,0.112304,0.473221,Høyere saksbehandlere i offentlig og privat virksomhet (15%); Butikkmedarbeidere (12%); Barnehage- og skolefritidsassistenter mv. (5%); Grafiske- og multimediadesignere (5%); Kontormedarbeidere (5%),2422;5223;5311;2166;4110
1120,UiB,Humanistiske og estetiske fag,Master-nivå,196.000000,21,0.049784,0.441175,0.467244,0.276434,0.359319,0.016922,0.033800,0.431720,0.241123,0.276434,0.020224,0.038117,0.415028,0.167312,0.359319,Grunnskolelærere (14%); Høyere saksbehandlere i offentlig og privat virksomhet (14%); Lektorer mv. (videregående skole) (13%); Universitets- og høyskolelektorer/-lærere (7%); Sivilarkitekter (5%),2341;2422;2330;2310;2161
1120,UiB,Lærerutdanninger og pedagogikk,Bachelor-nivå,128.000000,4,0.032512,0.365605,0.349824,0.132435,0.163748,0.048142,0.099309,0.600034,0.120080,0.132435,0.021321,0.107658,0.617487,0.089785,0.163748,Grunnskolelærere (26%); Lektorer mv. (videregående skole) (12%); Barnehage- og skolefritidsassistenter mv. (6%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Helsefagarbeidere (4%),2341;2330;5311;2422;5321
1120,UiB,Lærerutdanninger og pedagogikk,Master-nivå,178.000000,9,0.045212,0.369717,0.341187,0.059882,0.060256,0.003165,0.022304,0.782888,0.131761,0.059882,0.001839,0.016162,0.791108,0.130635,0.060256,Grunnskolelærere (43%); Lektorer mv. (videregående skole) (31%); Ledere av utdanning og undervisning (5%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Universitets- og høyskolelektorer/-lærere (3%),2341;2330;1345;2422;2310
1120,UiB,"Naturvitenskap, håndverk og teknikk",Bachelor-nivå,425.000000,15,0.107950,0.471781,0.500630,0.391551,0.399338,0.051992,0.065827,0.277874,0.212757,0.391551,0.076312,0.085039,0.214951,0.224360,0.399338,Systemanalytikere/-arkitekter (10%); Butikkmedarbeidere (8%); Andre programvare- og applikasjonsutviklere (6%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Universitets- og høyskolelektorer/-lærere (5%),2511;5223;2519;2422;2310
1120,UiB,"Naturvitenskap, håndverk og teknikk",Master-nivå,365.000000,18,0.092710,0.517893,0.568409,0.444516,0.428960,0.008569,0.013086,0.219184,0.314645,0.444516,0.010130,0.010952,0.208291,0.341667,0.428960,Systemanalytikere/-arkitekter (9%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Andre programvare- og applikasjonsutviklere (7%); Universitets- og høyskolelektorer/-lærere (7%); Andre ingeniører (5%),2511;2422;2519;2310;3119
1120,UiB,Ph.d.,Ph.d.,218.000000,8,0.055372,0.490066,0.498640,0.228317,0.168433,0.012807,0.013090,0.066585,0.679200,0.228317,0.010145,0.016379,0.163927,0.641116,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",2310;2212;2149;2422;2146
1120,UiB,Samfunnsfag og juridiske fag,Bachelor-nivå,746.000000,16,0.189484,0.492051,0.544579,0.502641,0.573887,0.049244,0.054808,0.227404,0.165902,0.502641,0.054955,0.075580,0.202296,0.093282,0.573887,Høyere saksbehandlere i offentlig og privat virksomhet (11%); Butikkmedarbeidere (9%); Kontormedarbeidere (5%); Journalister (5%); Systemanalytikere/-arkitekter (4%),2422;5223;4110;2642;2511
1120,UiB,Samfunnsfag og juridiske fag,Master-nivå,884.000000,25,0.224536,0.509902,0.638715,0.376058,0.655086,0.007002,0.007921,0.056926,0.552094,0.376058,0.005282,0.011731,0.055071,0.272831,0.655086,Jurister og advokater (23%); Høyere saksbehandlere i offentlig og privat virksomhet (23%); Psykologer (13%); Systemanalytikere/-arkitekter (2%); Universitets- og høyskolelektorer/-lærere (2%),2611;2422;2634;2511;2310
0238,HVL,"Helse-, sosial- og idrettsfag",Bachelor-nivå,1021.000000,13,0.300559,0.369561,0.317077,0.075495,0.085926,0.030546,0.086819,0.743482,0.063657,0.075495,0.013852,0.046277,0.797704,0.056241,0.085926,Sykepleiere (38%); Vernepleiere (12%); Fysioterapeuter (5%); Miljøarbeidere innen sosiale fagfelt (4%); Rådgivere innen sosiale fagfelt (4%),2223;2224;2264;3412;2635
0238,HVL,"Helse-, sosial- og idrettsfag",Master-nivå,416.000000,16,0.122461,0.392261,0.344955,0.063442,0.073357,0.010798,0.033701,0.753038,0.139020,0.063442,0.000509,0.018249,0.775354,0.132531,0.073357,Spesialsykepleiere (45%); Jordmødre (11%); Universitets- og høyskolelektorer/-lærere (7%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Rådgivere innen sosiale fagfelt (5%),2221;2222;2310;2422;2635
0238,HVL,Humanistiske og estetiske fag,Bachelor-nivå,29.000000,4,0.008537,0.467701,0.501035,0.503750,0.525010,0.061947,0.086749,0.266942,0.080611,0.503750,0.049163,0.099243,0.260162,0.066423,0.525010,"Høyere saksbehandlere i offentlig og privat virksomhet (20%); Oversettere, tolker mv. (11%); Butikkmedarbeidere (9%); Barnehage- og skolefritidsassistenter mv. (5%); Kontormedarbeidere (4%)",2422;2643;5223;5311;4110
0238,HVL,Humanistiske og estetiske fag,Master-nivå,7.000000,1,0.002061,0.411912,0.419028,0.184426,0.229508,0.000000,0.061475,0.553279,0.200820,0.184426,0.000000,0.045082,0.569672,0.155738,0.229508,Grunnskolelærere (38%); Lektorer mv. (videregående skole) (11%); Høyere saksbehandlere i offentlig og privat virksomhet (10%); Universitets- og høyskolelektorer/-lærere (10%); Barnehage- og skolefritidsassistenter mv. (4%),2341;2330;2422;2310;5311
0238,HVL,Lærerutdanninger og pedagogikk,Bachelor-nivå,387.000000,7,0.113924,0.304428,0.236876,0.054018,0.064993,0.023078,0.494230,0.355317,0.073357,0.054018,0.012551,0.481708,0.379475,0.061273,0.064993,Førskolelærere (45%); Lektorer mv. (videregående skole) (13%); Grunnskolelærere (12%); Barnehage- og skolefritidsassistenter mv. (3%); Høyere saksbehandlere i offentlig og privat virksomhet (2%),2342;2330;2341;5311;2422
