date,occ_group,age_group,count,percap,emp_index
2022-12-16,Electricians,3,4583.0,0.006368824859400861,1.02390527256479
2023-01-16,Electricians,3,4417.0,0.00613687012676659,0.9866142998997122
2023-02-16,Electricians,3,4503.0,0.006256356391403658,1.0058239059199465
2023-03-16,Electricians,3,4563.0,0.0063397189016155655,1.019225956631738
2023-04-16,Electricians,3,4584.0,0.0063650488834088,1.023298215248456
2023-05-16,Electricians,3,4588.0,0.00637060302728612,1.024191145628254
2023-06-16,Electricians,3,4656.0,0.0064650234732005615,1.0393709620848193
2023-07-16,Electricians,3,4609.0,0.006395810320997796,1.0282436798882246
2023-08-16,Electricians,3,4630.0,0.006424951570019483,1.0329286695340594
2023-09-16,Electricians,3,4670.0,0.006480458711013172,1.0418524593356495
2023-10-16,Electricians,3,4725.0,0.006552716430329716,1.053469211472036
2023-11-16,Electricians,3,4758.0,0.006598481433970114,1.0608267742188249
2023-12-16,Electricians,3,4781.0,0.00663037825468918,1.0659547724968899
2024-01-16,Electricians,3,4718.0,0.006539009529934194,1.0512655761240206
2024-02-16,Electricians,3,4761.0,0.00659860626791367,1.0608468435622005
2024-03-16,Electricians,3,4800.0,0.006652659123290405,1.0695368303084567
2024-04-16,Electricians,3,4782.0,0.006623727404944941,1.0648855265574115
2024-05-16,Electricians,3,4799.0,0.006647274742018146,1.068671192377461
2024-06-16,Electricians,3,4859.0,0.006730382990511808,1.082032365859988
2024-07-16,Electricians,3,4838.0,0.006697139250108666,1.0766878255672354
2024-08-16,Electricians,3,4836.0,0.006694370693163603,1.0762427293185513
2024-09-16,Electricians,3,4833.0,0.006690217857746007,1.0755750849455248
2024-10-16,Electricians,3,4863.0,0.00672760198272654,1.0815852679106424
2024-11-16,Electricians,3,4809.0,0.006652896963794351,1.069575067526687
2024-12-16,Electricians,3,4849.0,0.006708234014855231,1.0784715122555428
2025-01-16,Electricians,3,4807.0,0.006647453998843921,1.0687000111961766
2025-02-16,Electricians,3,4835.0,0.006686174346663274,1.0749250164621416
2025-03-16,Electricians,3,4836.0,0.006687557216228251,1.075147338078783
2025-04-16,Electricians,3,4867.0,0.006729104795403138,1.0818268725798263
2025-05-16,Electricians,3,4831.0,0.006679331264966624,1.0738248657146376
2025-06-16,Electricians,3,4845.0,0.006698687637914157,1.0769367572733222
2025-07-16,Electricians,3,4828.0,0.006673845520105167,1.0729429317297046
2025-08-16,Electricians,3,4806.0,0.006643434459325898,1.0680537965809778
2025-09-16,Electricians,3,4855.0,0.006711168185606998,1.0789432339576877
2025-10-16,Electricians,3,4871.0,0.006731935994781402,1.0822820397472526
2025-11-16,Electricians,3,4915.0,0.006792745927807553,1.0920583505148318
2025-12-16,Electricians,3,4960.0,0.006854937904766116,1.1020568501634926
2026-01-16,Electricians,3,4888.0,0.0067540865816418175,1.085843152382232
2026-02-16,Electricians,3,4872.0,0.006731978278592254,1.0822888376444832
2021-01-16,Electricians,4,3717.0,0.00528450603303776,0.972165079238448
2021-02-16,Electricians,4,3697.0,0.005256071779429808,0.9669341667862636
2021-03-16,Electricians,4,3696.0,0.00525465006674941,0.9666726211636544
2021-04-16,Electricians,4,3670.0,0.005198653732831694,0.9563712457730607
2021-05-16,Electricians,4,3681.0,0.005214235528761162,0.9592377535941787
2021-06-16,Electricians,4,3703.0,0.0052453991206200985,0.9649707692364151
2021-07-16,Electricians,4,3708.0,0.00523297167308322,0.9626845516705934
2021-08-16,Electricians,4,3724.0,0.005255551917627268,0.9668385303185788
2021-09-16,Electricians,4,3769.0,0.005319058855407404,0.9785215952660374
2021-10-16,Electricians,4,3811.0,0.005358435916002897,0.9857656031249874
2021-11-16,Electricians,4,3855.0,0.0054203018777725445,0.9971467856328592
2021-12-16,Electricians,4,3849.0,0.005411865610258501,0.9955948061999674
2022-01-16,Electricians,4,3760.0,0.005265280516221545,0.9686282536653128
2022-02-16,Electricians,4,3775.0,0.005286285624663919,0.972492462124084
2022-03-16,Electricians,4,3818.0,0.005346500268865388,0.9835698597058947
2022-04-16,Electricians,4,3864.0,0.005387085216048049,0.9910360766327092
2022-05-16,Electricians,4,3876.0,0.005403815294358757,0.994113828423494
2022-06-16,Electricians,4,3904.0,0.00544285214375041,1.0012952492686586
2022-07-16,Electricians,4,3868.0,0.005368523905753814,0.9876214419288878
2022-08-16,Electricians,4,3831.0,0.005317170393728764,0.9781741840821015
2022-09-16,Electricians,4,3872.0,0.005374075636783549,0.9886427671015133
2022-10-16,Electricians,4,3934.0,0.0054358114129931644,1.0
2022-11-16,Electricians,4,3941.0,0.005445483675293864,1.001779359430605
2022-12-16,Electricians,4,3955.0,0.005464828199895263,1.0053380782918149
2023-01-16,Electricians,4,3827.0,0.005265438935630112,0.9686573973195957
2023-02-16,Electricians,4,3908.0,0.005376884076415594,0.9891594221910058
2023-03-16,Electricians,4,3933.0,0.005411280724806175,0.995487207645145
2023-04-16,Electricians,4,3954.0,0.005418041502691207,0.9967309553345648
2023-05-16,Electricians,4,3965.0,0.005433114455784177,0.9995038537940185
2023-06-16,Electricians,4,3951.0,0.005413930697302215,0.9959747103001683
2023-07-16,Electricians,4,3873.0,0.005285070392552595,0.9722689017355799
2023-08-16,Electricians,4,3902.0,0.005324643602308346,0.9795489942092003
2023-09-16,Electricians,4,3933.0,0.005366945998943805,0.987331162025829
2023-10-16,Electricians,4,3948.0,0.005365187435024564,0.9870076475059842
2023-11-16,Electricians,4,4011.0,0.005450802128136658,1.0027577695406542
2023-12-16,Electricians,4,4042.0,0.005492929993001339,1.01050782958946
2024-01-16,Electricians,4,3959.0,0.005362856361060163,0.9865788110752669
2024-02-16,Electricians,4,4011.0,0.005433295494875553,0.9995371586822167
2024-03-16,Electricians,4,4030.0,0.005459032870692715,1.0042719395386022
2024-04-16,Electricians,4,3990.0,0.0053921906484007895,0.9919752983909433
2024-05-16,Electricians,4,4001.0,0.005407056336905153,0.994710067384001
2024-06-16,Electricians,4,4024.0,0.005438139140141548,1.0004282207331219
2024-07-16,Electricians,4,4000.0,0.005392783377284518,0.9920843398639995
2024-08-16,Electricians,4,3961.0,0.005340203739355994,0.9824115175503255
