date,sector,age_group,ai_q,fte,percap,fte_index
2021-10-16,2,1,1,7787117.820356639,10.888302306764766,0.9985341490174303
2021-11-16,2,1,1,7775365.4335852405,10.871869585064,0.9970271524887501
2021-12-16,2,1,1,7732421.64294604,10.81182362384126,0.9915205141623848
2022-01-16,2,1,1,7404931.930647517,10.35496956498592,0.9496237734188022
2022-02-16,2,1,1,7483010.990682046,10.464154402590438,0.9596367934316006
2022-03-16,2,1,1,7538495.646929129,10.541743492151726,0.9667522604103217
2022-04-16,2,1,1,7685768.115708513,10.743015453451838,0.9852103194295879
2022-05-16,2,1,1,7751478.588102736,10.834864258900696,0.9936335029712647
2022-06-16,2,1,1,7985188.636908268,11.161539566839433,1.0235919337189996
2022-07-16,2,1,1,8245206.660659616,11.519851036005605,1.0564516236749573
2022-08-16,2,1,1,8131872.543076259,11.36150544133582,1.0419302153626606
2022-09-16,2,1,1,7935910.186195711,11.08771519533756,1.0168217179500483
2022-10-16,2,1,1,7808101.486413227,10.904286365648073,1.0
2022-11-16,2,1,1,7753053.99480229,10.827410621489166,0.9929499518280179
2022-12-16,2,1,1,7683291.917969276,10.729985445270183,0.9840153757400399
2023-01-16,2,1,1,7353527.637137267,10.267708728444338,0.9416213389984737
2023-02-16,2,1,1,7414216.14913379,10.352447916911657,0.9493925204977302
2023-03-16,2,1,1,7357404.574794816,10.273122084943472,0.9421177819859017
2023-04-16,2,1,1,7510251.915003803,10.487464918447408,0.961774532213884
2023-05-16,2,1,1,7515599.43874409,10.494932306793569,0.9624593444148626
2023-06-16,2,1,1,7694942.295244631,10.745370233138763,0.9854262693421235
2023-07-16,2,1,1,7991893.478072746,11.161036233453034,1.0235457744959637
2023-08-16,2,1,1,7971981.011488932,11.133227584395195,1.0209955251604872
2023-09-16,2,1,1,7750813.584563072,10.824357393325734,0.9926699492619581
2023-10-16,2,1,1,7594730.601892144,10.6073286068531,0.9727668781947544
2023-11-16,2,1,1,7566595.98214659,10.56803384150677,0.9691632709499813
2023-12-16,2,1,1,7516679.581401655,10.498317126941414,0.9627697563055947
2024-01-16,2,1,1,7187359.049679932,10.04253093464777,0.9209709464605494
2024-02-16,2,1,1,7248772.918983582,10.12834140801292,0.9288403723438865
2024-03-16,2,1,1,7257044.182171993,10.139898423025537,0.9299002321664444
2024-04-16,2,1,1,7294781.657037002,10.20009516230732,0.9354206979047088
2024-05-16,2,1,1,7393689.019944469,10.338394642859397,0.9481037361077188
2024-06-16,2,1,1,7549938.317151111,10.556873793501822,0.9681398158030121
2024-07-16,2,1,1,7821068.620830385,10.944159696894333,1.0036566658201378
2024-08-16,2,1,1,7844532.882559414,10.976993653477743,1.0066677713141066
2024-09-16,2,1,1,7552016.062842195,10.567669692237137,0.9691298758925313
2024-10-16,2,1,1,7445980.197915942,10.427097920478733,0.9562384525526922
2024-11-16,2,1,1,7409633.776050213,10.376199625052287,0.9515707197254627
2024-12-16,2,1,1,7351158.230847914,10.2943124564632,0.9440610885727944
2025-01-16,2,1,1,7064786.827086253,9.89984505481338,0.9078856444930684
2025-02-16,2,1,1,7117131.8770837635,9.9731958716243,0.9146124319554739
2025-03-16,2,1,1,7153801.568963653,10.024580899467864,0.9193248015797203
2025-04-16,2,1,1,7259234.05085394,10.178156228544664,0.93340874287831
2025-05-16,2,1,1,7340191.220628699,10.291666099698547,0.9438183989848734
2025-06-16,2,1,1,7525196.057731417,10.551060978259656,0.9676067396302809
2025-07-16,2,1,1,7831422.547621942,10.986905857527178,1.007576790365611
2025-08-16,2,1,1,7806209.94333524,10.951534440899275,1.0043329818813314
2025-09-16,2,1,1,7518887.144559811,10.548441832669951,0.9673665454991036
2025-10-16,2,1,1,7384605.228005146,10.366147739195883,0.9506488908666691
2025-11-16,2,1,1,7463786.246029573,10.477298180639707,0.960842170620765
2025-12-16,2,1,1,7379423.045230284,10.3588732444061,0.9499817683658607
2026-01-16,2,1,1,7152299.580382426,10.045928957220106,0.9212825691067632
2026-02-16,2,1,1,7138552.494341193,10.026620167342537,0.919511816832832
2021-01-16,2,1,2,5901751.240999726,8.235779342421251,0.906653520733231
2021-02-16,2,1,2,5771460.215002008,8.053960743738141,0.8866376283960329
2021-03-16,2,1,2,5760860.538607574,8.039169101000105,0.885009258522548
2021-04-16,2,1,2,5790354.682127713,8.085585613465256,0.8901191203458145
2021-05-16,2,1,2,5887675.352112846,8.221483093381881,0.9050796873428607
2021-06-16,2,1,2,6266990.438729465,8.751154378766884,0.9633896924752258
2021-07-16,2,1,2,6644036.482374255,9.283802037526607,1.0220273580859753
2021-08-16,2,1,2,6705548.237877938,9.369753245439432,1.031489482072717
2021-09-16,2,1,2,6559891.329933016,9.166224877955864,1.009083623042767
2021-10-16,2,1,2,6531130.203432789,9.132123296493464,1.0053294769431746
2021-11-16,2,1,2,6535412.033341475,9.138110345816134,1.005988574172655
2021-12-16,2,1,2,6635913.077189185,9.278635476269235,1.0214585860536853
2022-01-16,2,1,2,6206208.132513474,8.678688329350454,0.9554121112281644
2022-02-16,2,1,2,6284718.567355938,8.78847639640382,0.967498367232586
2022-03-16,2,1,2,6318327.678887403,8.835474981978136,0.9726723078287055
2022-04-16,2,1,2,6531638.409751129,9.129795658146444,1.0050732338586312
2022-05-16,2,1,2,6564580.10751134,9.17584091514263,1.0101422252233738
2022-06-16,2,1,2,6852913.652947754,9.578867871946205,1.0545103164681466
2022-07-16,2,1,2,6970157.072279508,9.738406140058748,1.0720734305903123
2022-08-16,2,1,2,6842364.215195372,9.559859411315259,1.0524177291077743
2022-09-16,2,1,2,6606413.550456878,9.23019920733239,1.016126374985745
2022-10-16,2,1,2,6504464.54959575,9.08371186355819,1.0
2022-11-16,2,1,2,6458882.126583855,9.020054418194972,0.9929921329166552
2022-12-16,2,1,2,6543624.090865548,9.138399530297194,1.0060204096695757
2023-01-16,2,1,2,6216185.14942851,8.679640801793557,0.9555169662100715
2023-02-16,2,1,2,6274019.165618088,8.760394266271172,0.9644068854072645
2023-03-16,2,1,2,6241374.981393727,8.714813289108502,0.9593890052887272
2023-04-16,2,1,2,6399275.819683585,8.936075836327841,0.9837471697200535
2023-05-16,2,1,2,6355429.837009718,8.87484843539494,0.9770068193156629
2023-06-16,2,1,2,6540033.325477682,9.132632412689103,1.0053855240969467
2023-07-16,2,1,2,6708507.560592617,9.368730471896098,1.0313768878426604
2023-08-16,2,1,2,6657988.649151608,9.298178555430406,1.0236100280473017
2023-09-16,2,1,2,6431831.958999898,8.982340635399751,0.9888403298474143
2023-10-16,2,1,2,6264260.965470996,8.749102242452043,0.9631637786257262
2023-11-16,2,1,2,6230929.757343875,8.70254956059922,0.9580389263019111
2023-12-16,2,1,2,6356257.079084601,8.877590408630022,0.9773086753494372
2024-01-16,2,1,2,6002402.359420439,8.386851270407437,0.9232845995538013
2024-02-16,2,1,2,6048960.774854517,8.451904974282956,0.9304461767650402
2024-03-16,2,1,2,6112535.404184707,8.540734567641817,0.940225174017829
2024-04-16,2,1,2,6096380.402224103,8.524403220256083,0.9384273024394436
2024-05-16,2,1,2,6222713.424739994,8.701051256124426,0.9578739822242809
2024-06-16,2,1,2,6413362.815876451,8.967631124262343,0.9872210016082152
2024-07-16,2,1,2,6553438.544643244,9.170342503495837,1.009536920725677
2024-08-16,2,1,2,6513696.541395695,9.114730815208476,1.003414788152267
2024-09-16,2,1,2,6281439.708452795,8.789729719622624,0.9676363420206056
2024-10-16,2,1,2,6140339.881525544,8.59872354046924,0.9466090150839533
2024-11-16,2,1,2,6120645.318319922,8.571143942674507,0.9435728556142352
2024-12-16,2,1,2,6203311.484282962,8.686906835442931,0.956316863185946
2025-01-16,2,1,2,5921917.560269283,8.29834893945748,0.9135416296886948
2025-02-16,2,1,2,5958446.387923797,8.349536575074053,0.9191767308880103
2025-03-16,2,1,2,5986416.007502216,8.388730241754386,0.9234914501645618
2025-04-16,2,1,2,6098838.736833998,8.551168489862128,0.9413738148352652
2025-05-16,2,1,2,6070870.460761815,8.511954230986944,0.9370568286225581
2025-06-16,2,1,2,6378665.057048887,8.943512363066061,0.9845658357951029
2025-07-16,2,1,2,6489997.452024542,9.104985791200486,1.002341986179421
2025-08-16,2,1,2,6483364.97356545,9.09568091510818,1.0013176388385905
2025-09-16,2,1,2,6189871.869271149,8.683931825194234,0.9559893527702279
2025-10-16,2,1,2,6054257.618836511,8.498670814521681,0.9355944950892199
2025-11-16,2,1,2,6096265.787193727,8.557639827217509,0.9420862259566859
2025-12-16,2,1,2,6184853.533842523,8.68199497434999,0.9557761303702513
2026-01-16,2,1,2,5925648.071582113,8.323007011042915,0.9162561666484544
2026-02-16,2,1,2,5930677.315446467,8.330070952646873,0.9170338158859095
2021-01-16,2,1,3,6693705.1534851445,9.340935660648626,1.0061180796711244
2021-02-16,2,1,3,6397552.452530636,8.927660312853684,0.9616039309386205
2021-03-16,2,1,3,6302138.951975876,8.794512624181552,0.9472625092966956
2021-04-16,2,1,3,6406687.950487089,8.946226399966331,0.9636036959077208
2021-05-16,2,1,3,6530669.840076832,9.11935330459123,0.9822513041504816
2021-06-16,2,1,3,6699688.291277682,9.355368753119437,1.007672677176985
2021-07-16,2,1,3,7227525.731890201,10.099119457577142,1.0877825353013126
2021-08-16,2,1,3,7268295.947648785,10.156088231474467,1.09391867791883
2021-09-16,2,1,3,6829974.118600595,9.543615211435327,1.0279488220971955
2021-10-16,2,1,3,6709442.072353867,9.381447061522614,1.010481588245949
2021-11-16,2,1,3,6727454.871786793,9.406633376940125,1.013194422187051
2021-12-16,2,1,3,6899470.390257712,9.647153298401962,1.039100974838226
2022-01-16,2,1,3,6697427.78309883,9.36560410105149,1.0087751329673131
2022-02-16,2,1,3,6612335.117313622,9.246611519801347,0.9959583668860669
2022-03-16,2,1,3,6528007.8746520765,9.12868929722892,0.9832568898140278
2022-04-16,2,1,3,6690280.882597568,9.351542985375819,1.0072606013169947
2022-05-16,2,1,3,6694826.325428716,9.3578965159329,1.0079449441061386
2022-06-16,2,1,3,6861508.165099459,9.590881111933491,1.0330398620926298
2022-07-16,2,1,3,7284069.062278037,10.176990582150808,1.0961700833119417
2022-08-16,2,1,3,7211850.372375663,10.076089709203583,1.0853019865585856
2022-09-16,2,1,3,6815601.343014358,9.522467467909891,1.0256709852853199
2022-10-16,2,1,3,6647978.843078827,9.284134585576625,1.0
2022-11-16,2,1,3,6632248.030802809,9.262165956951543,0.9976337451355767
2022-12-16,2,1,3,6715250.391517727,9.37808165193005,1.0101190978531673
2023-01-16,2,1,3,6581325.347707692,9.189484972643319,0.9898052304109907
2023-02-16,2,1,3,6466040.717855629,9.028513387494245,0.9724668793061767
2023-03-16,2,1,3,6347524.65721743,8.863029765167179,0.9546425338271535
2023-04-16,2,1,3,6571398.740737606,9.176431701436504,0.9883992543249596
2023-05-16,2,1,3,6571253.309786457,9.176228618768242,0.9883773801624957
2023-06-16,2,1,3,6676562.888190521,9.323285005369963,1.0042169164430426
2023-07-16,2,1,3,7121000.306114202,9.944795016729492,1.0711601523074898
2023-08-16,2,1,3,7082043.49069996,9.89039008383452,1.0653001626236378
2023-09-16,2,1,3,6668939.707166467,9.313472197122932,1.003159972669061
2023-10-16,2,1,3,6451940.806006657,9.011228951850736,0.9706051618262986
2023-11-16,2,1,3,6467639.041445336,9.033154198521675,0.9729667439930415
2023-12-16,2,1,3,6618655.4071039595,9.244074150725723,0.9956850652603487
2024-01-16,2,1,3,6420441.890428669,8.97095662719252,0.9662674043016736
2024-02-16,2,1,3,6316149.187299851,8.825233742028486,0.9505715003032091
2024-03-16,2,1,3,6318594.795344741,8.828650865658329,0.9509395608476083
2024-04-16,2,1,3,6297784.909855256,8.80602167582338,0.948502156518065
2024-05-16,2,1,3,6448489.776341136,9.016748199501565,0.9711996434766835
2024-06-16,2,1,3,6552791.472992956,9.162590430490397,0.9869084022893148
2024-07-16,2,1,3,6952085.70694979,9.728176530853261,1.047828038379202
2024-08-16,2,1,3,7014639.663771743,9.815709389382178,1.0572562578564275
2024-09-16,2,1,3,6601297.217282747,9.237311990869097,0.9949567087512637
2024-10-16,2,1,3,6400744.825974845,8.96338578540909,0.9654519441514953
2024-11-16,2,1,3,6441157.955201637,9.019978959782378,0.9715476307070531
2024-12-16,2,1,3,6583579.418315931,9.219421142328908,0.9930296741552785
2025-01-16,2,1,3,6403635.986803675,8.973378193624777,0.9665282327515347
2025-02-16,2,1,3,6353056.217742978,8.902501054814396,0.9588940113648162
2025-03-16,2,1,3,6322559.428841033,8.859766080329239,0.9542910002719408
2025-04-16,2,1,3,6424323.442627805,9.007529885894202,0.970206733095819
2025-05-16,2,1,3,6467163.8883398445,9.067596381381605,0.9766765332623008
2025-06-16,2,1,3,6656966.270963516,9.333717888053027,1.0053406488261631
2025-07-16,2,1,3,6974008.390866874,9.784017293681325,1.0538426822120064
2025-08-16,2,1,3,7045201.668009916,9.883896189105881,1.0646007011209226
2025-09-16,2,1,3,6600552.78614998,9.260086737509722,0.9974097910962791
2025-10-16,2,1,3,6445593.722812542,9.04800930239542,0.9745667966136512
2025-11-16,2,1,3,6529769.002137653,9.166170443652241,0.9872940077680856
2025-12-16,2,1,3,6636279.306606939,9.31568440110635,1.003398250557326
2026-01-16,2,1,3,6517671.86034487,9.154547812159208,0.986042126789207
2026-02-16,2,1,3,6415415.071990844,9.010920658451099,0.9705719553495079
2021-01-16,2,1,4,3470403.390583782,4.842880593726452,0.8667901915661562
2021-02-16,2,1,4,3455451.820553768,4.822015967861758,0.8630557916155066
2021-03-16,2,1,4,3448485.1205728613,4.812294073216487,0.861315743980866
2021-04-16,2,1,4,3420090.5101547875,4.775775603351315,0.8547795821082936
2021-05-16,2,1,4,3426909.8251399267,4.785298017463134,0.8564839262465423
2021-06-16,2,1,4,3514884.12066051,4.908144326068635,0.878471248318306
2021-07-16,2,1,4,3687754.731532962,5.152949563315716,0.9222870671028278
2021-08-16,2,1,4,3777455.6695707175,5.278289897242566,0.9447207757092632
2021-09-16,2,1,4,3804583.6107172817,5.31619613631252,0.9515053237874382
2021-10-16,2,1,4,3767285.89385724,5.267590478867254,0.9428057685717349
2021-11-16,2,1,4,3766010.3899441236,5.265807011284013,0.9424865593370221
2021-12-16,2,1,4,3785742.971639647,5.293398004479485,0.947424860378015
2022-01-16,2,1,4,3716441.684491295,5.19702826351129,0.9301763768322484
2022-02-16,2,1,4,3735729.8029925493,5.224000541165821,0.9350039387063596
2022-03-16,2,1,4,3738547.514277642,5.227940795427889,0.9357091747080611
2022-04-16,2,1,4,3753043.744948792,5.245930704968818,0.9389290511504907
2022-05-16,2,1,4,3772909.3761582654,5.27369849341403,0.943898995422289
2022-06-16,2,1,4,3858497.541143333,5.393331946469672,0.9653112730295775
2022-07-16,2,1,4,3979359.327047529,5.559791106880482,0.9951045261870757
2022-08-16,2,1,4,4062689.808427321,5.676216900891695,1.0159426894126877
2022-09-16,2,1,4,4065468.11463999,5.6800986318196856,1.016637450770017
2022-10-16,2,1,4,4000718.312140595,5.5871428182362255,1.0
2022-11-16,2,1,4,3997084.6970458636,5.58206834787945,0.9990917593263926
2022-12-16,2,1,4,3999949.2941967263,5.5860688578253805,0.9998077800325169
2023-01-16,2,1,4,3919289.244135143,5.4724918932882,0.9794795070257002
2023-02-16,2,1,4,3927910.945974903,5.484530349876991,0.981634178381066
2023-03-16,2,1,4,3892740.119428185,5.435421429568244,0.9728445479910109
2023-04-16,2,1,4,3896886.0900347657,5.4416891234739095,0.9739663546298547
2023-05-16,2,1,4,3877349.5994856046,5.4144079801004645,0.9690835112408509
2023-06-16,2,1,4,3922679.166866252,5.477707088180077,0.9804129349085271
2023-07-16,2,1,4,4055490.1822749265,5.663673194965912,1.0136975873392557
2023-08-16,2,1,4,4109752.453963629,5.73945288123034,1.0272608143283863
2023-09-16,2,1,4,4088211.218465836,5.709369583628357,1.0218764347661184
2023-10-16,2,1,4,3983114.3238750887,5.5630942987603005,0.9956957392609633
2023-11-16,2,1,4,3944715.685414099,5.509464091507131,0.9860968782692374
2023-12-16,2,1,4,3933139.644101438,5.493296187652936,0.9832031087021835
2024-01-16,2,1,4,3861993.7044319743,5.39616721219739,0.9658187355770648
2024-02-16,2,1,4,3852122.9453057684,5.382375302931664,0.963350227125713
2024-03-16,2,1,4,3841472.0238176896,5.367493312511094,0.960686613378093
2024-04-16,2,1,4,3813220.2759949286,5.3319223958495465,0.9543200468128988
2024-05-16,2,1,4,3802041.7139326422,5.316291715978123,0.9515224308614315
2024-06-16,2,1,4,3846064.4201315837,5.377847470988053,0.9625398250846496
2024-07-16,2,1,4,3961162.560641142,5.542924854738429,0.9920857645962672
2024-08-16,2,1,4,4008986.502230306,5.6098457423384644,1.004063422905199
2024-09-16,2,1,4,3956786.346238864,5.536801140498302,0.9909897277775664
2024-10-16,2,1,4,3883043.801125364,5.437682731841613,0.9732492812056315
2024-11-16,2,1,4,3864853.470718255,5.412209610597767,0.9686900418819646
2024-12-16,2,1,4,3840921.1371730915,5.378695583067742,0.9626916221851141
2025-01-16,2,1,4,3797882.079684678,5.32195026482314,0.9525352112805301
2025-02-16,2,1,4,3795209.7483909065,5.318205542386217,0.951864972026094
2025-03-16,2,1,4,3784740.7750630225,5.30353543041176,0.949239280782517
2025-04-16,2,1,4,3768059.7911895923,5.283188414170711,0.9455975238231931
2025-05-16,2,1,4,3779620.268606494,5.299397334340733,0.9484986345871986
2025-06-16,2,1,4,3838026.0059385924,5.381287891256928,0.9631555996192912
2025-07-16,2,1,4,3919759.1791973975,5.499131840242366,0.9842475875671918
2025-08-16,2,1,4,3970130.774185585,5.569799457608608,0.9968958444070894
2025-09-16,2,1,4,3923125.7424800843,5.503854879208195,0.9850929282215264
2025-10-16,2,1,4,3830003.6304870583,5.3763718234685545,0.9622757102110004
2025-11-16,2,1,4,3817204.262697835,5.358404696807779,0.9590599115021986
2025-12-16,2,1,4,3797304.314469949,5.3304701225193245,0.954060115506779
2026-01-16,2,1,4,3728434.812586578,5.236859953630229,0.9373055466807316
2026-02-16,2,1,4,3722075.4094900526,5.227927705896472,0.9357068319128538
2021-01-16,2,1,5,5479581.865279507,7.646650170150261,0.8570520476415898
2021-02-16,2,1,5,5477813.269835173,7.644182129524564,0.8567754246465726
2021-03-16,2,1,5,5455865.977091045,7.613555108353549,0.8533426860455252
2021-04-16,2,1,5,5492398.722058436,7.6695232897498595,0.8596157132405879
2021-05-16,2,1,5,5507227.388212602,7.690229871005249,0.8619365488312972
2021-06-16,2,1,5,5623492.891981298,7.852581701976167,0.8801332710659764
2021-07-16,2,1,5,5943550.784555241,8.305003897883267,0.9308416676543698
2021-08-16,2,1,5,5947365.206413651,8.310333841136142,0.9314390584957243
2021-09-16,2,1,5,5940555.059480793,8.300817930719509,0.9303724959714459
2021-10-16,2,1,5,5942170.913629539,8.308613630697556,0.9312462538236184
2021-11-16,2,1,5,5952801.352552486,8.323477593888668,0.9329122369411332
2021-12-16,2,1,5,5994746.357872021,8.382127008051127,0.9394857821383665
2022-01-16,2,1,5,5891072.947237427,8.238006999265046,0.9233325194824646
2022-02-16,2,1,5,5955653.378604376,8.328315513585167,0.9334544807851626
2022-03-16,2,1,5,5978939.370409723,8.360878370164162,0.9371041917418674
2022-04-16,2,1,5,6045632.3511076495,8.450465951619538,0.9471453494280545
2022-05-16,2,1,5,6018565.915202111,8.41263302004712,0.9429049577858425
2022-06-16,2,1,5,6163197.268111578,8.614795879499564,0.965563780773084
2022-07-16,2,1,5,6440392.593904545,8.998241808682417,1.008541177600895
2022-08-16,2,1,5,6406986.134846449,8.951567729083436,1.0033098521705455
2022-09-16,2,1,5,6425689.83470367,8.977699740692724,1.0062387809904048
2022-10-16,2,1,5,6388696.045478943,8.922037105205085,1.0
2022-11-16,2,1,5,6382387.660496483,8.913227225303652,0.9990125708066947
2022-12-16,2,1,5,6392291.747438922,8.927058628545344,1.00056282251251
2023-01-16,2,1,5,6285367.33498871,8.776239681349255,0.9836587292636597
2023-02-16,2,1,5,6329673.4711248875,8.838104207217302,0.9905926306965461
2023-03-16,2,1,5,6293799.293971036,8.788013200551587,0.9849783291558708
2023-04-16,2,1,5,6306686.815096432,8.806782711618956,0.9870820539942733
2023-05-16,2,1,5,6239641.367373555,8.713159116978867,0.976588531771028
2023-06-16,2,1,5,6328736.01350975,8.837572650153188,0.9905330527035557
2023-07-16,2,1,5,6602740.536931577,9.221022098827289,1.0335108440030782
2023-08-16,2,1,5,6535404.79611799,9.126984728948822,1.0229709450125657
2023-09-16,2,1,5,6504106.652176733,9.083275472872446,1.0180719230110906
2023-10-16,2,1,5,6399122.638054049,8.937459427524793,1.0017285651402088
2023-11-16,2,1,5,6390897.757910662,8.925971988271694,1.0004410296684727
2023-12-16,2,1,5,6374173.739044625,8.902614061172205,0.9978230258623841
2024-01-16,2,1,5,6231030.503854734,8.706301738533803,0.9758199428978587
2024-02-16,2,1,5,6245515.70728172,8.726541175927242,0.9780884200578148
2024-03-16,2,1,5,6202678.775440248,8.666687311637196,0.9713798776493634
2024-04-16,2,1,5,6147406.722600423,8.59575193884573,0.9634292973104761
2024-05-16,2,1,5,6144631.852810979,8.591871913747509,0.9629944162342747
2024-06-16,2,1,5,6197098.542105575,8.665234661094422,0.9712170616326123
2024-07-16,2,1,5,6423907.825230537,8.989087876074377,1.0075151862829819
2024-08-16,2,1,5,6350121.065083398,8.885836757113987,0.9959425916229401
2024-09-16,2,1,5,6134113.514735661,8.583573570157117,0.9620643210673817
2024-10-16,2,1,5,6156771.6570401965,8.621734041134628,0.9663414239899023
2024-11-16,2,1,5,6165161.022403331,8.633482223617916,0.967658184091296
2024-12-16,2,1,5,6142287.298571029,8.601450637196002,0.9640680189704598
2025-01-16,2,1,5,6020670.909421331,8.436731438346321,0.9456059573462614
2025-02-16,2,1,5,6045964.4329236625,8.472175107021974,0.9495785555609645
2025-03-16,2,1,5,5973869.944947889,8.371149516620596,0.9382554026520352
2025-04-16,2,1,5,5973887.672301866,8.375974874830334,0.9387962385791715
2025-05-16,2,1,5,5886305.204037948,8.25317568711619,0.9250326567574255
2025-06-16,2,1,5,5971805.94821369,8.37305609402705,0.9384690957115879
2025-07-16,2,1,5,6191098.059924957,8.685652079872723,0.9735054873068779
2025-08-16,2,1,5,6089086.706923451,8.54253770633316,0.957464938287409
2025-09-16,2,1,5,5965580.853714812,8.369268140835262,0.9380445342412508
2025-10-16,2,1,5,5897152.080083973,8.27813374110053,0.927830006027558
2025-11-16,2,1,5,5895948.887835727,8.276444758654094,0.9276407014520983
2025-12-16,2,1,5,5844697.574887907,8.204500671537552,0.9195770623674133
2026-01-16,2,1,5,5736822.578558603,8.057787766951238,0.9031331826955027
2026-02-16,2,1,5,5748765.207657551,8.074562064803573,0.905013279993299
2021-01-16,2,1,all,28695699.403804082,40.04429172215435,0.914643468129562
2021-02-16,2,1,all,28238079.549962368,39.40569209552674,0.9000573448114718
2021-03-16,2,1,all,28102788.35929024,39.21689586406099,0.8957450887447204
2021-04-16,2,1,all,28297393.329943165,39.5141591435434,0.9025348184465181
2021-05-16,2,1,all,28644951.24499402,39.99948507469146,0.9136200486690539
2021-06-16,2,1,all,29634893.707674794,41.38182950328332,0.9451938947265518
2021-07-16,2,1,all,31441783.040140778,43.93402869263263,1.0034881538459468
2021-08-16,2,1,all,31651146.764691688,44.22657545659551,1.0101701545824726
2021-09-16,2,1,all,30941928.460835148,43.23557512842729,0.9875349189947785
2021-10-16,2,1,all,30737146.903630074,42.97807677434565,0.9816534518121641
2021-11-16,2,1,all,30757044.081210118,43.00589791299294,0.9822889087436097
2021-12-16,2,1,all,31048294.439904608,43.413137411043074,0.9915905827360065
2022-01-16,2,1,all,29916082.47798854,41.8342972581642,0.9555286180727032
2022-02-16,2,1,all,30071447.85694853,42.05155837354659,0.9604910347247901
2022-03-16,2,1,all,30102318.08515597,42.09472693695083,0.9614770390427133
2022-04-16,2,1,all,30706363.50411365,42.92075075356246,0.9803440799089972
2022-05-16,2,1,all,30802360.31240317,43.05493320343738,0.9834089137726417
2022-06-16,2,1,all,31721305.26421039,44.33941637668837,1.012747530934058
2022-07-16,2,1,all,32919184.716169234,45.99328067377806,1.0505231067140355
2022-08-16,2,1,all,32655763.073921066,45.62523919182979,1.0421167465816008
2022-09-16,2,1,all,31849083.029010605,44.49818024309225,1.0163738238995785
2022-10-16,2,1,all,31349959.23670734,43.781312738224194,1.0
2022-11-16,2,1,all,31223656.5097313,43.60492656981879,0.9959711996426409
2022-12-16,2,1,all,31334407.4419882,43.75959411386815,0.9995039293479867
2023-01-16,2,1,all,30355694.71339732,42.38556607751867,0.9681200363029101
2023-02-16,2,1,all,30411860.449707296,42.46399012777137,0.969911303977354
2023-03-16,2,1,all,30132843.626805194,42.07439976933898,0.9610127503692927
2023-04-16,2,1,all,30684499.380556192,42.848444291304624,0.9786925428093637
2023-05-16,2,1,all,30559273.552399423,42.67357645803608,0.9746984224339856
2023-06-16,2,1,all,31162953.689288836,43.51656738953109,0.9939530056972924
2023-07-16,2,1,all,32479632.063986067,45.359257015871826,1.0360415021605776
2023-08-16,2,1,all,32357170.40142212,45.188233833839284,1.032135196676886
2023-09-16,2,1,all,31443903.121372003,43.912815282349214,1.0030036226851236
2023-10-16,2,1,all,30693169.335298933,42.86821352744097,0.9791440878841894
2023-11-16,2,1,all,30600778.224260565,42.739173680406495,0.976196715159072
2023-12-16,2,1,all,30798905.45073628,43.0158919351223,0.9825171801567835
2024-01-16,2,1,all,29703227.50781575,41.50280778297892,0.9479571348426933
2024-02-16,2,1,all,29711521.533725437,41.514396603183265,0.9482218327121619
2024-03-16,2,1,all,29732325.180959377,41.54346448047397,0.9488857661456912
2024-04-16,2,1,all,29649573.967711713,41.45819439308206,0.9469381295386813
2024-05-16,2,1,all,30011565.78776922,41.96435772821102,0.9584993026390722
2024-06-16,2,1,all,30559255.56825768,42.73017748033704,0.9759912347952637
2024-07-16,2,1,all,31711663.2582951,44.37469146205624,1.0135532419363475
2024-08-16,2,1,all,31731976.65504056,44.40311635752086,1.014202489153638
2024-09-16,2,1,all,30525652.849552263,42.71508611338428,0.9756465359726635
2024-10-16,2,1,all,30026880.363581892,42.0486240193333,0.9604240117410154
2024-11-16,2,1,all,30001451.542693358,42.013014361724856,0.9596106588426827
2024-12-16,2,1,all,30121257.569190927,42.18078665449878,0.96344271143044
2025-01-16,2,1,all,29208893.36326522,40.93025389106509,0.9348795486282913
2025-02-16,2,1,all,29269808.664065108,41.01561415092094,0.936829244846087
2025-03-16,2,1,all,29221387.725317813,40.94776216858384,0.9352794516102652
2025-04-16,2,1,all,29524343.693807203,41.396017893302044,0.9455179688378869
2025-05-16,2,1,all,29544151.0423748,41.42378973352402,0.9461522997540937
2025-06-16,2,1,all,30370659.3398961,42.58263521466272,0.9726212521143767
2025-07-16,2,1,all,31406285.629635714,44.06069286252408,1.0063812642158618
2025-08-16,2,1,all,31393994.066019643,44.043448709055106,1.0059873940372293
2025-09-16,2,1,all,30198018.396175835,42.36558341541736,0.967663616409318
2025-10-16,2,1,all,29611612.28022523,41.56733342068207,0.9494309517218024
2025-11-16,2,1,all,29802974.18589451,41.83595790697132,0.9555665486120877
2025-12-16,2,1,all,29842557.7750376,41.891523413919316,0.9568357089792112
2026-01-16,2,1,all,29060876.90345459,40.8181315010037,0.9323185840740351
2026-02-16,2,1,all,28955485.498926107,40.670101549140554,0.9289374622527631
2021-01-16,2,2,1,7334483.181609243,9.999840729704745,0.9285129394152313
2021-02-16,2,2,1,7347565.9246553965,10.01767775291822,0.9301691564792854
2021-03-16,2,2,1,7358975.972198729,10.033234221632712,0.931613617734564
2021-04-16,2,2,1,7345270.45188696,9.981288934272623,0.9267903537687479
2021-05-16,2,2,1,7400949.117727348,10.056949164194444,0.9338156159084596
