date,sector,age_group,ai_q,employment,percap,emp_index
2026-03-16,1,4,all,264783.0,0.3537458317301526,0.9931475395354715
2026-04-16,1,4,all,265243.0,0.35393151227817815,0.9936688408848309
2021-01-16,2,1,1,77439.0,0.10806462191546458,0.8406450590396826
2021-02-16,2,1,1,81001.0,0.11303532380034022,0.8793126257734905
2021-03-16,2,1,1,81808.0,0.11416147664174804,0.8880730767432218
2021-04-16,2,1,1,80570.0,0.11250703430787298,0.8752030111400115
2021-05-16,2,1,1,82571.0,0.11530120801582946,0.8969391564210238
2021-06-16,2,1,1,84786.0,0.11839420889695071,0.9209999069444832
2021-07-16,2,1,1,90634.0,0.1266441140263729,0.9851767102466787
2021-08-16,2,1,1,91551.0,0.1279254505288133,0.9951443498002259
2021-09-16,2,1,1,91398.0,0.12771166155948574,0.9934812649019787
2021-10-16,2,1,1,90759.0,0.12690336166178678,0.9871934224686387
2021-11-16,2,1,1,91192.0,0.12750880195530648,0.9919032005835245
2021-12-16,2,1,1,91276.0,0.12762625457575835,0.9928168757836411
2022-01-16,2,1,1,82846.0,0.11585087028690731,0.9012150319493126
2022-02-16,2,1,1,86714.0,0.12125983591312653,0.9432918943636711
2022-03-16,2,1,1,88573.0,0.12385943960990563,0.9635144608652979
2022-04-16,2,1,1,89909.0,0.12567303122641246,0.9776225640031121
2022-05-16,2,1,1,91052.0,0.1272706941377093,0.990050937032014
2022-06-16,2,1,1,91567.0,0.12799055100500406,0.995650772648711
2022-07-16,2,1,1,95152.0,0.13294231556475195,1.034171024113952
2022-08-16,2,1,1,94718.0,0.13233594927759978,1.0294540426057812
2022-09-16,2,1,1,93351.0,0.13042603518880486,1.0145966377171423
2022-10-16,2,1,1,92049.0,0.1285496426267146,1.0
2022-11-16,2,1,1,91246.0,0.12742822508791188,0.9912763854034266
2022-12-16,2,1,1,91150.0,0.12729415773582586,0.9902334626123044
2023-01-16,2,1,1,83497.0,0.11658661230416935,0.9069384396712501
2023-02-16,2,1,1,86356.0,0.12057862548521321,0.937992693105746
2023-03-16,2,1,1,86681.0,0.12103242201681141,0.9415228198515351
2023-04-16,2,1,1,87798.0,0.12260287075994565,0.9537394912560176
2023-05-16,2,1,1,88221.0,0.12319355636020371,0.9583344911968056
2023-06-16,2,1,1,88897.0,0.12413753618472959,0.9656778007948496
2023-07-16,2,1,1,92378.0,0.12901000344946534,1.0035811909962873
2023-08-16,2,1,1,93300.0,0.13029761763444886,1.0135976652444696
2023-09-16,2,1,1,91281.0,0.1274779939473754,0.9916635421348385
2023-10-16,2,1,1,89637.0,0.1251932641423262,0.9738904098385188
2023-11-16,2,1,1,89314.0,0.12474213989321065,0.9703810710344777
2023-12-16,2,1,1,88816.0,0.12404659848126158,0.9649703876771634
2024-01-16,2,1,1,82553.0,0.11534710462042332,0.8972961905103921
2024-02-16,2,1,1,84950.0,0.11869631070348698,0.923349985874018
2024-03-16,2,1,1,84906.0,0.11863483174326386,0.9228717351456077
2024-04-16,2,1,1,86274.0,0.12063459215177413,0.9384280631730392
2024-05-16,2,1,1,86715.0,0.12125123048011097,0.9432249518748417
2024-06-16,2,1,1,87385.0,0.12218807329186988,0.9505127419660157
2024-07-16,2,1,1,91983.0,0.12871343932698417,1.0012741902421713
2024-08-16,2,1,1,91664.0,0.12826705698301508,0.9978017391730906
2024-09-16,2,1,1,89372.0,0.12505982083136263,0.9728523415231438
2024-10-16,2,1,1,88243.0,0.12357250185198411,0.9612823445244169
2024-11-16,2,1,1,87285.0,0.12223095117063601,0.950846293097625
2024-12-16,2,1,1,86670.0,0.12136972604638853,0.9441467402505718
2025-01-16,2,1,1,81697.0,0.11448153514586072,0.8905628425455436
2025-02-16,2,1,1,83657.0,0.11722807184715804,0.9119284149825886
2025-03-16,2,1,1,84216.0,0.11801139532472191,0.9180219634480519
2025-04-16,2,1,1,85610.0,0.1200335942637374,0.9337528429565045
2025-05-16,2,1,1,86887.0,0.12182407317828936,0.9476811501689266
2025-06-16,2,1,1,87417.0,0.12256718502223025,0.9534618884794854
2025-07-16,2,1,1,91688.0,0.12863147380176096,1.0006365725596298
2025-08-16,2,1,1,90768.0,0.12734078193480322,0.9905961567281701
2025-09-16,2,1,1,88646.0,0.12436377308514639,0.9674377193429995
2025-10-16,2,1,1,88195.0,0.12380382859076022,0.9630818574133623
2025-11-16,2,1,1,87762.0,0.12319600436285844,0.95835353444426
2025-12-16,2,1,1,87566.0,0.12292086914653337,0.9562132312065139
2026-01-16,2,1,1,82400.0,0.11573683914826675,0.9003279727843823
2026-02-16,2,1,1,83820.0,0.11773133322096747,0.9158433334804238
2026-03-16,2,1,1,83933.0,0.11789005000280915,0.9170780065498976
2026-04-16,2,1,1,84521.0,0.11878417710044677,0.9240335070037884
2021-01-16,2,1,2,69359.0,0.09678913869542101,0.7848196341931828
2021-02-16,2,1,2,72248.0,0.1008206821388252,0.8175096084313365
2021-03-16,2,1,2,73078.0,0.10197893103395343,0.8269013282713045
2021-04-16,2,1,2,71763.0,0.10020903938234937,0.8125500721562505
2021-05-16,2,1,2,74060.0,0.10341654413356179,0.8385582869151501
2021-06-16,2,1,2,79464.0,0.11096262845030183,0.8997460938620778
2021-07-16,2,1,2,85489.0,0.11945493594016145,0.9686063993414049
2021-08-16,2,1,2,85513.0,0.11948847146476185,0.9688783238414481
2021-09-16,2,1,2,87494.0,0.12225654955782013,0.9913234252825145
2021-10-16,2,1,2,87543.0,0.12240660419305854,0.9925401508937154
2021-11-16,2,1,2,89995.0,0.12583510211386753,1.0203402999632174
2021-12-16,2,1,2,91497.0,0.12793526682718526,1.0373695919299348
2022-01-16,2,1,2,77791.0,0.10878201784623044,0.8820645023150084
2022-02-16,2,1,2,82153.0,0.11488178725201333,0.931524791539958
2022-03-16,2,1,2,85216.0,0.11916505036295166,0.966255847453764
2022-04-16,2,1,2,87451.0,0.12223728718794555,0.9911672353806058
2022-05-16,2,1,2,89041.0,0.12445975790444774,1.0091882517698427
2022-06-16,2,1,2,90398.0,0.12635654580526123,1.0245684525498393
2022-07-16,2,1,2,91867.0,0.1283526536908007,1.0407539944572737
2022-08-16,2,1,2,89431.0,0.12494917840162406,1.0131567426639427
2022-09-16,2,1,2,90183.0,0.1259998407240628,1.0216760913292073
2022-10-16,2,1,2,88309.0,0.12332660203503068,1.0
2022-11-16,2,1,2,88637.0,0.12378466548799119,1.0037142307126115
2022-12-16,2,1,2,92622.0,0.12934985713447794,1.0488398690960152
2023-01-16,2,1,2,81392.0,0.1136474070764333,0.9215157573558377
2023-02-16,2,1,2,85214.0,0.11898405428802815,0.964788231611465
2023-03-16,2,1,2,86160.0,0.12030495126923399,0.9754987916967144
2023-04-16,2,1,2,86717.0,0.1210933408926195,0.9818914888956656
2023-05-16,2,1,2,87709.0,0.12247858939251546,0.9931238465300913
2023-06-16,2,1,2,89063.0,0.12436934188128476,1.0084551088657896
2023-07-16,2,1,2,90850.0,0.12687608319495902,1.0287811477925917
2023-08-16,2,1,2,88715.0,0.12389446032626077,1.0046045077206358
2023-09-16,2,1,2,89200.0,0.12457178449081283,1.010096625020354
2023-10-16,2,1,2,87065.0,0.12160103018342461,0.9860081132283534
2023-11-16,2,1,2,87231.0,0.12183287732074097,0.9878880574860449
2023-12-16,2,1,2,89941.0,0.12561785167090556,1.0185787137411282
2024-01-16,2,1,2,81545.0,0.11393867753167564,0.9238775385971599
2024-02-16,2,1,2,84073.0,0.11747092324631266,0.9525189319085048
2024-03-16,2,1,2,85054.0,0.11884162460946887,0.9636333333477569
2024-04-16,2,1,2,86497.0,0.12094640699807598,0.9807000679684776
2024-05-16,2,1,2,87751.0,0.12269984115620386,0.994917877663987
2024-06-16,2,1,2,88679.0,0.12399743836413263,1.0054395103573144
2024-07-16,2,1,2,92113.0,0.12889535062703425,1.0451544800563124
2024-08-16,2,1,2,88829.0,0.12429999132423031,1.0078927763607979
2024-09-16,2,1,2,88586.0,0.1239599571249059,1.0051355918303442
2024-10-16,2,1,2,87558.0,0.12261325110383854,0.9942157578379601
2024-11-16,2,1,2,87380.0,0.12236398594592626,0.9921945786779158
2024-12-16,2,1,2,88851.0,0.12442392441384177,1.0088976940960346
2025-01-16,2,1,2,82618.0,0.11577212713662338,0.9387441575965787
2025-02-16,2,1,2,84704.0,0.11869522691157552,0.9624462601982692
2025-03-16,2,1,2,85704.0,0.12009652114693131,0.9738087254915053
2025-04-16,2,1,2,87421.0,0.12257279341350528,0.9938877046064135
2025-05-16,2,1,2,88027.0,0.12342246469167167,1.0007773072075217
2025-06-16,2,1,2,90846.0,0.12737497844274603,1.0328264651819843
2025-07-16,2,1,2,93267.0,0.13084669386472428,1.060977045549001
2025-08-16,2,1,2,88514.0,0.12417858686075679,1.0069083621186945
2025-09-16,2,1,2,90196.0,0.1265383082957817,1.0260422829118305
2025-10-16,2,1,2,89306.0,0.12536339606697017,1.0165154475865712
2025-11-16,2,1,2,89686.0,0.1258968214863759,1.0208407546217413
2025-12-16,2,1,2,92549.0,0.129915760896267,1.0534285284156673
2026-01-16,2,1,2,84209.0,0.11827771223102422,0.9590608212608313
2026-02-16,2,1,2,87073.0,0.12230041013540087,0.9916790709976885
2026-03-16,2,1,2,87850.0,0.12339176358222372,1.0005283657063262
2026-04-16,2,1,2,88693.0,0.12464742513185983,1.0107099609900383
2021-01-16,2,1,3,104808.0,0.14625753036216907,0.9726025935983251
2021-02-16,2,1,3,102032.0,0.1423836762261739,0.9468417280171773
2021-03-16,2,1,3,101502.0,0.14164407151000769,0.9419234071389322
2021-04-16,2,1,3,100288.0,0.14004102589882048,0.9312632632459216
2021-05-16,2,1,3,102020.0,0.14245957105733154,0.9473464234639132
2021-06-16,2,1,3,106922.0,0.14930466826692806,0.9928658526721085
2021-07-16,2,1,3,113889.0,0.15913864005063863,1.058261093782262
2021-08-16,2,1,3,112768.0,0.1575722515890948,1.0478447174322203
2021-09-16,2,1,3,109606.0,0.15315394622299167,1.018463288334243
2021-10-16,2,1,3,108534.0,0.15175717509668868,1.0091748556857392
2021-11-16,2,1,3,109981.0,0.15378043630852006,1.0226294046397744
2021-12-16,2,1,3,113234.0,0.1583289288600664,1.0528765696345752
2022-01-16,2,1,3,108181.0,0.1512790357833561,1.0059952618891186
2022-02-16,2,1,3,106788.0,0.14933108099604395,0.9930414955178376
2022-03-16,2,1,3,107928.0,0.1509252435642678,1.0036425677814846
2022-04-16,2,1,3,109412.0,0.15293394090184786,1.0170002679658556
2022-05-16,2,1,3,109882.0,0.1535908976545246,1.0213689855283163
2022-06-16,2,1,3,110707.0,0.15474406642252103,1.0290374791219974
2022-07-16,2,1,3,115120.0,0.160840753403126,1.0695800313927097
2022-08-16,2,1,3,112325.0,0.15693569862757234,1.0436116836882048
2022-09-16,2,1,3,109626.0,0.15316477095701087,1.0185352720765914
2022-10-16,2,1,3,107679.0,0.15037748338821716,1.0
2022-11-16,2,1,3,108862.0,0.15202958419569365,1.0109863575999034
2022-12-16,2,1,3,110549.0,0.15438553860162166,1.0266532935855646
2023-01-16,2,1,3,106755.0,0.14906168840235695,0.9912500531581359
2023-02-16,2,1,3,105291.0,0.14701750956463458,0.97765640341973
2023-03-16,2,1,3,105059.0,0.14669356865592448,0.9755022184885072
2023-04-16,2,1,3,106385.0,0.14855812667483106,0.987901402042424
2023-05-16,2,1,3,107017.0,0.14944066402557124,0.993770215184228
2023-06-16,2,1,3,109181.0,0.15246251659994106,1.0138653285368604
2023-07-16,2,1,3,113020.0,0.1578374785106689,1.0496084583567133
2023-08-16,2,1,3,110688.0,0.15458073634214228,1.0279513452361344
2023-09-16,2,1,3,107279.0,0.1498199155649093,0.9962922120337098
2023-10-16,2,1,3,105125.0,0.14682488138784255,0.9763754391925609
2023-11-16,2,1,3,106031.0,0.14809026395656916,0.9847901469015592
2023-12-16,2,1,3,108459.0,0.15148137750719634,1.0073408205411267
2024-01-16,2,1,3,105065.0,0.14680197626912136,0.9762231217165325
2024-02-16,2,1,3,103310.0,0.14434980410567674,0.9599163442110595
2024-03-16,2,1,3,103655.0,0.1448318550437898,0.9631219500454687
2024-04-16,2,1,3,105181.0,0.14707173699046938,0.9780170121000522
2024-05-16,2,1,3,105090.0,0.14694449416081257,0.9771708559682308
2024-06-16,2,1,3,106826.0,0.14937189583426552,0.993312911406054
2024-07-16,2,1,3,112008.0,0.15673477612316233,1.0422755627485338
2024-08-16,2,1,3,109654.0,0.15344078227456293,1.020370728498212
2024-09-16,2,1,3,106499.0,0.14902593495411637,0.9910122951678104
2024-10-16,2,1,3,105155.0,0.14725549258576193,0.9792389742658784
2024-11-16,2,1,3,105657.0,0.14795847634571677,0.9839137682850069
2024-12-16,2,1,3,107868.0,0.15105468569484062,1.0045033491142765
2025-01-16,2,1,3,104980.0,0.14710786882764923,0.9782572863509955
2025-02-16,2,1,3,104062.0,0.1458214807195926,0.9697028932392578
2025-03-16,2,1,3,104193.0,0.14600505026442423,0.9709236181822183
2025-04-16,2,1,3,106052.0,0.1486952778747562,0.9888134481602
2025-05-16,2,1,3,107146.0,0.15022917288847573,0.9990137453001621
2025-06-16,2,1,3,108771.0,0.15250758184395494,1.0141650093334698
2025-07-16,2,1,3,113738.0,0.15956599083047604,1.0611029472978855
2025-08-16,2,1,3,110383.0,0.1548591742939074,1.0298029386096337
2025-09-16,2,1,3,108000.0,0.15151600177329838,1.0075710695473072
2025-10-16,2,1,3,107077.0,0.15030945693081052,0.9995476287016254
2025-11-16,2,1,3,107464.0,0.15085270860794214,1.0031602152730414
2025-12-16,2,1,3,109999.0,0.1544112176558199,1.0268240575431706
2026-01-16,2,1,3,107643.0,0.15119248272374852,1.0054196899507046
2026-02-16,2,1,3,105972.0,0.1488454407550986,0.9898120210645937
2026-03-16,2,1,3,105668.0,0.14841845047474578,0.9869725648459357
2026-04-16,2,1,3,107726.0,0.1513960348590614,1.006773297756385
2021-01-16,2,1,4,36482.0,0.05090992312297394,0.8172179369527994
2021-02-16,2,1,4,37881.0,0.05286220047753346,0.8485563475058657
2021-03-16,2,1,4,37758.0,0.052690556364159036,0.8458010762420864
2021-04-16,2,1,4,37348.0,0.05215232366054909,0.8371612395921239
2021-05-16,2,1,4,37485.0,0.05234362890692092,0.840232115939562
2021-06-16,2,1,4,36406.0,0.05083692554316028,0.8160461628090088
2021-07-16,2,1,4,39616.0,0.05535597260706566,0.888586958237765
2021-08-16,2,1,4,40986.0,0.05727029213633868,0.9193160609433824
2021-09-16,2,1,4,42327.0,0.05914408957338621,0.9493946935917276
2021-10-16,2,1,4,42036.0,0.05877664706326501,0.943496420884761
2021-11-16,2,1,4,42241.0,0.05906328738698681,0.9480976380862401
2021-12-16,2,1,4,42778.0,0.05981414521058975,0.9601505826579196
2022-01-16,2,1,4,39498.0,0.05523353782430371,0.8866216066040904
2022-02-16,2,1,4,41213.0,0.057631773617728206,0.92511864582952
2022-03-16,2,1,4,41760.0,0.058396691972832114,0.9373972933259106
2022-04-16,2,1,4,41802.0,0.058430013139135054,0.9379321724440184
2022-05-16,2,1,4,42030.0,0.05874870705319952,0.9430479213392203
2022-06-16,2,1,4,40628.0,0.05678901903776802,0.9115905531327586
2022-07-16,2,1,4,43128.0,0.06025660191773817,0.9672530007176238
2022-08-16,2,1,4,44771.0,0.06255213143338563,1.004101374863864
2022-09-16,2,1,4,45093.0,0.06300201609804691,1.0113230282266696
2022-10-16,2,1,4,44608.0,0.06229662960262995,1.0
2022-11-16,2,1,4,44890.0,0.0626904524493826,1.0063217360114778
2022-12-16,2,1,4,44876.0,0.06267090096053672,1.0060078909612626
2023-01-16,2,1,4,41912.0,0.05852160071490407,0.939402357530326
2023-02-16,2,1,4,43726.0,0.061054483509732194,0.9800607817658675
2023-03-16,2,1,4,43683.0,0.0609944427378592,0.9790969933192698
2023-04-16,2,1,4,43600.0,0.06088390584220176,0.9773226293390269
2023-05-16,2,1,4,43360.0,0.0605487650760979,0.9719428717463351
2023-06-16,2,1,4,42262.0,0.05901549607117273,0.9473304807597697
2023-07-16,2,1,4,44254.0,0.0618026877898703,0.9920711310401487
2023-08-16,2,1,4,45334.0,0.06331095603258419,1.016282203971937
2023-09-16,2,1,4,45517.0,0.06356652370704403,1.0203846357742679
2023-10-16,2,1,4,44614.0,0.06231101315802338,1.0002308881794275
2023-11-16,2,1,4,44492.0,0.062140619478790876,0.9974956891755747
2023-12-16,2,1,4,44203.0,0.06173698199274011,0.9910164062893987
2024-01-16,2,1,4,42340.0,0.05915952672378621,0.94964249432346
2024-02-16,2,1,4,43224.0,0.06039469492463238,0.9694697018100434
2024-03-16,2,1,4,43041.0,0.06013899834006808,0.9653652007127078
2024-04-16,2,1,4,43212.0,0.06042216653988993,0.9699106825730924
2024-05-16,2,1,4,42670.0,0.05966430265336257,0.9577452750484553
2024-06-16,2,1,4,41687.0,0.058289800438498365,0.9356814455342151
2024-07-16,2,1,4,43610.0,0.0610242445783436,0.9795753794000979
2024-08-16,2,1,4,44274.0,0.06195339152629178,0.9944902624985079
2024-09-16,2,1,4,44227.0,0.06188762359473521,0.9934345403514819
2024-10-16,2,1,4,43736.0,0.06124640981152473,0.9831416274394902
2024-11-16,2,1,4,43318.0,0.06066105680024758,0.9737454046420302
2024-12-16,2,1,4,43220.0,0.06052382092679026,0.9715424624550659
2025-01-16,2,1,4,41866.0,0.05866658445740486,0.941729670314751
2025-02-16,2,1,4,42558.0,0.059636280068271055,0.9572954499893749
2025-03-16,2,1,4,42553.0,0.05962927359709427,0.9571829804830554
2025-04-16,2,1,4,42687.0,0.05985134958925544,0.9607477960048214
2025-05-16,2,1,4,42719.0,0.05989621671945565,0.9614680136231164
2025-06-16,2,1,4,41854.0,0.058683402106231346,0.9419996311285824
2025-07-16,2,1,4,43455.0,0.06096414682461742,0.9786106762675283
2025-08-16,2,1,4,43998.0,0.06172593561131095,0.9908390872032841
2025-09-16,2,1,4,44059.0,0.06181151409379402,0.9922128129253488
2025-10-16,2,1,4,43299.0,0.06078101903907622,0.9756710664249202
2025-11-16,2,1,4,42818.0,0.06010581475819685,0.9648325301319253
2025-12-16,2,1,4,42981.0,0.060334626188099844,0.968505464468221
2026-01-16,2,1,4,40916.0,0.05746952075959324,0.9225141251809724
2026-02-16,2,1,4,41769.0,0.058667621776504295,0.9417463216024057
2026-03-16,2,1,4,41670.0,0.0585285690207315,0.9395142143975735
2026-04-16,2,1,4,41532.0,0.05836826875375061,0.9369410371967619
2021-01-16,2,1,5,62097.0,0.0866551586033472,0.8315146745533628
2021-02-16,2,1,5,63453.0,0.08854743029225551,0.8496722972838386
2021-03-16,2,1,5,64042.0,0.08936936836361759,0.8575593472751736
2021-04-16,2,1,5,63690.0,0.0889359937330077,0.8534008254890587
2021-05-16,2,1,5,63712.0,0.08896671428351996,0.8536956098847371
2021-06-16,2,1,5,62443.0,0.08719469707442612,0.8366919099703767
2021-07-16,2,1,5,67895.0,0.09487060178101582,0.9103473911543442
2021-08-16,2,1,5,68235.0,0.09534568837952154,0.9149061673969612
2021-09-16,2,1,5,69415.0,0.09699451833904135,0.9307278025919257
2021-10-16,2,1,5,69497.0,0.09717386623265127,0.9324487665574931
2021-11-16,2,1,5,70289.0,0.09828127665405449,0.9430751162288966
2021-12-16,2,1,5,71130.0,0.09945720110405463,0.9543589042006775
2022-01-16,2,1,5,67939.0,0.09500509712505366,0.9116379646646701
2022-02-16,2,1,5,69842.0,0.09766622990341332,0.9371733279575779
2022-03-16,2,1,5,71075.0,0.09939044257588703,0.953718311110576
2022-04-16,2,1,5,71599.0,0.10007967347851611,0.9603319463393228
2022-05-16,2,1,5,71441.0,0.09985882418719075,0.9582127484801125
2022-06-16,2,1,5,69225.0,0.09676134298733612,0.9284903278724512
2022-07-16,2,1,5,74017.0,0.10341339510631668,0.992321253139634
2022-08-16,2,1,5,73781.0,0.1030836659732109,0.989157279785662
2022-09-16,2,1,5,75243.0,0.10512631000965436,1.0087578265801842
2022-10-16,2,1,5,74623.0,0.1042136251532697,1.0
2022-11-16,2,1,5,75552.0,0.10551100609168532,1.0124492448708844
2022-12-16,2,1,5,75519.0,0.10546492043940575,1.0120070219637378
2023-01-16,2,1,5,72880.0,0.10176212683962133,0.9764762207432771
2023-02-16,2,1,5,74111.0,0.10348096847161328,0.992969665141397
2023-03-16,2,1,5,74515.0,0.10404507246781536,0.9983826233354184
2023-04-16,2,1,5,74361.0,0.10383917711770563,0.9964069186249556
2023-05-16,2,1,5,73423.0,0.10252933529018303,0.9838381031212613
2023-06-16,2,1,5,71461.0,0.09978955952728395,0.9575481073661993
2023-07-16,2,1,5,75649.0,0.1056472076787612,1.0137561909336048
2023-08-16,2,1,5,74809.0,0.10447411015665041,1.002499529240995
2023-09-16,2,1,5,75684.0,0.10569608674218249,1.0142252185041303
2023-10-16,2,1,5,75126.0,0.1049261930001718,1.0068375689441194
2023-11-16,2,1,5,75346.0,0.10523346029059105,1.0097860057724837
2023-12-16,2,1,5,75232.0,0.1050742399673738,1.0082581794159677
2024-01-16,2,1,5,72356.0,0.10109935558871694,0.9701164837134058
2024-02-16,2,1,5,73575.0,0.10280260223671635,0.9864602837251066
2024-03-16,2,1,5,73281.0,0.10239181100249828,0.9825184648543601
2024-04-16,2,1,5,73287.0,0.10247522260503826,0.9833188554214985
2024-05-16,2,1,5,72397.0,0.10123075976553761,0.971377395390045
2024-06-16,2,1,5,70512.0,0.0985950154369323,0.9460856513908429
2024-07-16,2,1,5,74506.0,0.10425756401178785,1.0004216229735172
2024-08-16,2,1,5,73103.0,0.10229432128893952,0.9815829853197466
2024-09-16,2,1,5,72109.0,0.10090339950240262,0.9682361529406673
2024-10-16,2,1,5,72864.0,0.1020362722815744,0.9791068311030058
2024-11-16,2,1,5,72867.0,0.10204047337974147,0.9791471434725342
2024-12-16,2,1,5,72884.0,0.10206427960268814,0.9793755802331944
2025-01-16,2,1,5,70883.0,0.09932793928472337,0.9531185498886463
2025-02-16,2,1,5,71856.0,0.10069139857572454,0.9662018611063099
2025-03-16,2,1,5,71259.0,0.09985482591721714,0.9581743823838585
2025-04-16,2,1,5,71497.0,0.100245787747628,0.9619259247549818
2025-05-16,2,1,5,70811.0,0.09928394864396109,0.9526964300295819
2025-06-16,2,1,5,68817.0,0.09648816559336079,0.9258690065857811
2025-07-16,2,1,5,72459.0,0.10165461085640211,0.9754445323909998
2025-08-16,2,1,5,70583.0,0.09902272178856222,0.9501897822182743
2025-09-16,2,1,5,70908.0,0.09947867271982447,0.9545649388313532
2025-10-16,2,1,5,70523.0,0.0989967390861861,0.9499404606699844
2025-11-16,2,1,5,70389.0,0.0988086364382904,0.9481354889341
2025-12-16,2,1,5,70036.0,0.09831311229868454,0.943380600704494
2026-01-16,2,1,5,68097.0,0.09564722737232428,0.9177996373473565
2026-02-16,2,1,5,68708.0,0.09650542165290185,0.926034590112078
2026-03-16,2,1,5,68631.0,0.096397269509523,0.9249967973741343
2026-04-16,2,1,5,68172.0,0.09580760901186282,0.9193386073169997
2021-01-16,2,1,all,350185.0,0.4886763726993758,0.8591900814264064
2021-02-16,2,1,all,356615.0,0.4976493129351283,0.8749662917825661
2021-03-16,2,1,all,358188.0,0.4998444039134858,0.8788256975197728
2021-04-16,2,1,all,353659.0,0.4938454169825996,0.868278287500433
2021-05-16,2,1,all,359848.0,0.5024876663971637,0.8834730777400146
2021-06-16,2,1,all,370021.0,0.516693128231767,0.9084490998933937
2021-07-16,2,1,all,397523.0,0.5554642644052544,0.97661645462324
2021-08-16,2,1,all,399053.0,0.5576021540985302,0.9803752891449496
2021-09-16,2,1,all,400240.0,0.5592607652527251,0.9832914568425112
2021-10-16,2,1,all,398369.0,0.5570176542474503,0.9793476223644402
2021-11-16,2,1,all,403698.0,0.5644689044187353,0.9924483994820875
2021-12-16,2,1,all,409915.0,0.5731617965776543,1.0077322297204838
2022-01-16,2,1,all,376255.0,0.5261505588658513,0.9250771405569889
2022-02-16,2,1,all,386710.0,0.5407707076823254,0.950782264753407
2022-03-16,2,1,all,394552.0,0.5517368680858442,0.970062951883805
2022-04-16,2,1,all,400173.0,0.559353945933857,0.9834552869793498
2022-05-16,2,1,all,403446.0,0.5639288809370719,0.9914989309890242
2022-06-16,2,1,all,402525.0,0.5626415252578905,0.9892355041228738
2022-07-16,2,1,all,419284.0,0.5858057196827335,1.0299627567709195
2022-08-16,2,1,all,415026.0,0.5798566237133927,1.0195030649669619
2022-09-16,2,1,all,413496.0,0.5777189729775798,1.0157446505799126
2022-10-16,2,1,all,407268.0,0.568763982805862,1.0
2022-11-16,2,1,all,409187.0,0.5714439333126646,1.0047118850486658
2022-12-16,2,1,all,414716.0,0.5791653748718679,1.018287712268089
2023-01-16,2,1,all,386436.0,0.539579435337485,0.9486877714647084
2023-02-16,2,1,all,394698.0,0.5511156413192214,0.9689707118942786
2023-03-16,2,1,all,396098.0,0.5530704571476445,0.9724076662154356
2023-04-16,2,1,all,398861.0,0.5569774212873037,0.9792768848329456
2023-05-16,2,1,all,399730.0,0.5581909101445713,0.9814104391611949
2023-06-16,2,1,all,400864.0,0.5597744502644121,0.9841946170763095
2023-07-16,2,1,all,416151.0,0.5811734606237248,1.0218183256904623
2023-08-16,2,1,all,412846.0,0.5765578804920864,1.013703219475634
2023-09-16,2,1,all,408961.0,0.5711323044523241,1.00416397964368
2023-10-16,2,1,all,401567.0,0.5608563818717885,0.9860968676408389
2023-11-16,2,1,all,402414.0,0.5620393609399027,0.9881767797025666
2023-12-16,2,1,all,406651.0,0.5679570496194773,0.9985812512557425
2024-01-16,2,1,all,383859.0,0.5363466407337234,0.9430038767359786
2024-02-16,2,1,all,389132.0,0.5437143352168251,0.9559577463652665
2024-03-16,2,1,all,389937.0,0.5448391207390889,0.9579353426200697
2024-04-16,2,1,all,394451.0,0.5515501252852477,0.9697346209658111
2024-05-16,2,1,all,394623.0,0.5517906282160275,0.970157472865809
2024-06-16,2,1,all,395089.0,0.5524422233656987,0.9713031065018501
2024-07-16,2,1,all,414220.0,0.5796253746673122,1.0190964832334637
2024-08-16,2,1,all,407524.0,0.5702555433970397,1.0026224596427842
2024-09-16,2,1,all,400793.0,0.5608367360075227,0.9860623263111139
2024-10-16,2,1,all,397556.0,0.5567239276346837,0.9788311926648703
2024-11-16,2,1,all,396507.0,0.5552549436422681,0.9762484271649019
2024-12-16,2,1,all,399493.0,0.5594364366845493,0.9836003220961752
2025-01-16,2,1,all,382044.0,0.5353560548522616,0.9412622300927171
2025-02-16,2,1,all,386837.0,0.5420724581223217,0.9530710004669002
2025-03-16,2,1,all,387925.0,0.5435970662503888,0.9557515642405516
2025-04-16,2,1,all,393267.0,0.5513988028888823,0.9694685661505626
2025-05-16,2,1,all,395590.0,0.5546558761218535,0.9751951475295437
2025-06-16,2,1,all,397705.0,0.5576213130085234,0.980408974312387
2025-07-16,2,1,all,414607.0,0.5816629161779808,1.0226788857277582
2025-08-16,2,1,all,404246.0,0.5671272004893406,0.9971222117328057
2025-09-16,2,1,all,401809.0,0.563708269967845,0.9911110531066403
2025-10-16,2,1,all,398400.0,0.5592544397138032,0.9832803352892604
2025-11-16,2,1,all,398119.0,0.5588599856536637,0.9825868067395208
2025-12-16,2,1,all,403131.0,0.5658955861854046,0.9949567892708204
2026-01-16,2,1,all,383265.0,0.538323782234957,0.9464800840223119
2026-02-16,2,1,all,387342.0,0.5440502275408731,0.95654831175654
2026-03-16,2,1,all,387752.0,0.5446261025900332,0.9575608144229697
2026-04-16,2,1,all,390644.0,0.5490035148569814,0.9652571742475726
2021-01-16,2,2,1,76073.0,0.10371799416464429,0.8596443402044616
2021-02-16,2,2,1,80306.0,0.10948927003517574,0.9074783219336622
2021-03-16,2,2,1,80786.0,0.11014370245139476,0.9129024445960805
2021-04-16,2,2,1,78935.0,0.10726263208244553,0.8890233110248467
