age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,4,14,0.0248432063309956,0.0258606293480679,0.0217488161293618,24366,393,200
1,4,15,0.0216970269371341,0.0232243970416661,0.0180284258892195,24366,393,200
1,4,16,0.0275615472890393,0.0230639714840714,0.0189219034821325,24366,393,200
1,4,17,0.0272609903915812,0.0227472402903079,0.0204317825896311,24366,393,200
1,4,18,0.0258577336994003,0.0219713766016751,0.0201759330815125,24366,393,200
1,4,19,0.0361007990828254,0.0288897263190559,0.0196601730611561,24366,393,200
1,4,20,0.0226530073608229,0.0368093153052423,0.0204753210976421,24366,393,200
1,4,21,0.0187634586666143,0.036980868041011,0.0209118526014517,24366,393,200
1,4,22,0.0194853137783697,0.0282652327134323,0.0215832411802022,24366,393,200
1,4,23,0.0226731019270059,0.0236553060178685,0.0229725716260722,24366,393,200
1,4,24,0.0216447755389484,0.0238633161422237,0.0237711997590374,24366,393,200
1,4,25,0.0249041742246841,0.0246895287929317,0.0242570450200033,24366,393,200
1,4,26,0.023989902380281,0.0308713718986055,0.0277389139858813,24366,393,200
1,4,27,0.0210106114578274,0.0289931245399849,0.0253755406449032,24366,393,200
1,4,28,0.0243012104105562,0.0285768842250706,0.0254259018225067,24366,393,200
1,4,29,0.022584558107702,0.0288429662781636,0.0262630994090319,24366,393,200
1,4,30,0.0247406044065589,0.0298245846325181,0.0271976152124856,24366,393,200
1,4,31,0.0398909922169989,0.0362752671197779,0.0264328216682593,24366,393,200
1,4,32,0.0223585507231508,0.0461499505338474,0.0281611495698512,24366,393,200
1,4,33,0.0223025911425539,0.0435593275168733,0.0279651457097451,24366,393,200
1,4,34,0.0235516674570968,0.0357269009049414,0.0292941601166259,24366,393,200
1,4,35,0.0126731755132519,0.0311679186253106,0.0296632720429564,24366,393,200
1,4,36,0.00470680721349631,0.032306408882371,0.0304319586743021,24366,393,200
1,4,37,0.00885627828685389,0.0326206479415232,0.0313778499694049,24366,393,200
1,4,38,-0.00742261996490021,0.0385705483247539,0.0338314766021468,24366,393,200
1,4,39,0.000679768924285923,0.0375926154974803,0.0332762708092285,24366,393,200
1,5,-22,-0.0719747225857709,0.0333277413969893,0.0322343689874411,24366,393,200
1,5,-21,-0.0754223014367472,0.034523647379818,0.0316139903853623,24366,393,200
1,5,-20,-0.0721468048242226,0.0341775126690053,0.03165034100132,24366,393,200
1,5,-19,-0.0523199663657718,0.0350056312344564,0.0334331704783839,24366,393,200
1,5,-18,-0.0557739027662155,0.0346936878799058,0.0341398307071868,24366,393,200
1,5,-17,-0.0622249937054083,0.0315022390578133,0.0296840620264485,24366,393,200
1,5,-16,-0.0597129155056733,0.030774861370829,0.0248058049241803,24366,393,200
1,5,-15,-0.0522999671788542,0.0255515136667186,0.0219882937652687,24366,393,200
1,5,-14,-0.0558309982159188,0.0211508599116483,0.0210264387482593,24366,393,200
1,5,-13,-0.0570273265751928,0.0184521668403599,0.020251568573269,24366,393,200
1,5,-12,-0.0595223759943351,0.0188145708960326,0.0188636443168078,24366,393,200
1,5,-11,-0.051812532067106,0.0202221158894644,0.0184916436589885,24366,393,200
1,5,-10,-0.0496176297547386,0.0190938870114359,0.01808965028441,24366,393,200
1,5,-9,-0.0477980663924123,0.0196742449860838,0.0164594199024022,24366,393,200
1,5,-8,-0.0473829155453199,0.0167177851272455,0.0134426103507579,24366,393,200
1,5,-7,-0.0450253807941496,0.0167189008692998,0.0138109924948925,24366,393,200
1,5,-6,-0.0391102876862072,0.0169250670737304,0.0144698144085084,24366,393,200
1,5,-5,-0.036086370008646,0.0233376521543053,0.0129080932906774,24366,393,200
1,5,-4,-0.0220218177976579,0.0249990429629794,0.00920125791287516,24366,393,200
1,5,-3,-0.00826882653524773,0.0170694391389432,0.00551960155618282,24366,393,200
1,5,-2,0.00372029818957957,0.00904485743522683,0.00569769125829019,24366,393,200
1,5,-1,0,0,0,24366,393,200
1,5,0,0.0121386702524083,0.00666572334883364,0.00504935764474517,24366,393,200
1,5,1,0.00948468337349689,0.00893902856177349,0.00677077377524929,24366,393,200
1,5,2,0.0128726298001462,0.0170600093778769,0.00843353231200177,24366,393,200
1,5,3,0.0159831510153827,0.0149647185516696,0.00765108498828144,24366,393,200
1,5,4,0.0217761695804757,0.0144070142345229,0.00826090263607824,24366,393,200
