age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
3,1,-22,-0.0319500631107024,0.0188054176336067,0.0154029262474268,24366,393,200
3,1,-21,-0.0311712500704828,0.0182588323643058,0.0155770622907535,24366,393,200
3,1,-20,-0.0350636881758409,0.0173400363982994,0.0158230083445152,24366,393,200
3,1,-19,-0.0313613831221985,0.0163182034054782,0.015630376045777,24366,393,200
3,1,-18,-0.0318122141495345,0.0160378808073489,0.0155827918262604,24366,393,200
3,1,-17,-0.0334589670683508,0.0163779254103074,0.0157121979081206,24366,393,200
3,1,-16,-0.0142169347590749,0.0144630387125523,0.0121567372736468,24366,393,200
3,1,-15,-0.0236665236399094,0.0123703907720532,0.0126506657178199,24366,393,200
3,1,-14,-0.0255762112627253,0.0119639996723965,0.0124203646559675,24366,393,200
3,1,-13,-0.0197892941480834,0.0115814419809921,0.013153468095117,24366,393,200
3,1,-12,-0.00662714021824574,0.0114969718063177,0.00828899757525435,24366,393,200
3,1,-11,-0.00994607232980001,0.0148094003417516,0.00824795885612818,24366,393,200
3,1,-10,-0.00225336697599906,0.0138053442209782,0.00823959018808698,24366,393,200
3,1,-9,-0.0064804065531058,0.0122506608952162,0.00748866514897206,24366,393,200
3,1,-8,-0.0121208980076509,0.0107748572462275,0.00759135867439604,24366,393,200
3,1,-7,-0.0176065613310866,0.00940645474094437,0.00765251993113504,24366,393,200
3,1,-6,-0.0186531461975257,0.00872589569366867,0.0079315552561416,24366,393,200
3,1,-5,-0.0208505612492166,0.00848855412405851,0.00806828904687047,24366,393,200
3,1,-4,0.00318887264037944,0.00967493089310757,0.00410870186180197,24366,393,200
3,1,-3,-0.00520414183369397,0.00540654354656752,0.00398303876956275,24366,393,200
3,1,-2,-0.0056196617156081,0.00416682234879871,0.00388173254418896,24366,393,200
3,1,-1,0,0,0,24366,393,200
3,1,0,0.00589564484394406,0.00418871826484745,0.00464350269943441,24366,393,200
3,1,1,-0.00786137838572356,0.00837301284800309,0.00646144984236962,24366,393,200
3,1,2,0.00819175018521526,0.00898904943665393,0.0064082963522289,24366,393,200
3,1,3,-0.00119669480910977,0.00791880407065581,0.00628807460114028,24366,393,200
