age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,4,28,0.0395944163567898,0.0311824455180048,0.0661569902404476,20436,393,200
1,4,29,0.0305968994095756,0.030752986243015,0.0660609856449702,20436,393,200
1,5,-22,-0.0687851181049645,0.0614566110938437,0.0261713272683689,20436,393,200
1,5,-21,-0.0648296430237143,0.0492824541920799,0.0281859917366236,20436,393,200
1,5,-20,-0.0611587719506747,0.0415728929103211,0.0286282311689085,20436,393,200
1,5,-19,-0.0546018268401831,0.0405364891457052,0.0280479167699729,20436,393,200
1,5,-18,-0.0599133710066284,0.0440882912833064,0.0310340799950649,20436,393,200
1,5,-17,-0.0741731876082603,0.0549334385405297,0.0340595946849222,20436,393,200
1,5,-16,-0.0775470250055028,0.0555519738700675,0.03486730250513,20436,393,200
1,5,-15,-0.0806481962291402,0.0480187102425463,0.0345791493510536,20436,393,200
1,5,-14,-0.0799817595352723,0.0305230184906211,0.0335904685510479,20436,393,200
1,5,-13,-0.0789826006724844,0.0263849713448304,0.0324938392252754,20436,393,200
1,5,-12,-0.0388664951349845,0.0273432954997361,0.0160029973128592,20436,393,200
1,5,-11,-0.0388664951349873,0.0317290687182827,0.0160029973128591,20436,393,200
1,5,-10,-0.0107130021555844,0.0488753740749614,0.0161897749973194,20436,393,200
1,5,-9,-0.0146754908278002,0.0304547616494208,0.0113968408926787,20436,393,200
1,5,-8,-0.0183457975915253,0.0234401329185808,0.00840266601209943,20436,393,200
1,5,-7,-0.0246569104975661,0.0255519921706517,0.0117057606509364,20436,393,200
1,5,-6,-0.0197142681276535,0.0257905202490573,0.0113114922474038,20436,393,200
1,5,-5,-0.00591189915116141,0.0333660005858321,0.00796844899881477,20436,393,200
1,5,-4,-0.00201970502909527,0.0319428578881673,0.00593692258323644,20436,393,200
1,5,-3,0.00139708322528702,0.0240397496554973,0.00404637263591646,20436,393,200
1,5,-2,0.000621321025026107,0.00719432182017668,0.00369487064308413,20436,393,200
1,5,-1,0,0,0,20436,393,200
1,5,0,0.0435824060344413,0.00575009563429831,0.017165807416137,20436,393,200
1,5,1,0.0451548561734195,0.00858564187024506,0.0199285174555269,20436,393,200
1,5,2,0.0730185276281298,0.0181834083100964,0.0408037287909311,20436,393,200
1,5,3,0.0590916501775878,0.0103569565525467,0.0364337606247509,20436,393,200
1,5,4,0.0562772624773546,0.0112314829601277,0.0311128483787413,20436,393,200
1,5,5,0.0416706941251072,0.0115129608845909,0.0306370438261885,20436,393,200
1,5,6,0.0344227735407595,0.0113289821386494,0.0326380498973763,20436,393,200
1,5,7,0.0401572667331804,0.0158428319084687,0.0320234657072028,20436,393,200
1,5,8,0.0384744634712035,0.0158953728176761,0.0343735281027705,20436,393,200
1,5,9,0.0304513861340866,0.0162147457355895,0.036242542145661,20436,393,200
1,5,10,0.0283869075079713,0.0255111132046895,0.0340510993142411,20436,393,200
1,5,11,0.0310079316078509,0.025390428993627,0.0300173298113385,20436,393,200
1,5,12,0.0674410157478134,0.024672368319367,0.0441611626197778,20436,393,200
1,5,13,0.060664385049557,0.0227951221663877,0.0471035739577396,20436,393,200
1,5,14,0.0817826246506092,0.0220284415887473,0.0667432795453435,20436,393,200
1,5,15,0.0708111839243762,0.0281494126310055,0.0620927063368141,20436,393,200
1,5,16,0.0530851563626081,0.0273421637110046,0.0519775535124791,20436,393,200
