age_bin,ai_q,k,coef,se,n_obs,n_occ
2,5,9,0.010674287540023308,0.013935324859757108,24428,394
2,5,10,0.03262286545866705,0.015402167105719112,24428,394
2,5,11,0.047987248361792856,0.014995472221840557,24428,394
2,5,12,0.04601351649315566,0.01646189793879872,24428,394
2,5,13,0.05336383380018239,0.019060862362317833,24428,394
2,5,14,0.0713612744517661,0.026126983059023105,24428,394
2,5,15,0.07174943006525558,0.02562452295878605,24428,394
2,5,16,0.07333885507992255,0.025538545062004387,24428,394
2,5,17,0.06503705973846907,0.024122813211244813,24428,394
2,5,18,0.05634491706444367,0.02314926760660885,24428,394
2,5,19,0.044494835195613425,0.021566343630955335,24428,394
2,5,20,0.02850536551276528,0.02272884993600922,24428,394
2,5,21,0.034606439437191105,0.02408486581039708,24428,394
2,5,22,0.036604825191816126,0.025508369097829324,24428,394
2,5,23,0.05675467982017651,0.02530610225472006,24428,394
2,5,24,0.06673967633271266,0.027104239743481365,24428,394
2,5,25,0.08511132901338836,0.029555055328714476,24428,394
2,5,26,0.09945793493414734,0.03481056768971641,24428,394
2,5,27,0.10177686073366943,0.033640507590896915,24428,394
2,5,28,0.099248454797568,0.0316136135786166,24428,394
2,5,29,0.08730030825260843,0.03117554532070901,24428,394
2,5,30,0.0618127662825545,0.029417862709622055,24428,394
2,5,31,0.046706304716851554,0.02788539314019771,24428,394
2,5,32,0.025209821845927904,0.028159748457940188,24428,394
2,5,33,0.03307873231690217,0.02978406928280978,24428,394
2,5,34,0.0549664023776657,0.03063381703670454,24428,394
2,5,35,0.06035422085542308,0.031208310300203386,24428,394
2,5,36,0.0544009451995659,0.030933789263221666,24428,394
2,5,37,0.05243357318416492,0.030769136277507568,24428,394
2,5,38,0.06536206023326024,0.03475755852903295,24428,394
2,5,39,0.07235970710846684,0.03448432828836465,24428,394
3,2,-22,-0.015947973207553312,0.03615694023683548,24304,392
3,2,-21,-0.02461910212240541,0.04444716863005952,24304,392
3,2,-20,-0.022620412429902703,0.043704846356628614,24304,392
3,2,-19,-0.023820956469921575,0.04585710578802749,24304,392
3,2,-18,-0.02011209408412984,0.04381504358967449,24304,392
3,2,-17,-0.005195836309200885,0.029161171349197344,24304,392
3,2,-16,-0.008203489977832323,0.02261365377320766,24304,392
3,2,-15,-0.008977638489789937,0.02036021714515747,24304,392
3,2,-14,-0.006782645474119664,0.015122057913345989,24304,392
3,2,-13,-7.147358247824734e-06,0.013016724199972804,24304,392
3,2,-12,0.003267420462777948,0.013579233763476011,24304,392
3,2,-11,0.01061124596404669,0.016556209862549992,24304,392
3,2,-10,-0.006268671389776215,0.021255798143224158,24304,392
3,2,-9,-0.0015187434157551902,0.020658372030909432,24304,392
3,2,-8,0.0019042496583336795,0.01739100422228711,24304,392
3,2,-7,0.0018538191479177315,0.015041732269901036,24304,392
3,2,-6,0.0033246952086523323,0.011380223970238322,24304,392
3,2,-5,0.011409907629335162,0.01057406124400902,24304,392
3,2,-4,0.002528722425139732,0.011583846763432121,24304,392
3,2,-3,-0.009178546862878813,0.015384533943549567,24304,392
3,2,-2,0.00026417413626030235,0.008217841858567384,24304,392
3,2,-1,0.0,0.0,24304,392
3,2,0,-0.0009085419242999375,0.0055894484684274204,24304,392
3,2,1,0.014948431902305595,0.012283308184263892,24304,392
3,2,2,-0.0028254692526628565,0.013487114494248886,24304,392
3,2,3,0.0005075217444829756,0.015298890980600032,24304,392
3,2,4,0.004501883974592183,0.015300659008645013,24304,392
3,2,5,4.886519694459121e-05,0.015129870301992102,24304,392
3,2,6,0.003074395240156791,0.014469292793694306,24304,392
3,2,7,0.011517907526875794,0.013384779866520247,24304,392
3,2,8,0.0055247481323872395,0.013632012430284607,24304,392
3,2,9,-0.0008589272236723365,0.016074467539364454,24304,392
3,2,10,0.003544100056487337,0.013402800152891803,24304,392
3,2,11,-0.0017460602236814907,0.01420085296552225,24304,392
3,2,12,0.004259748825041449,0.017011277202510763,24304,392
3,2,13,0.021083198426287475,0.021891705562802646,24304,392
3,2,14,0.005644942369144909,0.023773297570486455,24304,392
3,2,15,0.010827497181619308,0.025197082273727803,24304,392
3,2,16,0.012681629649281448,0.027078879867992834,24304,392
3,2,17,0.012818476134718811,0.027466227839697755,24304,392
3,2,18,0.013094319247798442,0.027603128309574808,24304,392
3,2,19,0.013999919963200812,0.02864446240570312,24304,392
3,2,20,0.006916145199598489,0.028655576580130418,24304,392
3,2,21,-0.00817971291860025,0.02850655024804281,24304,392
3,2,22,-0.0006181248092820765,0.028639482760747025,24304,392
3,2,23,-0.00016050054752666382,0.029332775151133732,24304,392
3,2,24,0.0029712299560213998,0.03048946092226871,24304,392
3,2,25,0.02394091462030148,0.035063341385267996,24304,392
3,2,26,0.018922730405783433,0.03667504172807574,24304,392
3,2,27,0.015924301863633035,0.0385639753521031,24304,392
3,2,28,0.017142817865807722,0.038400419824205646,24304,392
3,2,29,0.02061767568881321,0.03983940503758813,24304,392
3,2,30,0.0008525833537248589,0.03858982194309219,24304,392
3,2,31,0.016798979154580503,0.03974984725956132,24304,392
3,2,32,0.009396526436011167,0.039156192058701265,24304,392
3,2,33,-1.2051428722278934e-05,0.039768734936647475,24304,392
3,2,34,0.005839828565650372,0.040261769412477305,24304,392
3,2,35,0.010853915325672876,0.04163715731267319,24304,392
3,2,36,0.010619285341201837,0.04251672264435071,24304,392
3,2,37,0.02674234702295408,0.044447650858018425,24304,392
3,2,38,0.021744377939524787,0.04497573777417499,24304,392
3,2,39,0.026752054687182975,0.04549871681360229,24304,392
3,3,-22,0.0036128440866677602,0.019936967585738145,24304,392
3,3,-21,0.008361754390376095,0.02096324718564691,24304,392
3,3,-20,0.0034259486342651524,0.01918728066066718,24304,392
3,3,-19,0.007670225357510559,0.020162333185718112,24304,392
3,3,-18,0.007294412603521205,0.01947812999355612,24304,392
3,3,-17,-0.0005758615032752899,0.01733807688674222,24304,392
3,3,-16,-0.009197870145389558,0.018702791086357563,24304,392
3,3,-15,-0.016790074285611387,0.01845433488224182,24304,392
3,3,-14,-0.022159181678186785,0.014204564964204146,24304,392
3,3,-13,-0.01660691495502992,0.01225697069603929,24304,392
3,3,-12,-0.014292715267877398,0.011609311151737647,24304,392
3,3,-11,-0.010791819027075693,0.013516896455494457,24304,392
3,3,-10,0.011478864363438784,0.015426394132265828,24304,392
3,3,-9,0.013927276250183149,0.012387718403441045,24304,392
3,3,-8,0.012591488029931465,0.011422998751216574,24304,392
3,3,-7,0.006964676853369079,0.010982750278252497,24304,392
3,3,-6,0.001286422769795341,0.009335986603764638,24304,392
3,3,-5,-0.002371047198127604,0.009613336729079673,24304,392
3,3,-4,-0.006188460488943184,0.009176905200837516,24304,392
3,3,-3,-0.012046597938918595,0.009392329482668077,24304,392
3,3,-2,-0.0046128038959695195,0.005880005233361488,24304,392
3,3,-1,0.0,0.0,24304,392
3,3,0,0.003846961303315591,0.003326432039446406,24304,392
3,3,1,0.006960715671915427,0.0069940853010198945,24304,392
3,3,2,0.026868611410987314,0.009981187485943437,24304,392
3,3,3,0.02211205714942747,0.010806685788671418,24304,392
3,3,4,0.025712021601715693,0.012028767216768294,24304,392
3,3,5,0.023259091136495255,0.012182352790915164,24304,392
3,3,6,0.022832462519178497,0.011885047974064188,24304,392
3,3,7,0.01819011562164007,0.010005819817297925,24304,392
3,3,8,0.023275395976716358,0.010773028324999082,24304,392
3,3,9,0.016474504210895885,0.010560876624988547,24304,392
3,3,10,0.02361027599999139,0.010004582060448967,24304,392
3,3,11,0.02532117104197008,0.01242109515688848,24304,392
3,3,12,0.03278939574290341,0.014454376129035234,24304,392
3,3,13,0.04520296890399049,0.015442658220617696,24304,392
3,3,14,0.05789275767021282,0.019083999129266248,24304,392
3,3,15,0.0573291951050795,0.020158409740164883,24304,392
3,3,16,0.05753623036237876,0.0205334216527944,24304,392
3,3,17,0.05319027813712821,0.02016453090363763,24304,392
3,3,18,0.046489188994819165,0.02009014691641258,24304,392
3,3,19,0.03629373779492895,0.018599892366207037,24304,392
3,3,20,0.038963416764376334,0.01918870433759358,24304,392
3,3,21,0.03054646494281796,0.01840930430424772,24304,392
3,3,22,0.03808035261940044,0.018296965879938128,24304,392
3,3,23,0.041241353860794264,0.020738736529088045,24304,392
3,3,24,0.051147457678589525,0.02248333337792797,24304,392
3,3,25,0.07351616397548871,0.02549818449781375,24304,392
3,3,26,0.0901029473404254,0.027746200665826816,24304,392
3,3,27,0.08478437779074864,0.029309705178951,24304,392
3,3,28,0.0815070371899709,0.029696956526860357,24304,392
3,3,29,0.08126772651501148,0.030378150509911276,24304,392
3,3,30,0.06209734588506101,0.02859474622470997,24304,392
3,3,31,0.05645231907400798,0.027086083316897012,24304,392
3,3,32,0.05562729908908885,0.02689093250008733,24304,392
3,3,33,0.04856027551018982,0.02618152656686033,24304,392
3,3,34,0.056005475140095476,0.027403932465825464,24304,392
3,3,35,0.05995776996905713,0.02829693032401278,24304,392
3,3,36,0.06299445967083031,0.02861351622962966,24304,392
3,3,37,0.07399049115640247,0.029446270334745762,24304,392
3,3,38,0.08905557080141867,0.032038532955489356,24304,392
3,3,39,0.09074241737365482,0.03321485659699722,24304,392
3,4,-22,-0.02636086841768981,0.022988636391790114,24304,392
3,4,-21,-0.01805912386791783,0.02368218243746187,24304,392
3,4,-20,-0.017923930295550172,0.022773678469044076,24304,392
3,4,-19,-0.011598986554446689,0.023567364761249036,24304,392
3,4,-18,-0.013542337930265158,0.02232229315276461,24304,392
3,4,-17,-0.02971574783402914,0.01889606208639696,24304,392
3,4,-16,-0.04002966330064828,0.01781068011311214,24304,392
3,4,-15,-0.03616566048884581,0.016001844054482302,24304,392
3,4,-14,-0.042801191954232265,0.013202845241900657,24304,392
3,4,-13,-0.038869088540596244,0.011786109803207625,24304,392
3,4,-12,-0.03546264724454437,0.01176988472660555,24304,392
3,4,-11,-0.028936877544998588,0.013694578066597362,24304,392
3,4,-10,-0.005566309277902859,0.015757533489631256,24304,392
3,4,-9,0.00190698775277107,0.013799408466724658,24304,392
3,4,-8,-0.004982355702120245,0.012621544451247904,24304,392
3,4,-7,-0.0104528149026255,0.010874115320178939,24304,392
3,4,-6,-0.01026295717322967,0.008569855988114038,24304,392
3,4,-5,-0.017864041221399486,0.009498281765410128,24304,392
3,4,-4,-0.01904324165531812,0.010202250923973132,24304,392
3,4,-3,-0.014441309060203373,0.009837822027930498,24304,392
3,4,-2,-0.013441031260409242,0.006248976483681792,24304,392
3,4,-1,0.0,0.0,24304,392
3,4,0,0.0025871894547480345,0.0033743829780167258,24304,392
3,4,1,0.01055895523164156,0.00658669932248847,24304,392
3,4,2,0.026663918858055774,0.01010874121505976,24304,392
3,4,3,0.02576384517371359,0.0094248980879573,24304,392
3,4,4,0.028068298007935782,0.009644379482441059,24304,392
3,4,5,0.028008097932764563,0.009735733202950516,24304,392
3,4,6,0.02897098364134401,0.010273999357859947,24304,392
3,4,7,0.015511182348159139,0.008927243691396695,24304,392
3,4,8,0.021078597775261998,0.01227537370256901,24304,392
3,4,9,0.024145856370597525,0.013063201619968705,24304,392
3,4,10,0.029564343793040404,0.01192603849977529,24304,392
3,4,11,0.02899777098520065,0.012440774683027527,24304,392
3,4,12,0.03482176751539928,0.013667377645705026,24304,392
3,4,13,0.04224858905521976,0.015261696709312409,24304,392
3,4,14,0.05507597392160424,0.019045417906741493,24304,392
3,4,15,0.05675014472138183,0.01937230648937383,24304,392
3,4,16,0.05622676401024054,0.019645389390788713,24304,392
3,4,17,0.05605007392691705,0.0197452506075929,24304,392
3,4,18,0.04822312910115997,0.020743881457764544,24304,392
3,4,19,0.034219588791954636,0.019909730360949004,24304,392
3,4,20,0.03066706912108999,0.023259791525309357,24304,392
3,4,21,0.031473187973149214,0.023746921532101173,24304,392
3,4,22,0.040221150190260346,0.02295566336692929,24304,392
3,4,23,0.04520368498142378,0.024694064393290995,24304,392
3,4,24,0.04759352597797603,0.02562677789563059,24304,392
3,4,25,0.061302783287277035,0.028244508945273715,24304,392
3,4,26,0.07767446300932895,0.031108228565847783,24304,392
3,4,27,0.07632359500016866,0.03150566424250557,24304,392
3,4,28,0.07346437612503642,0.0311547545861077,24304,392
3,4,29,0.06693915003487462,0.032602752969912344,24304,392
3,4,30,0.048791239166981304,0.0336619302094365,24304,392
3,4,31,0.03964097209365096,0.033145673369294706,24304,392
3,4,32,0.03077916904183728,0.034996384952862995,24304,392
3,4,33,0.03956092301805149,0.03527987208116119,24304,392
3,4,34,0.048179428780685235,0.03491006881685276,24304,392
3,4,35,0.04917319546376836,0.03504330283324876,24304,392
3,4,36,0.045447532847087024,0.03476888510181583,24304,392
3,4,37,0.05620260058610523,0.036536715850137805,24304,392
3,4,38,0.07004363611405462,0.039915355393916455,24304,392
3,4,39,0.07920820226548039,0.04011613939950705,24304,392
3,5,-22,-0.061854110842735066,0.02444677580426737,24304,392
3,5,-21,-0.04792833011174544,0.02465826568983315,24304,392
3,5,-20,-0.04613928221596297,0.023298411107853526,24304,392
3,5,-19,-0.03691256878962568,0.02341150858123178,24304,392
3,5,-18,-0.03404239078365745,0.022587511645091242,24304,392
3,5,-17,-0.05442860628446276,0.021231470128379466,24304,392
3,5,-16,-0.06179674782276817,0.020211565992201364,24304,392
3,5,-15,-0.05908040597763589,0.018027466204075655,24304,392
3,5,-14,-0.059115679736105875,0.016130895444763423,24304,392
3,5,-13,-0.05070171475264456,0.015428318857736418,24304,392
3,5,-12,-0.04782050076496602,0.014672328729705218,24304,392
3,5,-11,-0.043011159463367546,0.01599224624152921,24304,392
3,5,-10,-0.012279660816138904,0.01624104930361465,24304,392
3,5,-9,-0.0033360934763501954,0.01400582426963849,24304,392
3,5,-8,-3.6552497272329676e-05,0.012547861716693183,24304,392
3,5,-7,-0.0013136376365507638,0.011933430089069335,24304,392
3,5,-6,-0.005440998987498238,0.010092452394274814,24304,392
3,5,-5,-0.01622402321181355,0.010852697749489684,24304,392
3,5,-4,-0.017109039143072213,0.009889642220355729,24304,392
3,5,-3,-0.013196392290533928,0.007425454745253249,24304,392
3,5,-2,-0.004111587521299198,0.006556170854075289,24304,392
3,5,-1,0.0,0.0,24304,392
3,5,0,0.009096614627643329,0.004492553938569847,24304,392
3,5,1,0.010136043804684561,0.007002655253707275,24304,392
3,5,2,0.03519342818596795,0.010723667865064809,24304,392
3,5,3,0.03619402383712451,0.010854039074163794,24304,392
3,5,4,0.039344664987111824,0.011003395876181331,24304,392
3,5,5,0.040125981431504545,0.011211636068261248,24304,392
3,5,6,0.04224221784139022,0.011683365019803327,24304,392
3,5,7,0.02821385903861129,0.010379119522259936,24304,392
3,5,8,0.03189725686667691,0.012609361966415529,24304,392
3,5,9,0.037088357942662305,0.012416315989378703,24304,392
3,5,10,0.04437614079043298,0.011999725008580217,24304,392
3,5,11,0.04793160332713446,0.012836813466900507,24304,392
3,5,12,0.05430192355070429,0.01507964023377854,24304,392
3,5,13,0.059904957399493974,0.015545517446446522,24304,392
3,5,14,0.07873240000615456,0.019343719127603368,24304,392
3,5,15,0.08429846943392805,0.01973761701996547,24304,392
3,5,16,0.08296320033779082,0.02031973502312391,24304,392
3,5,17,0.08164626167441164,0.02034155266457279,24304,392
3,5,18,0.06953344054486078,0.020559887427931293,24304,392
3,5,19,0.059646450558131045,0.019542959267162652,24304,392
3,5,20,0.05037857725948708,0.020850758754328107,24304,392
3,5,21,0.05349136436156095,0.020801910694837663,24304,392
3,5,22,0.058361398068569395,0.02138896676347835,24304,392
3,5,23,0.07115707348784549,0.021976496449828683,24304,392
3,5,24,0.078988742070145,0.023094594466455627,24304,392
3,5,25,0.09545682086102869,0.026201455441108343,24304,392
3,5,26,0.11944194650987737,0.02880995957586848,24304,392
3,5,27,0.11801957411799321,0.029545398490100988,24304,392
3,5,28,0.11537921900057169,0.029449413542470486,24304,392
3,5,29,0.11259884171641145,0.03028451336533059,24304,392
3,5,30,0.09387363085690507,0.029621660597736566,24304,392
3,5,31,0.07858263278469146,0.028151881557816123,24304,392
3,5,32,0.07145790027435268,0.028572925416003852,24304,392
3,5,33,0.07802710156857758,0.02919937623376435,24304,392
3,5,34,0.08803212122197093,0.02984984886768686,24304,392
3,5,35,0.09182757673257291,0.030651255296064075,24304,392
3,5,36,0.08815049616115747,0.031130510858529283,24304,392
3,5,37,0.09469611794306551,0.03191862635632709,24304,392
3,5,38,0.11696933622336829,0.03561837163808655,24304,392
3,5,39,0.12523234239635817,0.03568197078556434,24304,392
4,2,-22,-0.0008038165430996336,0.03332143477677641,24304,392
4,2,-21,-0.0010711598786420327,0.03808965898920586,24304,392
4,2,-20,0.0016847099165668289,0.03838558186836745,24304,392
4,2,-19,-0.00044387818509641214,0.04027462174130713,24304,392
4,2,-18,0.005942815301307192,0.03685553215775886,24304,392
4,2,-17,0.015185593766354758,0.02603409909836094,24304,392
4,2,-16,0.006324645471266821,0.018480055294829992,24304,392
4,2,-15,-0.005295718022371568,0.018197438377616334,24304,392
4,2,-14,-0.003617730337968139,0.015560380794240833,24304,392
4,2,-13,0.00409122846242084,0.014822195331690371,24304,392
4,2,-12,0.0111135246296305,0.01460364262084073,24304,392
4,2,-11,0.020478299041071894,0.015516123172227392,24304,392
4,2,-10,0.005308801318475442,0.01783360201722567,24304,392
4,2,-9,0.0036475362038291114,0.017624904179956245,24304,392
4,2,-8,0.00488114833585096,0.015904691168402617,24304,392
4,2,-7,0.011919532283264214,0.013064499347875241,24304,392
4,2,-6,0.00993614281227756,0.009781453963907009,24304,392
4,2,-5,0.011942054287395011,0.008797422637364308,24304,392
4,2,-4,0.0018593654898978497,0.0106042182784143,24304,392
4,2,-3,-0.00734614551216599,0.013233441977215023,24304,392
4,2,-2,0.003858366239706367,0.006916559275803128,24304,392
4,2,-1,0.0,0.0,24304,392
4,2,0,0.003666342590856131,0.003367620474320389,24304,392
4,2,1,0.012355982087604522,0.010167664635739709,24304,392
4,2,2,0.0006799233579432018,0.012315008836790622,24304,392
4,2,3,0.004936834260580614,0.014675770078753772,24304,392
4,2,4,0.007801239180877884,0.014238715857966157,24304,392
4,2,5,0.004991603135004463,0.01419981099528315,24304,392
4,2,6,0.0053089361849446015,0.013853074817264492,24304,392
4,2,7,0.005073480255293028,0.013820442385474054,24304,392
4,2,8,0.0016805903137773748,0.015849193018602936,24304,392
4,2,9,-0.008362141314375793,0.0174108577769333,24304,392
4,2,10,-0.00216819710946331,0.016129682847939714,24304,392
4,2,11,-0.003376613633692016,0.016222171252068904,24304,392
4,2,12,0.006911107070838252,0.018926045468920346,24304,392
4,2,13,0.020253694122294164,0.02314655418504236,24304,392
4,2,14,0.01185649103920755,0.028014287381980644,24304,392
4,2,15,0.013671748418374818,0.029532238730899156,24304,392
4,2,16,0.01779350116976275,0.03072482592307711,24304,392
4,2,17,0.018107894564872856,0.03258079984736116,24304,392
4,2,18,0.01658226367899418,0.03166880747775067,24304,392
4,2,19,0.02029604178444544,0.031440618200256794,24304,392
4,2,20,0.010195160434207207,0.03263601925465656,24304,392
4,2,21,-0.0011634266045939534,0.031263559115678914,24304,392
4,2,22,0.007535444393948154,0.030533629629097215,24304,392
4,2,23,0.010556876647125735,0.030575586165292774,24304,392
4,2,24,0.01540769117362778,0.03280907799801339,24304,392
4,2,25,0.03373312799892603,0.03754688869632888,24304,392
4,2,26,0.026579747456299818,0.04002050715826293,24304,392
4,2,27,0.029518798374152222,0.04112747476813042,24304,392
4,2,28,0.028786924296091698,0.04060831146266704,24304,392
4,2,29,0.028628789001006683,0.040492147685593206,24304,392
4,2,30,0.020259169548476452,0.03896363609793329,24304,392
4,2,31,0.030925742841205583,0.03960459540124224,24304,392
4,2,32,0.022623202241716545,0.0403528389747688,24304,392
4,2,33,0.012632843712997499,0.040559345588372576,24304,392
4,2,34,0.02325945446775618,0.04031192078800205,24304,392
4,2,35,0.025521036340005937,0.04107692726288034,24304,392
4,2,36,0.027701607784456794,0.04140642794661075,24304,392
4,2,37,0.04333570370210682,0.043539171252468784,24304,392
4,2,38,0.037103419030191764,0.04542546271786783,24304,392
4,2,39,0.04181197064336292,0.046967469913599964,24304,392
4,3,-22,0.06015908881091578,0.020006749095331757,24304,392
4,3,-21,0.05913376344100192,0.02265540097665359,24304,392
4,3,-20,0.05924599634991415,0.021265199963753766,24304,392
4,3,-19,0.062130039311417404,0.021041976887111496,24304,392
4,3,-18,0.057802822141744786,0.0197843722343965,24304,392
4,3,-17,0.04648343219672979,0.016911518503393994,24304,392
4,3,-16,0.029902125449110084,0.015218230761203533,24304,392
4,3,-15,0.019086315891117915,0.015459410696544044,24304,392
4,3,-14,0.012230119544593562,0.014522550936199388,24304,392
4,3,-13,0.015736507901447858,0.013686861601601081,24304,392
4,3,-12,0.01466469072028724,0.012971096056026697,24304,392
4,3,-11,0.01917391921790939,0.01289968056478241,24304,392
4,3,-10,0.03399866634130755,0.013311585745850911,24304,392
4,3,-9,0.028263405850808485,0.011860741312499996,24304,392
4,3,-8,0.020014933076210488,0.010985251455615254,24304,392
4,3,-7,0.018210734275603782,0.010369625802418143,24304,392
4,3,-6,0.00826121951330859,0.008796632557032414,24304,392
4,3,-5,0.0010466286165421463,0.008329215850293089,24304,392
4,3,-4,-0.0012607664932132376,0.00789986181340078,24304,392
4,3,-3,-0.003826214523548304,0.0075764385629675515,24304,392
4,3,-2,0.00027338163080303096,0.0041690126923855965,24304,392
4,3,-1,0.0,0.0,24304,392
4,3,0,0.003062112960800001,0.0028337997786099666,24304,392
4,3,1,0.005777909831409467,0.007084800110922182,24304,392
4,3,2,0.02720042700209463,0.010111812896881059,24304,392
4,3,3,0.02546837776654476,0.010742278610275106,24304,392
4,3,4,0.025866430335287016,0.010722993664060772,24304,392
4,3,5,0.02354482402419128,0.010892319660214363,24304,392
4,3,6,0.01962645121629525,0.010692415874034553,24304,392
4,3,7,0.014164312583029193,0.009462351406594377,24304,392
4,3,8,0.01611269078203581,0.011609834550053419,24304,392
4,3,9,0.010536947915972095,0.011838377725323508,24304,392
4,3,10,0.012949565983214062,0.011960835456656613,24304,392
4,3,11,0.014097987236323328,0.013312958539706906,24304,392
4,3,12,0.022550684475764915,0.015465079673332533,24304,392
4,3,13,0.0320205002624,0.018204092783622904,24304,392
4,3,14,0.04901358519832527,0.021890599164743355,24304,392
4,3,15,0.047955261163249246,0.02281094867593914,24304,392
4,3,16,0.05042373394885358,0.023908194117150675,24304,392
4,3,17,0.04536381220280816,0.02417237372044208,24304,392
4,3,18,0.038731854588513914,0.02302142432535505,24304,392
4,3,19,0.03438223762771253,0.021834403053464443,24304,392
4,3,20,0.03132923082650224,0.02309882927010222,24304,392
4,3,21,0.026315007885274744,0.02095893345659613,24304,392
4,3,22,0.03278550410354186,0.021061362354767868,24304,392
4,3,23,0.034249700296074326,0.02162276546635034,24304,392
4,3,24,0.042057659998692154,0.02300604865343898,24304,392
4,3,25,0.06371908543701843,0.027469966894022146,24304,392
4,3,26,0.0758923133045648,0.02971636420548983,24304,392
4,3,27,0.07956569557812251,0.030096328046166895,24304,392
4,3,28,0.07515439033698873,0.02943766270089445,24304,392
4,3,29,0.07152257534839632,0.02822364261742767,24304,392
4,3,30,0.057260199652356625,0.025457329201730758,24304,392
4,3,31,0.05352764537319388,0.024481915131987317,24304,392
4,3,32,0.05216327510619678,0.02533004409877962,24304,392
4,3,33,0.045433426199319005,0.02527570984552564,24304,392
4,3,34,0.053514934609668274,0.025337805365601936,24304,392
4,3,35,0.05183054129744835,0.02605357323204403,24304,392
4,3,36,0.05757822487994019,0.026285889611018156,24304,392
4,3,37,0.06617869268912374,0.027500202231639837,24304,392
4,3,38,0.08021051186466166,0.030271548204840605,24304,392
4,3,39,0.08451224366477314,0.03148506261058098,24304,392
4,4,-22,0.01912969371855469,0.02138501476475952,24304,392
4,4,-21,0.023236502610475645,0.02294220424102267,24304,392
4,4,-20,0.027233502445311725,0.021829452252808766,24304,392
4,4,-19,0.028469097313404343,0.022018524702850876,24304,392
4,4,-18,0.025107619818169433,0.020335994683008948,24304,392
4,4,-17,0.01239655130210748,0.017179672297260824,24304,392
4,4,-16,-0.0009228255332448254,0.01617532022634127,24304,392
4,4,-15,-0.002511668219093332,0.016538971065840364,24304,392
4,4,-14,-0.011503404331324019,0.01548412233144121,24304,392
4,4,-13,-0.007847948998914061,0.013829154325483697,24304,392
4,4,-12,-0.009414317701811142,0.013424680788094227,24304,392
4,4,-11,-0.0014044563597527594,0.013596875972060593,24304,392
4,4,-10,0.01701440867936388,0.01323777731906562,24304,392
4,4,-9,0.014570505289243836,0.011832831827572927,24304,392
4,4,-8,0.010065691367408341,0.010661800965739323,24304,392
4,4,-7,0.008449358663789873,0.009627510375761832,24304,392
4,4,-6,0.0026941504610783484,0.007820495142565831,24304,392
4,4,-5,-0.008104353567843612,0.007870251702710811,24304,392
4,4,-4,-0.007900803643099447,0.008342950782084023,24304,392
4,4,-3,-0.0032767760784420275,0.007490713571757993,24304,392
4,4,-2,-0.0034946707003772337,0.004596016249827806,24304,392
4,4,-1,0.0,0.0,24304,392
4,4,0,0.008692614904636187,0.0026409644934305677,24304,392
4,4,1,0.011948213487930681,0.006638577006144638,24304,392
4,4,2,0.032975641450185555,0.009787127930981496,24304,392
4,4,3,0.031891256977421345,0.00998700887223646,24304,392
4,4,4,0.031797474661598046,0.009375601343556274,24304,392
4,4,5,0.03248625613952111,0.009762515387652508,24304,392
4,4,6,0.02813654536155963,0.010188429896941431,24304,392
4,4,7,0.014736945522430878,0.009274780803923834,24304,392
4,4,8,0.019767467464868183,0.012270683616293158,24304,392
4,4,9,0.023425404026966856,0.012225625638945168,24304,392
4,4,10,0.028115010841843202,0.012612897861956242,24304,392
4,4,11,0.025726149233931128,0.013625109611143448,24304,392
4,4,12,0.03249791071440389,0.015894799978891247,24304,392
4,4,13,0.03867059434021286,0.018407661273309395,24304,392
4,4,14,0.057633078571003304,0.022292062154892732,24304,392
4,4,15,0.058559526278980506,0.022815107843463432,24304,392
4,4,16,0.06274358279122899,0.023607730922417462,24304,392
4,4,17,0.05868367043743544,0.024337327230271846,24304,392
4,4,18,0.05108619493799438,0.023499925504005065,24304,392
4,4,19,0.042868788015922255,0.022299583563165953,24304,392
4,4,20,0.03656607028431463,0.024338170984030176,24304,392
4,4,21,0.04582876413055903,0.022840538007456182,24304,392
4,4,22,0.05230819897843558,0.022683325130878097,24304,392
4,4,23,0.05526570084608173,0.023652614373704473,24304,392
4,4,24,0.06288434705129314,0.025010539265415764,24304,392
4,4,25,0.07201429917839813,0.029548450745217263,24304,392
4,4,26,0.08858336376631248,0.03196918308537366,24304,392
4,4,27,0.09161166896910186,0.0319493886245329,24304,392
4,4,28,0.09132483592378332,0.03157210669461705,24304,392
4,4,29,0.08608259061051182,0.031093704341258382,24304,392
4,4,30,0.0729585857666738,0.02991790939793933,24304,392
4,4,31,0.06168442542071345,0.029082124413757567,24304,392
4,4,32,0.05608050079977589,0.031156060758459562,24304,392
4,4,33,0.06588749743887773,0.031195441942022818,24304,392
4,4,34,0.07204240729022726,0.030923520979089528,24304,392
4,4,35,0.0708066226115267,0.031169314587052212,24304,392
4,4,36,0.07114312211507956,0.03176461018252289,24304,392
4,4,37,0.08077852274862396,0.03276473404604345,24304,392
4,4,38,0.09637907003888779,0.03570614266888313,24304,392
4,4,39,0.1066075535210142,0.036283629212161404,24304,392
4,5,-22,0.027916361411405743,0.020055990806354715,24304,392
4,5,-21,0.034635602970505566,0.021617208369292408,24304,392
4,5,-20,0.03541526217383878,0.02026135324901422,24304,392
4,5,-19,0.045514220698625464,0.0203530946328288,24304,392
4,5,-18,0.04017518246690427,0.019115467655738103,24304,392
4,5,-17,0.019679435773290916,0.017348858700708753,24304,392
4,5,-16,0.004644045446694722,0.016061065862737475,24304,392
4,5,-15,-0.0008371072355935032,0.01659026129103091,24304,392
