sector,age_group,ai_q,k,coef,se,n_obs,n_occ
1,4,4,3,0.0117212959174123,0.00525153723676453,21886,353
1,4,4,4,0.0108914949592046,0.00512051767752769,21886,353
1,4,4,5,0.0153098912604789,0.00547801633551831,21886,353
1,4,4,6,0.0160065393004969,0.00571930261146691,21886,353
1,4,4,7,0.0193245770027363,0.011727063339736,21886,353
1,4,4,8,0.0310332063887636,0.0108627178617513,21886,353
1,4,4,9,0.0339807699898431,0.0091930770985455,21886,353
1,4,4,10,0.0298883433764697,0.00941556974144101,21886,353
1,4,4,11,0.0342149187977671,0.0100487247321934,21886,353
1,4,4,12,0.0354587575999791,0.0103925900603341,21886,353
1,4,4,13,0.0320951751380009,0.0104402516202009,21886,353
1,4,4,14,0.0430607681342592,0.0111452134944873,21886,353
1,4,4,15,0.0414090832938573,0.0111809559542292,21886,353
1,4,4,16,0.0423606681265531,0.0120198517469173,21886,353
1,4,4,17,0.0463513147141875,0.0124840312930812,21886,353
1,4,4,18,0.0439643963423425,0.0128316126737921,21886,353
1,4,4,19,0.0457866212430668,0.0145326169103742,21886,353
1,4,4,20,0.0421432703843079,0.0137990671506161,21886,353
1,4,4,21,0.0553163628505511,0.0129893350841233,21886,353
1,4,4,22,0.0487669905758153,0.013703999223591,21886,353
1,4,4,23,0.0618864242050646,0.0142034862317921,21886,353
1,4,4,24,0.0611146248247591,0.0141175536830883,21886,353
1,4,4,25,0.0689082603586531,0.034572084624048,21886,353
1,4,4,26,0.0784426939256816,0.0352480697454301,21886,353
1,4,4,27,0.078897789703064,0.0345844850677862,21886,353
1,4,4,28,0.0840777831690045,0.0350647914566677,21886,353
1,4,4,29,0.0821419819878485,0.0351633381318638,21886,353
1,4,4,30,0.0638054043101255,0.0226162175243826,21886,353
1,4,4,31,0.0657944277267165,0.0209839075560733,21886,353
1,4,4,32,0.0634900843438259,0.0224720908939593,21886,353
1,4,4,33,0.0732387489845199,0.0234441455113718,21886,353
1,4,4,34,0.0699585902809599,0.0230725523686792,21886,353
1,4,4,35,0.0732363565067266,0.023167003983637,21886,353
1,4,4,36,0.0776414611604486,0.0232643259045301,21886,353
1,4,4,37,0.0819591155428113,0.0229914728763583,21886,353
1,4,4,38,0.0896549319811241,0.0237808887617993,21886,353
1,4,4,39,0.0976954770866769,0.0231653178775282,21886,353
1,4,5,-22,-0.0351091436084809,0.0340473308380637,21886,353
1,4,5,-21,-0.0347386962185913,0.0324567484837422,21886,353
1,4,5,-20,-0.0319922387199179,0.0319508171299415,21886,353
1,4,5,-19,-0.0253205835159415,0.0300277130494577,21886,353
1,4,5,-18,-0.0272897400073788,0.0281563407807111,21886,353
1,4,5,-17,-0.0220853656232862,0.0231130245965024,21886,353
1,4,5,-16,-0.0337639321544902,0.0237826062304405,21886,353
1,4,5,-15,-0.0242396843734318,0.0243135935263677,21886,353
1,4,5,-14,-0.0300431179512796,0.0235888356872499,21886,353
1,4,5,-13,-0.0159078492285683,0.024027419484121,21886,353
1,4,5,-12,-0.0173458674909597,0.0168737422041306,21886,353
1,4,5,-11,-0.0197714879080693,0.0161404075716684,21886,353
1,4,5,-10,-0.00995133154863931,0.0105262605792064,21886,353
1,4,5,-9,-0.0113385114252626,0.011347705194887,21886,353
1,4,5,-8,-0.00930919963751008,0.00965177438701487,21886,353
1,4,5,-7,-0.00694858033903133,0.00715387124118838,21886,353
1,4,5,-6,-0.00601746298674641,0.00590782617469932,21886,353
1,4,5,-5,-0.00930941958325397,0.00363164604941549,21886,353
1,4,5,-4,-0.0106873780523909,0.00522766913987179,21886,353
1,4,5,-3,-0.0039306524174295,0.00433855218564902,21886,353
1,4,5,-2,-0.0148479942888606,0.00228912986706851,21886,353
1,4,5,0,0.0047508476403565,0.00204075117545763,21886,353
1,4,5,1,0.00272557876955711,0.00348567880358927,21886,353
1,4,5,2,0.00712775542080376,0.00578995919347439,21886,353
1,4,5,3,0.00486845038675594,0.0066300202384064,21886,353
1,4,5,4,0.0038883662904906,0.00595883684711026,21886,353
1,4,5,5,0.00903134996420426,0.00758322822561058,21886,353
1,4,5,6,0.0116662169807165,0.00718913299869096,21886,353
1,4,5,7,0.0102320323059704,0.0125306252489376,21886,353
1,4,5,8,0.0129653269194172,0.0120117147653124,21886,353
1,4,5,9,0.0231227870329908,0.0113048491055343,21886,353
1,4,5,10,0.0199411037516963,0.0122607661649829,21886,353
1,4,5,11,0.029459494820473,0.0102527986478634,21886,353
1,4,5,12,0.0235602525160081,0.015401783141148,21886,353
1,4,5,13,0.0219042748433813,0.0142644143920666,21886,353
1,4,5,14,0.0352890075831113,0.0173208768926973,21886,353
1,4,5,15,0.0320028981497614,0.0172785897491696,21886,353
1,4,5,16,0.0340495969754461,0.0189841289330642,21886,353
1,4,5,17,0.0360540586189189,0.0197762715273846,21886,353
1,4,5,18,0.0345761477234646,0.0210997046071694,21886,353
1,4,5,19,0.0326217971633215,0.0250758977752517,21886,353
1,4,5,20,0.02570290911721,0.021768013005443,21886,353
1,4,5,21,0.0414883043148769,0.0220415745889533,21886,353
1,4,5,22,0.0376738584607201,0.0234564476984991,21886,353
1,4,5,23,0.0404485725497643,0.0238604290041521,21886,353
1,4,5,24,0.0402028458039663,0.023923880032233,21886,353
1,4,5,25,0.0615753822763006,0.0353761297658958,21886,353
1,4,5,26,0.0713853519627338,0.0377223363968043,21886,353
1,4,5,27,0.0683638205396882,0.037398344517896,21886,353
1,4,5,28,0.0737893997931529,0.0380373198652711,21886,353
1,4,5,29,0.0707681354611518,0.0379116939964323,21886,353
1,4,5,30,0.0519183626205305,0.0285366697793865,21886,353
1,4,5,31,0.0515938598530885,0.0306864744545864,21886,353
1,4,5,32,0.0394746813769119,0.0292886724586298,21886,353
1,4,5,33,0.0522670947293481,0.0325391170351342,21886,353
1,4,5,34,0.0517327842108243,0.0325286379406415,21886,353
1,4,5,35,0.0540264219474307,0.032350048693572,21886,353
1,4,5,36,0.0564762884444427,0.0352131453085274,21886,353
1,4,5,37,0.0567214512333309,0.0352764509403315,21886,353
1,4,5,38,0.0638022922676944,0.0393194285878236,21886,353
1,4,5,39,0.0689643742633397,0.0407581689821805,21886,353
2,1,2,-22,-0.0687155985368433,0.0840906006637777,24366,393
2,1,2,-21,-0.0728778390384208,0.0937944963472526,24366,393
2,1,2,-20,-0.0713686581827481,0.0959023803217347,24366,393
2,1,2,-19,-0.0742783326040172,0.10034903295977,24366,393
2,1,2,-18,-0.0673039375183839,0.0938504465105017,24366,393
2,1,2,-17,-0.0233473296272846,0.0554345296652939,24366,393
2,1,2,-16,-0.0169626896052005,0.0332577621782919,24366,393
2,1,2,-15,-0.0267487665970388,0.0263672830669297,24366,393
2,1,2,-14,-0.00217436051042332,0.0195307426345625,24366,393
2,1,2,-13,0.00540147573054155,0.0182007572389376,24366,393
2,1,2,-12,0.0282659555852908,0.0237489281072576,24366,393
2,1,2,-11,0.0438973177628765,0.0252624723311488,24366,393
2,1,2,-10,-0.0214787031357652,0.0407837476919695,24366,393
2,1,2,-9,-0.0125529684374221,0.04289173640619,24366,393
2,1,2,-8,0.00284115515792564,0.0305643228063841,24366,393
2,1,2,-7,0.0137596050918467,0.0229891627249197,24366,393
2,1,2,-6,0.0191451822148636,0.0176568013508538,24366,393
2,1,2,-5,0.0286302147865097,0.0215607152745468,24366,393
2,1,2,-4,0.00634528223592195,0.029343973289692,24366,393
2,1,2,-3,-0.0159576615340088,0.0295036369131974,24366,393
2,1,2,-2,0.00695337322452425,0.0130945265281979,24366,393
2,1,2,0,0.0124692380638563,0.0076465837348708,24366,393
2,1,2,1,0.0574992095914125,0.0244499178600819,24366,393
2,1,2,2,0.0159453013010692,0.0278884738989798,24366,393
2,1,2,3,0.0281664690392795,0.0255997276327174,24366,393
2,1,2,4,0.0354503358481842,0.0256470509553576,24366,393
2,1,2,5,0.029090237946988,0.0265215046086703,24366,393
2,1,2,6,0.0356585030674258,0.0239757848777707,24366,393
2,1,2,7,0.043344604601944,0.0260979120202367,24366,393
2,1,2,8,0.0247999560701324,0.0339227389471003,24366,393
2,1,2,9,-0.0089121071894306,0.0299956225691961,24366,393
2,1,2,10,0.018417395078111,0.021446535663568,24366,393
2,1,2,11,0.0123658012491255,0.0183060696622946,24366,393
2,1,2,12,0.0178805381030675,0.0214248532419213,24366,393
2,1,2,13,0.0540661021447311,0.0295170806239026,24366,393
2,1,2,14,0.0291935200802637,0.0402641956294073,24366,393
2,1,2,15,0.0311016372295023,0.0375408139387114,24366,393
2,1,2,16,0.043220602984119,0.0405575736350094,24366,393
2,1,2,17,0.0440604694701396,0.0396437994321232,24366,393
2,1,2,18,0.0533553953782139,0.039216112714373,24366,393
2,1,2,19,0.0561784812547573,0.0400696215934817,24366,393
2,1,2,20,0.0428913231457079,0.046574745330213,24366,393
2,1,2,21,0.010062471882282,0.0383210542806592,24366,393
2,1,2,22,0.0326454138526476,0.0374008560214751,24366,393
2,1,2,23,0.0336860746479036,0.0348014888012034,24366,393
2,1,2,24,0.0425668130348727,0.0381817724945286,24366,393
2,1,2,25,0.0663320226034258,0.0424021004321952,24366,393
2,1,2,26,0.0526893092646642,0.0515678283490097,24366,393
2,1,2,27,0.0539167363929608,0.0486685816289365,24366,393
2,1,2,28,0.0589935882995589,0.0490670330089446,24366,393
2,1,2,29,0.0624124459336442,0.0502313244341873,24366,393
2,1,2,30,0.0545141780469198,0.0506342426220379,24366,393
2,1,2,31,0.0799550097862033,0.0529876118592617,24366,393
2,1,2,32,0.0585538546322268,0.0586102761550338,24366,393
2,1,2,33,0.0163329472973443,0.0561659739655897,24366,393
2,1,2,34,0.0588131862367649,0.0523227122072792,24366,393
2,1,2,35,0.0539974190999626,0.0514802352957035,24366,393
2,1,2,36,0.0631650922307236,0.05265861274294,24366,393
2,1,2,37,0.0968244555318184,0.0551096043435193,24366,393
2,1,2,38,0.0631953832700716,0.066510055969003,24366,393
2,1,2,39,0.0795542210745401,0.060910014365542,24366,393
2,1,3,-22,0.14575771088135,0.0595694252699006,24366,393
2,1,3,-21,0.0738918609005563,0.0479475462235998,24366,393
2,1,3,-20,0.0588798545929352,0.0406439848788968,24366,393
2,1,3,-19,0.0620702144735451,0.0388393397056638,24366,393
2,1,3,-18,0.0546262390652643,0.0411137159920257,24366,393
2,1,3,-17,0.0749789722217131,0.0489992183271459,24366,393
2,1,3,-16,0.0713856057943163,0.0499513688333416,24366,393
2,1,3,-15,0.0515527572524644,0.0444137437632129,24366,393
2,1,3,-14,0.0248383939330793,0.025760382989353,24366,393
2,1,3,-13,0.0219552740972923,0.0219348777972369,24366,393
2,1,3,-12,0.0304910237274205,0.0228703639526354,24366,393
2,1,3,-11,0.058807396368446,0.0268133587423436,24366,393
2,1,3,-10,0.110042687762996,0.0483797321750144,24366,393
2,1,3,-9,0.0513619437489757,0.0298444358802786,24366,393
2,1,3,-8,0.0408307695126899,0.0218188527493567,24366,393
2,1,3,-7,0.0394198837025495,0.0227449104133068,24366,393
2,1,3,-6,0.0310907512662987,0.0220269256168238,24366,393
2,1,3,-5,0.0328563074613788,0.029788926781561,24366,393
2,1,3,-4,0.0335493835259248,0.0302068949698433,24366,393
2,1,3,-3,0.0135386184416459,0.025954385927739,24366,393
2,1,3,-2,0.00378660977828184,0.00895499147617474,24366,393
2,1,3,0,0.0197031688047375,0.00437374883655267,24366,393
2,1,3,1,0.0360832605006417,0.00804168651182447,24366,393
2,1,3,2,0.0888014175341688,0.0214234590471841,24366,393
2,1,3,3,0.0413760201513824,0.0136806710648211,24366,393
2,1,3,4,0.0353667945696064,0.0138259010048301,24366,393
2,1,3,5,0.0351211086944741,0.0131492427518626,24366,393
2,1,3,6,0.0362644379744143,0.0122475496887739,24366,393
2,1,3,7,0.0485716168220277,0.0154055828509169,24366,393
2,1,3,8,0.0447297459238097,0.0178388826105243,24366,393
2,1,3,9,0.0138632760752178,0.0188994824148472,24366,393
2,1,3,10,0.00456474433340485,0.0237833082816843,24366,393
2,1,3,11,0.00248972877143559,0.021778761343297,24366,393
2,1,3,12,0.0146693412998002,0.0219770308638474,24366,393
2,1,3,13,0.0429511011252183,0.0207639170546346,24366,393
2,1,3,14,0.0842466386426483,0.0220193546467392,24366,393
2,1,3,15,0.0387450898150271,0.0273548425707157,24366,393
2,1,3,16,0.0425866576259553,0.0272624208555079,24366,393
2,1,3,17,0.041195510985875,0.0243279559459976,24366,393
2,1,3,18,0.0351839630678198,0.0228306414982965,24366,393
2,1,3,19,0.0439063797184298,0.018690693441487,24366,393
2,1,3,20,0.039986540214161,0.0226975652559968,24366,393
2,1,3,21,0.0222605600863112,0.0250884549719294,24366,393
2,1,3,22,0.0183480284652694,0.0339569308399397,24366,393
2,1,3,23,0.0183727344522928,0.0324854584812459,24366,393
2,1,3,24,0.0340879734507394,0.0316007508460253,24366,393
2,1,3,25,0.06187366965901,0.028541709288762,24366,393
2,1,3,26,0.0938131172222011,0.0292211146821342,24366,393
2,1,3,27,0.0613626740001624,0.0354320344879454,24366,393
2,1,3,28,0.0559701951031212,0.034780949737746,24366,393
2,1,3,29,0.0572234783208566,0.0338902561539014,24366,393
2,1,3,30,0.0526400813993201,0.0287044023058561,24366,393
2,1,3,31,0.0615619321428008,0.0261968890630938,24366,393
2,1,3,32,0.0585057720281141,0.029219487923802,24366,393
2,1,3,33,0.0386719843324166,0.0299823751454512,24366,393
2,1,3,34,0.0405347347047576,0.0377167446235848,24366,393
2,1,3,35,0.037110203759823,0.0395510673467833,24366,393
2,1,3,36,0.0456106923817592,0.0376950274802721,24366,393
2,1,3,37,0.0711562954795951,0.0344955600786363,24366,393
2,1,3,38,0.110280595172938,0.0336989531146497,24366,393
2,1,3,39,0.0775428892284984,0.0392782956768568,24366,393
2,1,4,-22,-0.0282104295959169,0.0594072227478372,24366,393
2,1,4,-21,-0.0353843710598687,0.0549653816235457,24366,393
2,1,4,-20,-0.0485411124501941,0.0547920122475876,24366,393
2,1,4,-19,-0.0442331254289573,0.0564695778760879,24366,393
2,1,4,-18,-0.0650075331574166,0.0530033554891507,24366,393
2,1,4,-17,-0.120519395961517,0.035354703812798,24366,393
2,1,4,-16,-0.103015572882436,0.028532915443622,24366,393
2,1,4,-15,-0.0792009353264386,0.0272964170676867,24366,393
2,1,4,-14,-0.0455583723926431,0.0207259514854043,24366,393
2,1,4,-13,-0.0452347277227837,0.0238315692454422,24366,393
2,1,4,-12,-0.0452128461698404,0.0241260855379707,24366,393
2,1,4,-11,-0.033649233338126,0.0226248837669232,24366,393
2,1,4,-10,-0.0163717174649046,0.0421139099709493,24366,393
2,1,4,-9,-0.0190726151176983,0.0316183571388597,24366,393
2,1,4,-8,-0.0272810670213105,0.0249107124934868,24366,393
2,1,4,-7,-0.0409156558276552,0.0205690480060949,24366,393
2,1,4,-6,-0.0481968943956033,0.0172280338701111,24366,393
2,1,4,-5,-0.0877574322148266,0.024765284826759,24366,393
2,1,4,-4,-0.0668533604426399,0.0313750199451002,24366,393
2,1,4,-3,-0.0244995066543954,0.0255619986583242,24366,393
2,1,4,-2,-0.00319302895752936,0.0120596483310009,24366,393
2,1,4,0,0.014958689143781,0.00690777837992094,24366,393
2,1,4,1,0.015922453040163,0.00820804999296145,24366,393
2,1,4,2,0.0354060792328639,0.029277981211255,24366,393
2,1,4,3,0.0437874314898385,0.0154596001565747,24366,393
2,1,4,4,0.0391637418811805,0.0135125273146889,24366,393
2,1,4,5,0.0242798043931207,0.0133929825802652,24366,393
2,1,4,6,0.0139441199038627,0.0136597385016277,24366,393
2,1,4,7,-0.019417135254034,0.0238937219739342,24366,393
2,1,4,8,-0.0119655611898079,0.0326591655890219,24366,393
2,1,4,9,0.00253783337981165,0.031321837353235,24366,393
2,1,4,10,0.0281490046576416,0.0210420636082351,24366,393
2,1,4,11,0.0264857809598,0.0163239092729713,24366,393
2,1,4,12,0.027431163072262,0.0157793222060618,24366,393
2,1,4,13,0.026341285764303,0.0178134028302084,24366,393
2,1,4,14,0.0567195347239178,0.025860629348068,24366,393
2,1,4,15,0.0489154989981561,0.023224397041666,24366,393
2,1,4,16,0.0450171374825881,0.0230639714840713,24366,393
2,1,4,17,0.0329885270223824,0.0227472402903077,24366,393
2,1,4,18,0.0153938279509733,0.0219713766016748,24366,393
2,1,4,19,-0.0161445610757224,0.0288897263190554,24366,393
2,1,4,20,-0.0222623717424637,0.036809315305242,24366,393
2,1,4,21,-0.0035076668782708,0.0369808680410106,24366,393
2,1,4,22,0.0209805601643083,0.0282652327134319,24366,393
2,1,4,23,0.0226731019270067,0.0236553060178682,24366,393
2,1,4,24,0.0236667901592188,0.0238633161422236,24366,393
2,1,4,25,0.02861672222057,0.0246895287929316,24366,393
2,1,4,26,0.055866230773203,0.0308713718986053,24366,393
2,1,4,27,0.0482290835188486,0.0289931245399846,24366,393
2,1,4,28,0.0417568006041061,0.0285768842250702,24366,393
2,1,4,29,0.0283120947385037,0.0288429662781632,24366,393
2,1,4,30,0.0142766986581295,0.0298245846325178,24366,393
2,1,4,31,-0.012354367941547,0.0362752671197773,24366,393
2,1,4,32,-0.0225568283801355,0.0461499505338468,24366,393
2,1,4,33,3.14655976680085e-05,0.0435593275168732,24366,393
2,1,4,34,0.0250469138430351,0.0357269009049409,24366,393
2,1,4,35,0.0126731755132558,0.0311679186253101,24366,393
2,1,4,36,0.00672882183376374,0.0323064088823705,24366,393
2,1,4,37,0.0125688262827404,0.0326206479415226,24366,393
2,1,4,38,0.0244537084280223,0.0385705483247539,24366,393
2,1,4,39,0.0278982409853093,0.0375926154974796,24366,393
2,1,5,-22,-0.0109234591582806,0.0333277413969914,24366,393
2,1,5,-21,-0.0343126956942368,0.0345236473798196,24366,393
2,1,5,-20,-0.0351399781699402,0.0341775126690067,24366,393
2,1,5,-19,-0.0253362986729946,0.0350056312344578,24366,393
2,1,5,-18,-0.0495380882848207,0.0346936878799071,24366,393
2,1,5,-17,-0.0960599148102126,0.0315022390578146,24366,393
2,1,5,-16,-0.0788401549717377,0.0307748613708301,24366,393
2,1,5,-15,-0.0840933194051637,0.0255515136667197,24366,393
2,1,5,-14,-0.0652262352369604,0.0211508599116488,24366,393
2,1,5,-13,-0.0570273265751966,0.0184521668403603,24366,393
2,1,5,-12,-0.0504754777579541,0.0188145708960329,24366,393
2,1,5,-11,-0.0395630712626265,0.0202221158894647,24366,393
2,1,5,-10,0.0114336336727488,0.0190938870114367,24366,393
2,1,5,-9,-0.00668846064990094,0.0196742449860843,24366,393
2,1,5,-8,-0.010376088891036,0.0167177851272459,24366,393
2,1,5,-7,-0.0180417131013733,0.0167189008693001,24366,393
2,1,5,-6,-0.0328744732048124,0.0169250670737308,24366,393
2,1,5,-5,-0.0699212911134489,0.0233376521543054,24366,393
2,1,5,-4,-0.0411490572637221,0.0249990429629798,24366,393
2,1,5,-3,-0.040062178761556,0.0170694391389437,24366,393
2,1,5,-2,-0.00567493883146046,0.00904485743522673,24366,393
2,1,5,0,0.0211855684887886,0.00666572334883347,24366,393
2,1,5,1,0.0217341441779759,0.00893902856177352,24366,393
2,1,5,2,0.0739238932276347,0.017060009377877,24366,393
2,1,5,3,0.0570927567578936,0.0149647185516696,24366,393
2,1,5,4,0.0587829962347589,0.0144070142345228,24366,393
2,1,5,5,0.0439871165132253,0.0148681975092484,24366,393
2,1,5,6,0.0264362551717169,0.0144470322423258,24366,393
2,1,5,7,-0.00813681586845754,0.0162521658289929,24366,393
2,1,5,8,0.0105254736344606,0.018845869016524,24366,393
2,1,5,9,-0.0106832182191842,0.0179321528758505,24366,393
2,1,5,10,0.0228687822066073,0.0172861387796287,24366,393
2,1,5,11,0.0334976603792807,0.0193168048454902,24366,393
2,1,5,12,0.0400103506972236,0.0190232291333166,24366,393
2,1,5,13,0.0441115136786889,0.0205994564153505,24366,393
2,1,5,14,0.0781332113585939,0.0286488149801948,24366,393
2,1,5,15,0.0661813601683262,0.0269161565935422,24366,393
2,1,5,16,0.0628107531763618,0.0269804700700345,24366,393
2,1,5,17,0.0469366001259443,0.0262896886596929,24366,393
2,1,5,18,0.0296112769295082,0.0250648891375743,24366,393
2,1,5,19,-0.00421757099747248,0.0261456661082882,24366,393
2,1,5,20,-0.000411295550586856,0.0262203405225212,24366,393
2,1,5,21,-0.0161558075782482,0.0261228058350964,24366,393
2,1,5,22,-0.00461809095913644,0.0263057969760095,24366,393
2,1,5,23,0.0184477309590995,0.0278362242334969,24366,393
2,1,5,24,0.0295559695185568,0.0292154013981498,24366,393
2,1,5,25,0.0367642653111495,0.0284511754704537,24366,393
2,1,5,26,0.0680479235589816,0.0356635600287902,24366,393
2,1,5,27,0.0581101871979959,0.0339485511236352,24366,393
2,1,5,28,0.0428961857155153,0.033664974571274,24366,393
2,1,5,29,0.029931891226565,0.0341242216127881,24366,393
2,1,5,30,0.0055093628461138,0.0336386439534963,24366,393
2,1,5,31,-0.029027060500867,0.0341138071973128,24366,393
2,1,5,32,-0.0251022354616928,0.0326862990369806,24366,393
2,1,5,33,-0.0413914198519729,0.0316642400448894,24366,393
2,1,5,34,-0.0131617787815887,0.0331314590391346,24366,393
2,1,5,35,-0.0135294283259992,0.0337300286350473,24366,393
2,1,5,36,-0.010641192835157,0.0344301859434424,24366,393
2,1,5,37,-0.0133283024737625,0.0336916971447833,24366,393
2,1,5,38,0.0192918302412621,0.0409461609069029,24366,393
2,1,5,39,0.0111991232903692,0.0395873937563433,24366,393
2,2,2,-22,-0.0166133066410334,0.0591172769857397,24242,391
2,2,2,-21,-0.0228720391808548,0.0592524582215866,24242,391
2,2,2,-20,-0.0182202699050599,0.0591840642794301,24242,391
2,2,2,-19,-0.0208011599954364,0.0629927502116549,24242,391
2,2,2,-18,-0.0145752006846836,0.0566503306528586,24242,391
2,2,2,-17,-0.00702496981759847,0.0333698793310843,24242,391
2,2,2,-16,-0.00249864094038375,0.0289449005852017,24242,391
2,2,2,-15,-0.00472662438099738,0.0240768173302065,24242,391
2,2,2,-14,0.00323290977330019,0.0181864053153921,24242,391
2,2,2,-13,0.0122122003728461,0.0159874941126379,24242,391
2,2,2,-12,0.0178866630146077,0.0177400891859743,24242,391
2,2,2,-11,0.0354640415796143,0.0186546654517419,24242,391
2,2,2,-10,-0.000100972681971873,0.033920887142031,24242,391
2,2,2,-9,0.00253060746497345,0.0277866199231631,24242,391
2,2,2,-8,0.0110522603506942,0.0201553726552202,24242,391
2,2,2,-7,0.0121918351701594,0.0159020440485336,24242,391
2,2,2,-6,0.0177015889530253,0.0122060571142797,24242,391
2,2,2,-5,0.0083907578077929,0.0119722790343336,24242,391
2,2,2,-4,0.0025812301020396,0.0162397854596429,24242,391
2,2,2,-3,-0.00770129526681809,0.0145218178422254,24242,391
2,2,2,-2,0.00281953635506409,0.00733659319358378,24242,391
2,2,2,0,0.000583646549022307,0.00406735298933672,24242,391
2,2,2,1,0.0284776647341419,0.0115012276373719,24242,391
2,2,2,2,0.00269413154516009,0.0238859450997123,24242,391
2,2,2,3,0.00694972791291916,0.0178158383082183,24242,391
2,2,2,4,0.00826252073525843,0.0160088557669854,24242,391
2,2,2,5,0.00195401510580901,0.0176395039627017,24242,391
2,2,2,6,0.0101580843996942,0.0170203565388088,24242,391
2,2,2,7,0.00345183899282318,0.0180071902506722,24242,391
2,2,2,8,0.00227629019221658,0.0258678640453379,24242,391
2,2,2,9,-0.0114835955260645,0.0260323868013345,24242,391
2,2,2,10,0.00589237313313023,0.0207255332611544,24242,391
2,2,2,11,-0.00125343691890464,0.0192148013390312,24242,391
2,2,2,12,0.0058370713308137,0.0211466795186642,24242,391
2,2,2,13,0.0270134467629864,0.0259216232278533,24242,391
2,2,2,14,0.00723455431818847,0.0401369634298448,24242,391
2,2,2,15,0.00977905060601876,0.0327452643187759,24242,391
2,2,2,16,0.0141955009418777,0.0348467533492172,24242,391
2,2,2,17,0.0174337007087985,0.0370319997684789,24242,391
2,2,2,18,0.0240913826731093,0.0373776047664289,24242,391
2,2,2,19,0.0210938594583172,0.0401554442049139,24242,391
2,2,2,20,0.00782804137299963,0.0459983068449349,24242,391
2,2,2,21,-0.00352843446364043,0.0427903702868447,24242,391
2,2,2,22,0.0128233049898711,0.0424898472844446,24242,391
2,2,2,23,0.0158857856014623,0.0404157890044894,24242,391
2,2,2,24,0.0151050980655491,0.0403191321753421,24242,391
2,2,2,25,0.035669453051215,0.0444062074709803,24242,391
2,2,2,26,0.0249769917445986,0.052899771192332,24242,391
2,2,2,27,0.0194604143854094,0.0477633347396571,24242,391
2,2,2,28,0.020752609513111,0.0482872054666145,24242,391
2,2,2,29,0.0223221084225655,0.0502465774342544,24242,391
2,2,2,30,0.0205463980222364,0.0523073563179466,24242,391
2,2,2,31,0.0356388686228416,0.0570416424730252,24242,391
2,2,2,32,0.026669301058081,0.0619393191924839,24242,391
2,2,2,33,0.0137261320518779,0.0611803284238578,24242,391
2,2,2,34,0.0356397887164893,0.0604212603459475,24242,391
2,2,2,35,0.0369232190428185,0.059459619231551,24242,391
2,2,2,36,0.0348038696990561,0.0598094991118907,24242,391
2,2,2,37,0.0622368912712692,0.0613728580545125,24242,391
2,2,2,38,0.050849172257759,0.0696995221782208,24242,391
2,2,2,39,0.0498115873297785,0.0636259633378318,24242,391
2,2,3,-22,0.0700446993403812,0.0265909815405568,24242,391
2,2,3,-21,0.026049254902891,0.0261730824374383,24242,391
2,2,3,-20,0.0246226464073125,0.0247217262297158,24242,391
2,2,3,-19,0.0424031511419728,0.025329488786049,24242,391
2,2,3,-18,0.0306802592090402,0.0246871244073753,24242,391
2,2,3,-17,0.01027092220367,0.0229957371834849,24242,391
2,2,3,-16,0.0248011714438507,0.0218867065487976,24242,391
2,2,3,-15,0.0221599159208154,0.0191708136474333,24242,391
2,2,3,-14,0.00198451983373219,0.014695623509808,24242,391
2,2,3,-13,-0.00137300170497193,0.0124808711785788,24242,391
2,2,3,-12,-0.00076981276939201,0.0125424648073752,24242,391
2,2,3,-11,0.0101594122230051,0.0133904691473789,24242,391
2,2,3,-10,0.0596589752709285,0.0203871467238288,24242,391
2,2,3,-9,0.0276646100213648,0.0141194480208281,24242,391
2,2,3,-8,0.0208395103633193,0.0114821511928031,24242,391
2,2,3,-7,0.0177135264554253,0.0108959516723418,24242,391
2,2,3,-6,0.00934919531660103,0.00808928338369702,24242,391
2,2,3,-5,-0.0110806765206084,0.0109528036372526,24242,391
2,2,3,-4,0.0150255468599179,0.012287582987746,24242,391
2,2,3,-3,0.0153322073013202,0.00863450906109972,24242,391
2,2,3,-2,0.00625809072752991,0.00508706570170283,24242,391
2,2,3,0,0.00421189297043218,0.0033946205729357,24242,391
2,2,3,1,0.00675837745638754,0.00616075011869496,24242,391
2,2,3,2,0.0560226877008112,0.0120186816970424,24242,391
2,2,3,3,0.0248103966199906,0.00933322692649092,24242,391
2,2,3,4,0.0223461888855206,0.00931491473817948,24242,391
2,2,3,5,0.0193532698078279,0.010451900515822,24242,391
2,2,3,6,0.0186148048954328,0.0105866166634449,24242,391
2,2,3,7,0.00240924036032996,0.0105972116187776,24242,391
2,2,3,8,0.026126278829861,0.0133360199890415,24242,391
2,2,3,9,0.0250447870534809,0.0126847192022296,24242,391
2,2,3,10,0.0188054603826692,0.0109920324171888,24242,391
2,2,3,11,0.011097020843323,0.0119284758145253,24242,391
2,2,3,12,0.0169927562477398,0.0135198606340942,24242,391
2,2,3,13,0.0338716949556709,0.0150912241700832,24242,391
2,2,3,14,0.0694476099401859,0.0198772436043122,24242,391
2,2,3,15,0.0476349677825775,0.0205403338470608,24242,391
2,2,3,16,0.0481093978960058,0.021009006369873,24242,391
2,2,3,17,0.0454383086865104,0.0195969958489574,24242,391
2,2,3,18,0.0361371398248453,0.01887310892962,24242,391
2,2,3,19,0.025466109423909,0.017156626948491,24242,391
2,2,3,20,0.0332196052742638,0.0194751955765342,24242,391
